"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/04/2025 00:00",1065,1442,562,989,884,1908,635,221,4779,574,1676,14735
"06/04/2025 01:00",1017,1382,541,942,831,1787,602,204,4540,568,1621,14035
"06/04/2025 02:00",987,1338,512,909,794,1717,581,195,4374,563,1586,13556
"06/04/2025 03:00",974,1316,495,892,777,1679,576,185,4281,561,1566,13302
"06/04/2025 04:00",994,1333,492,900,775,1691,591,187,4275,563,1572,13373
"06/04/2025 05:00",1035,1377,508,927,796,1755,629,200,4441,577,1609,13854
"06/04/2025 06:00",1098,1449,551,952,837,1861,647,221,4892,591,1671,14770
"06/04/2025 07:00",1121,1432,594,940,850,1969,594,237,5400,595,1731,15463
"06/04/2025 08:00",1093,1329,613,919,831,2014,519,240,5765,591,1745,15659
"06/04/2025 09:00",1051,1253,635,924,819,2031,469,246,6029,587,1778,15822
"06/04/2025 10:00",1045,1277,663,966,849,2113,453,257,6223,590,1827,16263
"06/04/2025 11:00",1093,1329,694,1025,916,2228,446,275,6419,590,1879,16894
"06/04/2025 12:00",1136,1398,717,1078,1003,2349,463,306,6580,589,1932,17551
"06/04/2025 13:00",1222,1475,752,1144,1101,2510,477,329,6700,590,1995,18295
"06/04/2025 14:00",1275,1518,788,1140,1193,2657,504,355,6859,596,2008,18893
"06/04/2025 15:00",1346,1548,836,1174,1260,2825,526,381,7027,599,2055,19577
"06/04/2025 16:00",1452,1643,869,1212,1357,2999,581,400,7154,609,2122,20398
"06/04/2025 17:00",1594,1795,893,1291,1440,3115,658,416,7184,623,2166,21175
"06/04/2025 18:00",1696,1968,884,1392,1512,3137,779,418,6990,637,2203,21616
"06/04/2025 19:00",1731,2045,851,1451,1504,3026,885,406,6742,643,2182,21466
"06/04/2025 20:00",1708,2039,833,1431,1458,2907,929,394,6574,641,2138,21052
"06/04/2025 21:00",1632,1966,813,1381,1379,2764,904,368,6459,632,2096,20394
"06/04/2025 22:00",1487,1818,758,1273,1252,2541,826,338,6192,613,1993,19091
"06/04/2025 23:00",1350,1684,694,1178,1124,2290,751,302,5811,597,1875,17656
"06/05/2025 00:00",1231,1585,636,1114,1009,2055,699,263,5296,591,1789,16268
"06/05/2025 01:00",1157,1514,607,1053,938,1915,664,239,5000,585,1721,15393
"06/05/2025 02:00",1110,1464,570,1011,887,1825,642,226,4787,579,1675,14776
"06/05/2025 03:00",1082,1444,547,988,859,1770,634,213,4648,575,1649,14409
"06/05/2025 04:00",1092,1457,538,991,846,1766,641,210,4614,575,1650,14380
"06/05/2025 05:00",1124,1500,550,1025,857,1817,679,221,4758,582,1688,14801
"06/05/2025 06:00",1177,1593,588,1083,889,1909,727,239,5177,597,1759,15738
"06/05/2025 07:00",1200,1625,633,1133,891,2029,720,253,5675,602,1827,16588
"06/05/2025 08:00",1179,1600,655,1138,862,2112,695,253,6057,602,1849,17002
"06/05/2025 09:00",1148,1554,674,1135,832,2151,684,255,6324,607,1865,17229
"06/05/2025 10:00",1155,1575,694,1149,837,2239,680,261,6503,612,1895,17600
"06/05/2025 11:00",1201,1609,724,1174,884,2374,684,272,6689,611,1919,18141
"06/05/2025 12:00",1271,1662,743,1197,955,2534,691,300,6862,612,1936,18763
"06/05/2025 13:00",1352,1723,779,1225,1035,2712,695,317,7010,612,1956,19416
"06/05/2025 14:00",1395,1754,815,1221,1121,2881,702,337,7200,610,1952,19988
"06/05/2025 15:00",1448,1768,859,1225,1205,3059,702,361,7409,616,1949,20601
"06/05/2025 16:00",1528,1801,890,1217,1299,3218,723,375,7570,622,1959,21202
"06/05/2025 17:00",1623,1850,913,1243,1372,3317,749,390,7641,625,1967,21690
"06/05/2025 18:00",1657,1888,903,1265,1406,3337,789,392,7458,626,1980,21701
"06/05/2025 19:00",1650,1890,875,1288,1392,3220,835,383,7208,629,1970,21340
"06/05/2025 20:00",1620,1874,851,1269,1360,3096,848,372,7029,624,1942,20885
"06/05/2025 21:00",1556,1818,828,1231,1301,2963,826,355,6890,613,1912,20293
"06/05/2025 22:00",1425,1700,769,1140,1194,2741,758,329,6606,595,1830,19087
"06/05/2025 23:00",1301,1583,705,1063,1078,2488,691,296,6223,585,1739,17752
"06/06/2025 00:00",1215,1496,658,1006,986,2246,647,265,5724,576,1680,16499
"06/06/2025 01:00",1152,1437,634,958,922,2088,615,243,5426,571,1630,15676
"06/06/2025 02:00",1118,1403,600,928,877,1989,593,233,5206,563,1598,15108
"06/06/2025 03:00",1099,1387,581,914,856,1929,586,220,5069,560,1581,14782
"06/06/2025 04:00",1116,1411,574,921,850,1924,599,219,5039,562,1588,14803
"06/06/2025 05:00",1158,1462,586,953,868,1981,639,229,5195,569,1624,15264
"06/06/2025 06:00",1229,1569,626,1010,914,2104,698,250,5655,584,1699,16338
"06/06/2025 07:00",1281,1620,671,1061,942,2254,712,268,6176,595,1782,17362
"06/06/2025 08:00",1291,1603,697,1070,951,2373,701,275,6547,599,1817,17924
"06/06/2025 09:00",1288,1559,722,1066,953,2452,682,280,6801,602,1830,18235
"06/06/2025 10:00",1303,1548,746,1079,983,2581,677,287,6973,604,1848,18629
"06/06/2025 11:00",1341,1555,773,1096,1045,2717,674,301,7136,606,1859,19103
"06/06/2025 12:00",1372,1580,784,1104,1112,2837,676,322,7275,607,1867,19536
"06/06/2025 13:00",1435,1615,804,1124,1177,2982,673,333,7345,606,1871,19965
"06/06/2025 14:00",1451,1635,828,1117,1231,3101,681,346,7422,610,1860,20282
"06/06/2025 15:00",1476,1631,852,1117,1259,3235,684,356,7494,610,1843,20557
"06/06/2025 16:00",1528,1652,862,1104,1307,3295,700,361,7527,612,1850,20798
"06/06/2025 17:00",1578,1690,871,1126,1329,3289,716,369,7492,616,1840,20916
"06/06/2025 18:00",1579,1728,842,1134,1342,3224,746,364,7254,615,1847,20675
"06/06/2025 19:00",1567,1731,813,1145,1331,3106,787,355,7040,613,1831,20319
"06/06/2025 20:00",1549,1720,794,1126,1311,2978,798,346,6839,610,1804,19875
"06/06/2025 21:00",1506,1690,773,1102,1265,2833,780,329,6673,602,1782,19335
"06/06/2025 22:00",1409,1602,726,1034,1185,2639,729,309,6408,592,1710,18343
"06/06/2025 23:00",1316,1511,678,973,1091,2433,676,287,6089,581,1629,17264
