"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/22/2025 00:00",1322,1658,747,1203,1170,2515,790,324,6230,585,1885,18429
"06/22/2025 01:00",1273,1584,710,1143,1097,2345,755,303,5961,576,1816,17563
"06/22/2025 02:00",1236,1535,673,1102,1040,2219,732,287,5754,569,1765,16912
"06/22/2025 03:00",1215,1505,643,1076,1007,2131,715,274,5612,568,1734,16480
"06/22/2025 04:00",1203,1490,623,1062,980,2083,704,262,5518,569,1720,16214
"06/22/2025 05:00",1192,1480,615,1056,963,2043,699,260,5475,569,1700,16052
"06/22/2025 06:00",1189,1478,622,1043,956,2059,693,261,5540,576,1683,16100
"06/22/2025 07:00",1222,1489,649,1049,971,2210,696,279,5780,584,1721,16650
"06/22/2025 08:00",1293,1532,705,1104,1029,2457,725,312,6136,596,1778,17667
"06/22/2025 09:00",1351,1600,767,1183,1122,2690,742,352,6502,614,1853,18776
"06/22/2025 10:00",1414,1705,838,1266,1233,2960,762,406,6890,622,1923,20019
"06/22/2025 11:00",1491,1795,902,1333,1345,3206,765,451,7232,626,1995,21141
"06/22/2025 12:00",1568,1868,961,1394,1458,3407,778,469,7537,628,2056,22124
"06/22/2025 13:00",1614,1902,1015,1441,1565,3611,792,501,7805,622,2094,22962
"06/22/2025 14:00",1652,1920,1059,1464,1650,3789,808,523,8015,621,2144,23645
"06/22/2025 15:00",1712,1992,1107,1483,1741,3997,814,549,8241,625,2191,24452
"06/22/2025 16:00",1790,2111,1157,1521,1837,4170,860,583,8468,639,2270,25406
"06/22/2025 17:00",1908,2226,1193,1610,1931,4340,943,598,8699,650,2334,26432
"06/22/2025 18:00",1983,2340,1200,1705,1985,4377,1017,589,8778,659,2387,27020
"06/22/2025 19:00",2021,2442,1179,1754,1986,4274,1089,573,8683,665,2387,27053
"06/22/2025 20:00",2011,2426,1169,1728,1924,4137,1116,559,8645,667,2333,26715
"06/22/2025 21:00",1956,2366,1144,1679,1831,3992,1095,533,8633,665,2303,26197
"06/22/2025 22:00",1827,2219,1080,1571,1681,3707,1017,493,8416,646,2213,24870
"06/22/2025 23:00",1702,2064,1004,1456,1533,3386,942,450,8055,633,2101,23326
"06/23/2025 00:00",1612,1931,931,1364,1392,3084,864,415,7606,615,2022,21836
"06/23/2025 01:00",1545,1839,884,1292,1300,2882,818,389,7333,604,1952,20838
"06/23/2025 02:00",1493,1787,843,1242,1229,2743,787,369,7105,597,1894,20089
"06/23/2025 03:00",1468,1756,816,1212,1183,2654,774,353,6925,598,1863,19602
"06/23/2025 04:00",1472,1767,809,1214,1165,2625,779,344,6881,596,1863,19515
"06/23/2025 05:00",1494,1802,817,1237,1165,2652,794,346,7002,603,1887,19799
"06/23/2025 06:00",1544,1851,859,1259,1199,2757,810,360,7373,620,1926,20558
"06/23/2025 07:00",1589,1929,931,1295,1263,2975,814,390,7914,635,2018,21753
"06/23/2025 08:00",1615,1981,988,1375,1335,3229,817,418,8456,644,2124,22982
"06/23/2025 09:00",1651,2016,1046,1466,1408,3444,805,449,8895,650,2208,24038
"06/23/2025 10:00",1729,2111,1104,1512,1512,3654,801,491,9244,657,2279,25094
"06/23/2025 11:00",1793,2153,1159,1576,1634,3885,789,532,9512,663,2351,26047
"06/23/2025 12:00",1845,2219,1211,1637,1740,4098,778,565,9738,661,2421,26913
"06/23/2025 13:00",1881,2281,1240,1698,1834,4266,800,582,9894,665,2475,27616
"06/23/2025 14:00",1911,2344,1265,1713,1921,4450,825,600,10013,663,2509,28214
"06/23/2025 15:00",1990,2436,1305,1730,1998,4637,857,623,10255,664,2524,29019
"06/23/2025 16:00",2080,2505,1347,1772,2072,4759,916,637,10441,662,2560,29751
"06/23/2025 17:00",2191,2593,1375,1798,2167,4849,1004,641,10501,670,2604,30393
"06/23/2025 18:00",2269,2679,1355,1894,2216,4802,1084,638,10274,685,2593,30489
"06/23/2025 19:00",2292,2752,1321,1919,2206,4578,1176,622,9995,697,2553,30111
"06/23/2025 20:00",2258,2712,1287,1890,2137,4319,1217,596,9767,693,2482,29358
"06/23/2025 21:00",2172,2615,1236,1831,2019,4071,1180,562,9552,690,2423,28351
"06/23/2025 22:00",2013,2430,1154,1706,1837,3719,1087,519,9099,674,2316,26554
"06/23/2025 23:00",1855,2260,1067,1570,1662,3353,997,471,8529,656,2185,24605
"06/24/2025 00:00",1731,2043,993,1441,1470,3052,906,436,8033,650,2072,22827
