"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/15/2025 03:00",961,1245,456,776,748,1623,567,191,4236,543,1413,12759
"06/15/2025 04:00",960,1239,447,772,738,1608,567,186,4189,542,1411,12659
"06/15/2025 05:00",958,1242,448,774,737,1595,570,186,4179,543,1403,12635
"06/15/2025 06:00",957,1243,458,766,744,1615,566,192,4232,545,1394,12712
"06/15/2025 07:00",968,1241,472,753,752,1681,553,205,4358,549,1409,12941
"06/15/2025 08:00",996,1262,496,762,778,1780,560,223,4530,558,1422,13367
"06/15/2025 09:00",1006,1288,516,771,790,1857,557,236,4721,566,1447,13755
"06/15/2025 10:00",1022,1302,531,784,812,1940,546,250,4891,569,1467,14114
"06/15/2025 11:00",1023,1312,544,796,830,1998,535,259,5014,571,1485,14367
"06/15/2025 12:00",1013,1328,554,811,835,2045,529,253,5085,572,1508,14533
"06/15/2025 13:00",1000,1327,558,823,847,2062,513,255,5115,571,1539,14610
"06/15/2025 14:00",1000,1324,559,847,862,2067,512,256,5116,570,1570,14683
"06/15/2025 15:00",1040,1354,569,882,889,2085,505,265,5152,574,1602,14917
"06/15/2025 16:00",1113,1418,580,921,936,2141,543,277,5199,579,1659,15366
"06/15/2025 17:00",1197,1492,595,980,996,2222,608,292,5257,588,1719,15946
"06/15/2025 18:00",1248,1576,602,1044,1034,2240,687,293,5245,596,1760,16325
"06/15/2025 19:00",1295,1629,604,1089,1050,2252,755,297,5205,602,1781,16559
"06/15/2025 20:00",1310,1629,614,1090,1056,2269,789,297,5197,602,1771,16624
"06/15/2025 21:00",1278,1614,605,1078,1036,2224,781,288,5158,598,1768,16428
"06/15/2025 22:00",1193,1526,573,1012,965,2089,726,268,4997,585,1699,15633
"06/15/2025 23:00",1115,1429,536,941,892,1927,673,243,4757,572,1624,14709
"06/16/2025 00:00",1058,1340,510,884,824,1800,631,218,4520,554,1579,13918
"06/16/2025 01:00",1026,1299,486,852,781,1707,606,211,4338,548,1538,13392
"06/16/2025 02:00",1007,1278,467,832,758,1650,593,198,4214,543,1507,13047
"06/16/2025 03:00",998,1271,456,825,745,1623,585,193,4149,539,1489,12873
"06/16/2025 04:00",1013,1303,458,838,749,1645,598,195,4182,540,1505,13026
"06/16/2025 05:00",1059,1367,479,875,780,1721,638,205,4381,550,1551,13606
"06/16/2025 06:00",1132,1466,526,927,831,1853,690,230,4810,567,1617,14649
"06/16/2025 07:00",1172,1517,576,960,872,2001,688,247,5292,579,1684,15588
"06/16/2025 08:00",1149,1520,600,962,874,2107,675,254,5642,579,1711,16073
"06/16/2025 09:00",1130,1521,616,971,875,2161,639,262,5855,580,1741,16351
"06/16/2025 10:00",1136,1528,626,995,884,2201,634,268,5947,582,1773,16574
"06/16/2025 11:00",1147,1492,635,1011,898,2235,626,273,6018,585,1810,16730
"06/16/2025 12:00",1161,1487,634,1032,919,2255,625,271,6061,586,1832,16863
"06/16/2025 13:00",1163,1479,636,1065,941,2279,623,269,6086,586,1878,17005
"06/16/2025 14:00",1193,1557,634,1086,967,2304,627,268,6088,589,1897,17210
"06/16/2025 15:00",1213,1571,650,1098,999,2335,631,274,6112,591,1916,17390
"06/16/2025 16:00",1269,1608,665,1135,1033,2377,659,287,6185,597,1948,17763
"06/16/2025 17:00",1342,1644,675,1185,1077,2447,706,300,6185,605,1991,18157
"06/16/2025 18:00",1397,1688,672,1230,1121,2453,760,311,6010,611,2012,18265
"06/16/2025 19:00",1427,1741,673,1264,1131,2434,816,312,5849,620,2025,18292
"06/16/2025 20:00",1427,1739,658,1260,1126,2412,842,303,5717,618,2010,18112
"06/16/2025 21:00",1389,1703,637,1235,1097,2331,827,292,5574,611,1984,17680
"06/16/2025 22:00",1285,1582,598,1151,1012,2169,767,269,5299,595,1901,16628
"06/16/2025 23:00",1193,1479,553,1066,927,1977,708,240,4963,580,1795,15481
"06/17/2025 00:00",1150,1412,523,999,856,1856,661,228,4729,571,1715,14700
"06/17/2025 01:00",1116,1368,500,955,813,1757,632,218,4519,568,1650,14096
"06/17/2025 02:00",1090,1339,481,925,788,1693,615,208,4380,566,1602,13687
"06/17/2025 03:00",1075,1331,469,908,774,1663,607,203,4303,561,1571,13465
"06/17/2025 04:00",1088,1357,470,913,779,1684,619,206,4324,566,1577,13583
"06/17/2025 05:00",1131,1415,490,941,809,1757,658,216,4515,576,1616,14124
"06/17/2025 06:00",1199,1504,541,975,860,1888,703,243,4964,588,1677,15142
"06/17/2025 07:00",1231,1546,591,991,892,2020,693,259,5445,599,1743,16010
"06/17/2025 08:00",1199,1538,614,994,879,2108,671,263,5793,598,1775,16432
"06/17/2025 09:00",1170,1529,628,1017,864,2149,634,267,6005,597,1815,16675
"06/17/2025 10:00",1182,1544,640,1058,867,2199,631,271,6122,603,1879,16996
"06/17/2025 11:00",1204,1524,657,1099,883,2253,628,279,6249,604,1939,17319
"06/17/2025 12:00",1244,1533,669,1147,918,2304,637,284,6353,602,1980,17671
"06/17/2025 13:00",1265,1549,683,1207,963,2375,651,291,6436,604,2037,18061
"06/17/2025 14:00",1310,1662,697,1249,1026,2448,665,297,6486,609,2079,18528
"06/17/2025 15:00",1346,1704,717,1287,1080,2524,681,306,6555,614,2124,18938
"06/17/2025 16:00",1424,1774,735,1334,1142,2615,722,323,6653,620,2174,19516
"06/17/2025 17:00",1510,1831,750,1382,1206,2707,776,340,6681,628,2218,20029
"06/17/2025 18:00",1584,1894,753,1433,1262,2725,837,354,6480,637,2229,20188
"06/17/2025 19:00",1616,1960,749,1463,1279,2688,896,354,6313,635,2226,20179
"06/17/2025 20:00",1606,1944,734,1440,1267,2641,922,346,6148,632,2185,19865
"06/17/2025 21:00",1563,1900,716,1395,1234,2555,902,332,6019,620,2150,19386
"06/17/2025 22:00",1442,1762,673,1291,1137,2374,833,307,5738,605,2058,18220
"06/17/2025 23:00",1325,1630,619,1187,1030,2153,763,274,5367,596,1940,16884
"06/18/2025 00:00",1242,1533,574,1118,927,2011,707,258,5084,584,1847,15885
"06/18/2025 01:00",1190,1469,539,1061,866,1890,670,244,4837,579,1768,15113
"06/18/2025 02:00",1148,1423,509,1018,830,1810,647,228,4670,575,1707,14565
"06/18/2025 03:00",1124,1403,490,991,807,1762,634,221,4575,570,1664,14241
"06/18/2025 04:00",1130,1419,489,987,803,1766,641,221,4581,570,1656,14263
"06/18/2025 05:00",1167,1461,508,1011,826,1825,677,229,4776,580,1690,14750
"06/18/2025 06:00",1235,1547,560,1056,867,1952,721,254,5260,595,1753,15800
"06/18/2025 07:00",1278,1602,613,1088,891,2097,712,268,5801,600,1826,16776
"06/18/2025 08:00",1254,1614,641,1094,881,2209,695,272,6221,598,1855,17334
"06/18/2025 09:00",1236,1623,664,1111,874,2301,658,280,6512,597,1888,17744
"06/18/2025 10:00",1257,1671,688,1156,890,2422,662,289,6705,603,1936,18279
"06/18/2025 11:00",1303,1670,719,1196,921,2581,670,303,6907,607,1986,18863
"06/18/2025 12:00",1373,1700,742,1247,977,2728,680,314,7086,606,2028,19481
"06/18/2025 13:00",1429,1718,772,1313,1058,2885,704,330,7248,609,2100,20166
"06/18/2025 14:00",1489,1865,807,1365,1149,3024,723,347,7409,617,2158,20953
"06/18/2025 15:00",1542,1914,854,1423,1260,3150,739,370,7640,624,2201,21717
"06/18/2025 16:00",1620,1975,892,1483,1357,3285,770,396,7861,633,2258,22530
"06/18/2025 17:00",1695,2041,905,1518,1435,3370,815,415,7926,642,2293,23055
"06/18/2025 18:00",1743,2098,903,1553,1488,3333,872,421,7682,646,2288,23027
"06/18/2025 19:00",1774,2158,886,1570,1470,3218,938,413,7403,648,2276,22754
"06/18/2025 20:00",1758,2127,856,1539,1421,3106,970,399,7167,644,2244,22231
"06/18/2025 21:00",1697,2065,829,1498,1358,2973,948,378,6993,636,2217,21592
"06/18/2025 22:00",1552,1900,773,1389,1231,2741,870,346,6651,613,2122,20188
"06/18/2025 23:00",1423,1759,708,1279,1112,2469,798,307,6231,601,1998,18685
"06/19/2025 00:00",1349,1680,660,1192,1024,2284,754,287,5911,607,1929,17677
"06/19/2025 01:00",1297,1596,618,1131,953,2125,718,271,5602,609,1858,16778
"06/19/2025 02:00",1252,1533,583,1093,905,2016,696,255,5375,604,1806,16118
"06/19/2025 03:00",1223,1529,561,1071,873,1949,677,244,5230,593,1771,15721
"06/19/2025 04:00",1232,1544,554,1071,863,1940,686,241,5189,595,1770,15685
"06/19/2025 05:00",1262,1599,567,1099,880,1983,724,245,5313,605,1804,16081
"06/19/2025 06:00",1310,1679,609,1150,907,2084,761,266,5705,612,1863,16946
"06/19/2025 07:00",1372,1731,668,1190,951,2247,768,283,6211,610,1951,17982
"06/19/2025 08:00",1377,1766,714,1206,962,2446,764,304,6649,612,2009,18809
"06/19/2025 09:00",1378,1804,751,1248,977,2629,766,317,6971,623,2051,19515
"06/19/2025 10:00",1413,1849,779,1306,1020,2796,773,329,7211,638,2103,20217
"06/19/2025 11:00",1458,1843,812,1346,1083,2957,780,346,7434,635,2159,20853
"06/19/2025 12:00",1526,1841,835,1389,1151,3116,794,360,7618,634,2178,21442
"06/19/2025 13:00",1580,1820,865,1441,1224,3255,798,371,7734,647,2210,21945
"06/19/2025 14:00",1639,1974,895,1457,1316,3413,807,381,7901,638,2218,22639
"06/19/2025 15:00",1693,2019,949,1491,1422,3559,818,413,8164,643,2214,23385
"06/19/2025 16:00",1753,2054,1008,1506,1507,3706,840,440,8427,641,2237,24119
"06/19/2025 17:00",1819,2061,1039,1498,1575,3809,891,460,8544,636,2240,24572
"06/19/2025 18:00",1869,2078,1035,1491,1612,3783,920,463,8302,649,2208,24410
"06/19/2025 19:00",1913,2118,1011,1471,1612,3665,957,453,8068,654,2177,24099
"06/19/2025 20:00",1902,2085,982,1431,1566,3520,977,434,7879,652,2139,23567
"06/19/2025 21:00",1860,2017,954,1390,1497,3402,950,409,7778,651,2091,22999
"06/19/2025 22:00",1719,1853,894,1285,1359,3161,877,376,7463,633,1992,21612
"06/19/2025 23:00",1576,1710,831,1184,1216,2872,803,342,7054,613,1893,20094
