"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/13/2025 00:00",1079,1370,674,921,978,2444,617,270,6115,560,1577,16605
"06/13/2025 01:00",1038,1320,625,879,911,2255,587,251,5749,555,1521,15691
"06/13/2025 02:00",1008,1287,589,849,865,2122,569,232,5466,547,1482,15016
"06/13/2025 03:00",988,1278,566,834,835,2040,561,221,5279,546,1456,14604
"06/13/2025 04:00",999,1297,558,838,826,2016,574,218,5201,549,1459,14535
"06/13/2025 05:00",1034,1343,566,864,840,2048,606,223,5310,558,1490,14882
"06/13/2025 06:00",1085,1422,607,900,883,2137,642,245,5705,568,1545,15739
"06/13/2025 07:00",1105,1449,653,917,912,2248,618,260,6154,572,1607,16495
"06/13/2025 08:00",1064,1382,679,902,911,2347,584,268,6483,570,1623,16813
"06/13/2025 09:00",1019,1325,694,891,907,2411,535,271,6679,571,1621,16924
"06/13/2025 10:00",994,1307,706,881,907,2482,522,277,6768,567,1635,17046
"06/13/2025 11:00",979,1296,713,887,919,2531,511,286,6846,564,1649,17181
"06/13/2025 12:00",971,1298,723,894,934,2574,501,292,6902,566,1654,17309
"06/13/2025 13:00",963,1317,738,904,970,2663,499,300,6923,566,1660,17503
"06/13/2025 14:00",988,1338,754,893,1013,2758,509,310,6926,569,1656,17714
"06/13/2025 15:00",1027,1379,778,881,1073,2826,521,321,6969,569,1668,18012
"06/13/2025 16:00",1101,1456,798,900,1143,2882,570,341,7043,576,1691,18501
"06/13/2025 17:00",1191,1525,809,933,1206,2940,630,351,7041,585,1721,18932
"06/13/2025 18:00",1257,1587,793,984,1251,2913,698,350,6778,588,1737,18936
"06/13/2025 19:00",1290,1635,779,1020,1250,2837,756,345,6550,590,1729,18781
"06/13/2025 20:00",1294,1625,750,1019,1235,2739,782,333,6324,588,1719,18408
"06/13/2025 21:00",1276,1608,728,1013,1198,2629,775,322,6126,580,1709,17964
"06/13/2025 22:00",1205,1515,686,956,1114,2456,729,299,5837,569,1648,17014
"06/13/2025 23:00",1135,1429,634,900,1025,2256,678,271,5508,557,1571,15964
"06/14/2025 00:00",1085,1361,586,845,939,2081,627,255,5244,558,1518,15099
"06/14/2025 01:00",1041,1308,556,813,880,1946,600,240,5022,551,1474,14431
"06/14/2025 02:00",1014,1283,529,794,842,1855,585,227,4858,546,1448,13981
"06/14/2025 03:00",1005,1262,508,788,824,1798,575,218,4753,544,1436,13711
"06/14/2025 04:00",1004,1259,497,788,813,1778,576,212,4704,542,1440,13613
"06/14/2025 05:00",1012,1273,501,800,814,1774,583,214,4706,544,1442,13663
"06/14/2025 06:00",1027,1290,516,805,834,1825,585,221,4813,553,1444,13913
"06/14/2025 07:00",1058,1301,539,800,865,1932,577,240,5008,562,1465,14347
"06/14/2025 08:00",1094,1308,570,798,907,2070,574,260,5221,572,1472,14846
"06/14/2025 09:00",1103,1319,592,794,923,2163,558,272,5417,570,1491,15202
"06/14/2025 10:00",1109,1326,605,793,937,2261,538,286,5572,569,1500,15496
"06/14/2025 11:00",1090,1330,620,797,951,2329,522,295,5683,562,1509,15688
"06/14/2025 12:00",1066,1336,629,799,956,2382,510,286,5728,559,1516,15767
"06/14/2025 13:00",1045,1334,631,810,968,2404,496,291,5715,554,1537,15785
"06/14/2025 14:00",1041,1342,632,830,981,2412,508,293,5688,554,1555,15836
"06/14/2025 15:00",1069,1382,644,860,1004,2403,518,297,5681,561,1568,15987
