"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/21/2025 00:00",1187,1435,684,984,1024,2462,684,286,5877,564,1620,16807
"06/21/2025 01:00",1129,1377,644,938,953,2275,649,265,5592,559,1563,15944
"06/21/2025 02:00",1095,1344,608,908,904,2140,630,250,5374,554,1525,15332
"06/21/2025 03:00",1083,1318,581,888,880,2053,620,239,5231,548,1504,14945
"06/21/2025 04:00",1080,1313,564,880,861,2011,618,232,5145,549,1497,14750
"06/21/2025 05:00",1078,1322,561,879,853,1989,616,231,5132,551,1489,14701
"06/21/2025 06:00",1076,1314,575,870,858,2024,596,234,5249,549,1483,14828
"06/21/2025 07:00",1079,1302,608,860,864,2155,552,252,5515,552,1524,15263
"06/21/2025 08:00",1102,1290,656,877,887,2341,524,275,5825,559,1561,15897
"06/21/2025 09:00",1103,1292,697,900,920,2487,508,295,6142,562,1623,16529
"06/21/2025 10:00",1117,1308,739,959,969,2708,521,327,6436,564,1695,17343
"06/21/2025 11:00",1148,1353,775,1038,1028,2896,523,355,6629,570,1764,18079
"06/21/2025 12:00",1167,1411,811,1097,1096,3046,533,369,6770,573,1811,18684
"06/21/2025 13:00",1183,1465,845,1152,1161,3184,557,393,6860,573,1852,19225
"06/21/2025 14:00",1248,1523,880,1213,1243,3299,605,411,6951,579,1917,19869
"06/21/2025 15:00",1342,1623,910,1293,1345,3436,657,431,7074,589,1965,20665
"06/21/2025 16:00",1446,1764,946,1356,1441,3530,733,458,7190,597,2019,21480
"06/21/2025 17:00",1565,1887,961,1410,1526,3609,818,468,7269,611,2067,22191
"06/21/2025 18:00",1634,1973,953,1454,1572,3561,890,459,7221,622,2104,22443
"06/21/2025 19:00",1658,2018,929,1470,1559,3418,938,443,7059,628,2106,22226
"06/21/2025 20:00",1643,1998,906,1447,1509,3267,950,427,6934,628,2090,21799
"06/21/2025 21:00",1607,1965,886,1418,1447,3125,935,411,6892,621,2085,21392
"06/21/2025 22:00",1514,1864,847,1339,1346,2930,888,384,6737,605,2015,20469
"06/21/2025 23:00",1414,1732,795,1247,1245,2714,829,351,6490,595,1922,19334
"06/22/2025 00:00",1339,1630,748,1184,1157,2503,762,332,6163,593,1863,18274
"06/22/2025 01:00",1291,1562,710,1125,1084,2329,725,310,5890,583,1795,17404
"06/22/2025 02:00",1253,1516,672,1084,1027,2197,700,293,5683,577,1743,16745
"06/22/2025 03:00",1231,1486,642,1057,996,2106,683,279,5541,576,1710,16307
"06/22/2025 04:00",1219,1467,621,1042,968,2057,673,267,5446,577,1695,16032
"06/22/2025 05:00",1208,1457,612,1033,949,2016,668,263,5404,577,1672,15859
"06/22/2025 06:00",1203,1453,617,1016,940,2029,661,262,5462,584,1652,15879
"06/22/2025 07:00",1233,1464,643,1017,947,2168,660,280,5688,592,1687,16379
"06/22/2025 08:00",1297,1516,696,1064,992,2402,679,311,6038,605,1740,17340
"06/22/2025 09:00",1350,1581,754,1114,1072,2616,687,347,6387,618,1813,18339
"06/22/2025 10:00",1407,1664,820,1193,1178,2873,704,398,6750,627,1882,19496
"06/22/2025 11:00",1478,1743,884,1275,1291,3111,710,445,7070,629,1952,20588
"06/22/2025 12:00",1547,1817,945,1337,1416,3307,725,467,7361,632,2019,21573
"06/22/2025 13:00",1591,1865,1000,1386,1521,3506,740,499,7623,627,2063,22421
"06/22/2025 14:00",1626,1900,1045,1414,1610,3666,754,521,7826,628,2118,23108
"06/22/2025 15:00",1686,1962,1087,1454,1690,3874,762,542,8049,633,2174,23913
"06/22/2025 16:00",1760,2073,1137,1515,1780,4035,799,575,8270,643,2252,24839
"06/22/2025 17:00",1870,2204,1172,1601,1872,4192,887,592,8513,652,2322,25877
"06/22/2025 18:00",1952,2310,1178,1689,1937,4221,976,582,8602,660,2370,26477
"06/22/2025 19:00",1997,2412,1158,1739,1944,4129,1060,566,8516,666,2376,26563
"06/22/2025 20:00",1992,2404,1145,1720,1885,3998,1089,551,8467,668,2330,26249
"06/22/2025 21:00",1936,2347,1118,1674,1791,3844,1067,527,8447,664,2301,25716
"06/22/2025 22:00",1804,2204,1057,1567,1644,3566,992,487,8229,647,2209,24406
"06/22/2025 23:00",1674,2045,982,1451,1500,3254,918,443,7876,633,2097,22873
"06/23/2025 00:00",1581,1920,902,1355,1361,2961,841,417,7418,612,2004,21372
"06/23/2025 01:00",1513,1825,853,1281,1264,2756,794,388,7122,601,1928,20325
"06/23/2025 02:00",1463,1777,811,1231,1194,2616,763,366,6881,593,1871,19566
"06/23/2025 03:00",1439,1752,786,1201,1149,2525,749,350,6710,595,1838,19094
"06/23/2025 04:00",1443,1766,782,1201,1131,2503,752,339,6676,593,1839,19025
"06/23/2025 05:00",1467,1797,784,1221,1133,2537,764,346,6799,600,1864,19312
"06/23/2025 06:00",1514,1842,832,1243,1167,2633,779,356,7166,614,1897,20043
"06/23/2025 07:00",1553,1907,910,1281,1230,2860,780,385,7732,627,1988,21253
"06/23/2025 08:00",1584,1948,972,1350,1304,3136,752,413,8297,630,2088,22474
"06/23/2025 09:00",1620,1996,1036,1429,1387,3368,748,446,8739,637,2153,23559
"06/23/2025 10:00",1676,2099,1094,1466,1486,3562,754,488,9073,646,2225,24569
"06/23/2025 11:00",1755,2146,1144,1523,1587,3697,761,525,9281,655,2296,25370
