"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/18/2025 00:00",1162,1513,543,1085,905,1984,724,235,4937,568,1791,15447
"06/18/2025 01:00",1132,1465,517,1033,866,1883,692,227,4736,565,1712,14828
"06/18/2025 02:00",1108,1436,495,996,840,1819,672,218,4594,562,1659,14399
"06/18/2025 03:00",1103,1428,483,975,826,1781,664,213,4512,562,1626,14173
"06/18/2025 04:00",1122,1446,486,978,828,1794,675,216,4525,562,1625,14257
"06/18/2025 05:00",1174,1498,509,1011,858,1862,717,227,4722,572,1665,14815
"06/18/2025 06:00",1262,1604,566,1069,914,2003,779,253,5198,589,1728,15965
"06/18/2025 07:00",1319,1676,619,1117,959,2156,789,269,5709,598,1817,17028
"06/18/2025 08:00",1310,1719,641,1140,967,2264,778,278,6096,596,1872,17661
"06/18/2025 09:00",1277,1714,661,1160,967,2327,749,288,6331,594,1919,17987
"06/18/2025 10:00",1289,1753,680,1205,996,2422,731,295,6491,601,1977,18440
"06/18/2025 11:00",1298,1743,703,1231,1032,2521,712,310,6681,603,2020,18854
"06/18/2025 12:00",1326,1760,724,1259,1073,2595,689,322,6851,602,2055,19256
"06/18/2025 13:00",1350,1780,749,1311,1126,2690,693,335,6980,605,2114,19733
"06/18/2025 14:00",1383,1876,769,1347,1193,2796,718,347,7083,611,2156,20279
"06/18/2025 15:00",1441,1866,807,1382,1259,2911,751,365,7234,612,2190,20818
"06/18/2025 16:00",1526,1922,840,1421,1334,3043,790,383,7356,620,2238,21473
"06/18/2025 17:00",1598,2005,853,1440,1398,3140,839,395,7359,628,2262,21917
"06/18/2025 18:00",1660,2074,850,1492,1439,3145,887,405,7118,639,2268,21977
"06/18/2025 19:00",1696,2152,843,1531,1447,3086,959,398,6913,643,2257,21925
"06/18/2025 20:00",1695,2147,827,1516,1426,3013,1002,388,6759,639,2217,21629
"06/18/2025 21:00",1647,2091,803,1480,1375,2894,981,369,6639,631,2182,21092
"06/18/2025 22:00",1514,1936,756,1373,1266,2684,908,343,6359,609,2081,19829
"06/18/2025 23:00",1390,1796,697,1262,1155,2439,832,307,5997,595,1952,18422
"06/19/2025 00:00",1336,1706,668,1183,1088,2294,782,301,5743,603,1900,17604
"06/19/2025 01:00",1300,1627,633,1122,1029,2147,749,288,5496,605,1823,16819
"06/19/2025 02:00",1259,1569,602,1081,980,2048,727,275,5316,598,1768,16223
"06/19/2025 03:00",1237,1569,585,1056,948,1985,709,266,5196,589,1729,15869
"06/19/2025 04:00",1253,1581,580,1053,939,1980,716,264,5178,590,1722,15856
"06/19/2025 05:00",1287,1631,596,1078,960,2026,752,268,5323,601,1748,16270
"06/19/2025 06:00",1337,1716,640,1126,980,2132,790,289,5720,609,1786,17125
"06/19/2025 07:00",1385,1782,698,1165,1018,2288,800,306,6207,606,1853,18108
"06/19/2025 08:00",1398,1839,745,1168,1045,2479,795,332,6642,607,1879,18929
"06/19/2025 09:00",1386,1821,795,1165,1077,2652,801,354,6979,614,1872,19516
"06/19/2025 10:00",1437,1833,839,1186,1139,2803,790,373,7254,630,1893,20177
"06/19/2025 11:00",1475,1793,883,1188,1224,2934,778,406,7519,626,1913,20739
"06/19/2025 12:00",1543,1761,927,1187,1323,3065,761,439,7773,628,1897,21304
"06/19/2025 13:00",1581,1723,969,1204,1391,3205,751,464,7918,644,1898,21748
"06/19/2025 14:00",1602,1772,990,1196,1472,3368,755,475,8065,635,1903,22233
"06/19/2025 15:00",1624,1735,1025,1225,1536,3556,768,494,8291,631,1906,22791
"06/19/2025 16:00",1647,1782,1062,1236,1576,3733,790,505,8466,628,1950,23375
"06/19/2025 17:00",1676,1802,1069,1232,1608,3847,832,496,8485,620,1979,23646
"06/19/2025 18:00",1709,1830,1045,1252,1601,3830,840,485,8163,631,1973,23359
"06/19/2025 19:00",1734,1899,1012,1274,1585,3717,882,467,7879,632,1971,23052
"06/19/2025 20:00",1721,1894,972,1266,1530,3545,914,440,7623,626,1945,22476
"06/19/2025 21:00",1670,1840,927,1245,1444,3382,890,407,7389,624,1910,21728
"06/19/2025 22:00",1535,1700,860,1157,1312,3114,824,371,7005,606,1823,20307
"06/19/2025 23:00",1392,1570,789,1068,1172,2811,751,331,6586,588,1733,18791
"06/20/2025 00:00",1309,1468,719,1004,1072,2581,687,310,6216,582,1662,17610
"06/20/2025 01:00",1255,1408,665,955,1000,2382,651,287,5864,577,1593,16637
"06/20/2025 02:00",1214,1377,625,921,944,2240,626,268,5590,568,1545,15918
"06/20/2025 03:00",1194,1368,597,900,908,2138,612,254,5397,564,1518,15450
"06/20/2025 04:00",1201,1379,586,901,890,2100,617,247,5320,565,1521,15327
"06/20/2025 05:00",1230,1411,591,922,891,2116,644,252,5430,570,1547,15604
"06/20/2025 06:00",1265,1470,629,946,905,2200,683,267,5838,581,1588,16372
"06/20/2025 07:00",1268,1491,680,956,908,2324,670,278,6329,587,1663,17154
"06/20/2025 08:00",1208,1481,704,953,874,2420,632,284,6702,586,1710,17554
"06/20/2025 09:00",1163,1458,729,944,845,2497,596,292,6938,589,1739,17790
"06/20/2025 10:00",1199,1477,751,976,858,2605,570,304,7082,590,1772,18184
"06/20/2025 11:00",1227,1454,775,989,922,2720,552,329,7207,593,1813,18581
"06/20/2025 12:00",1267,1487,804,1012,1013,2837,540,352,7322,596,1843,19073
"06/20/2025 13:00",1303,1516,843,1060,1102,3008,540,375,7426,596,1890,19659
"06/20/2025 14:00",1354,1639,872,1105,1195,3170,558,392,7524,601,1935,20345
"06/20/2025 15:00",1427,1630,908,1151,1267,3345,591,410,7707,601,1974,21011
"06/20/2025 16:00",1517,1687,940,1191,1340,3517,638,420,7853,602,2028,21733
"06/20/2025 17:00",1590,1741,943,1219,1409,3608,688,421,7859,611,2052,22141
"06/20/2025 18:00",1640,1800,922,1265,1452,3569,753,420,7593,615,2050,22079
"06/20/2025 19:00",1659,1877,900,1301,1452,3436,839,402,7331,619,2047,21863
"06/20/2025 20:00",1640,1865,872,1284,1410,3275,888,386,7103,615,1992,21330
"06/20/2025 21:00",1593,1830,849,1260,1349,3130,875,368,6949,609,1953,20765
"06/20/2025 22:00",1476,1717,804,1181,1243,2908,819,342,6673,598,1866,19627
"06/20/2025 23:00",1358,1596,742,1090,1129,2642,753,309,6324,587,1760,18290
"06/21/2025 00:00",1286,1490,688,1018,1031,2408,684,298,5998,582,1712,17195
"06/21/2025 01:00",1225,1425,647,966,958,2226,646,276,5696,574,1646,16285
"06/21/2025 02:00",1184,1387,610,931,904,2096,624,260,5460,569,1601,15626
"06/21/2025 03:00",1166,1357,580,909,878,2011,613,248,5304,564,1575,15205
"06/21/2025 04:00",1156,1347,561,898,856,1970,609,239,5204,564,1567,14971
"06/21/2025 05:00",1150,1353,556,896,842,1944,609,238,5174,565,1558,14885
"06/21/2025 06:00",1146,1344,567,890,843,1970,600,239,5281,565,1553,14998
"06/21/2025 07:00",1171,1342,601,890,854,2094,585,257,5555,570,1592,15511
"06/21/2025 08:00",1220,1351,650,914,887,2296,584,281,5883,578,1634,16278
"06/21/2025 09:00",1248,1373,692,946,925,2439,580,301,6179,582,1696,16961
"06/21/2025 10:00",1279,1408,734,1018,986,2630,597,336,6449,587,1763,17787
"06/21/2025 11:00",1315,1458,772,1100,1057,2810,601,368,6630,594,1824,18529
"06/21/2025 12:00",1346,1509,808,1155,1138,2965,616,382,6754,599,1871,19143
"06/21/2025 13:00",1385,1552,843,1203,1218,3110,634,405,6843,601,1917,19711
"06/21/2025 14:00",1428,1595,880,1242,1296,3207,663,422,6945,605,1980,20263
"06/21/2025 15:00",1496,1680,910,1309,1376,3322,693,438,7079,613,2037,20953
"06/21/2025 16:00",1577,1797,944,1380,1447,3429,745,466,7190,619,2098,21692
"06/21/2025 17:00",1678,1913,958,1451,1518,3520,816,476,7269,629,2148,22376
"06/21/2025 18:00",1733,2004,949,1507,1565,3482,879,465,7215,635,2178,22612
"06/21/2025 19:00",1751,2049,921,1516,1554,3344,925,446,7049,635,2172,22362
"06/21/2025 20:00",1730,2021,897,1487,1498,3203,939,430,6914,633,2153,21905
"06/21/2025 21:00",1681,1987,878,1451,1430,3066,922,413,6878,627,2145,21478
"06/21/2025 22:00",1581,1886,841,1367,1326,2877,876,385,6734,614,2070,20557
"06/21/2025 23:00",1474,1752,789,1267,1224,2658,816,351,6483,602,1972,19388
"06/22/2025 00:00",1380,1632,735,1157,1117,2429,747,327,6165,586,1907,18182
