"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/29/2025 00:00",1316,1545,734,1054,1139,2585,760,295,6117,581,1747,17873
"06/29/2025 01:00",1246,1468,696,990,1060,2436,712,278,5880,574,1666,17006
"06/29/2025 02:00",1188,1411,663,943,998,2323,678,261,5691,568,1610,16334
"06/29/2025 03:00",1153,1380,636,912,956,2246,659,246,5559,561,1569,15877
"06/29/2025 04:00",1125,1355,619,894,924,2206,645,239,5466,563,1555,15591
"06/29/2025 05:00",1092,1336,609,878,900,2173,635,231,5409,562,1530,15355
"06/29/2025 06:00",1056,1300,609,844,880,2179,614,228,5449,565,1507,15231
"06/29/2025 07:00",1039,1248,632,812,875,2303,589,241,5625,565,1519,15448
"06/29/2025 08:00",1036,1205,664,795,876,2498,560,261,5868,573,1540,15876
"06/29/2025 09:00",1039,1181,695,786,892,2679,546,282,6117,582,1569,16368
"06/29/2025 10:00",1037,1168,731,822,900,2860,531,312,6366,585,1630,16942
"06/29/2025 11:00",1044,1188,754,885,934,3021,493,332,6546,590,1702,17489
"06/29/2025 12:00",1070,1225,774,930,1004,3176,487,343,6645,591,1765,18010
"06/29/2025 13:00",1130,1274,802,983,1082,3320,478,361,6741,582,1814,18567
"06/29/2025 14:00",1160,1306,828,1032,1168,3471,485,376,6881,583,1876,19166
"06/29/2025 15:00",1217,1404,865,1094,1278,3650,496,401,7058,593,1954,20010
"06/29/2025 16:00",1334,1526,914,1173,1390,3833,551,430,7199,602,2043,20995
"06/29/2025 17:00",1459,1666,944,1273,1503,4002,626,443,7345,613,2122,21996
"06/29/2025 18:00",1559,1822,949,1379,1569,4034,730,441,7399,620,2169,22671
"06/29/2025 19:00",1616,1932,928,1436,1563,3879,849,426,7279,632,2171,22711
"06/29/2025 20:00",1612,1931,912,1415,1500,3720,902,413,7241,634,2120,22400
"06/29/2025 21:00",1567,1896,896,1393,1431,3589,898,398,7252,625,2094,22039
"06/29/2025 22:00",1447,1776,849,1305,1309,3328,831,362,7068,608,2011,20894
"06/29/2025 23:00",1324,1650,788,1200,1185,3026,764,325,6755,595,1900,19512
"06/30/2025 00:00",1254,1541,740,1098,1080,2755,705,300,6476,592,1834,18375
"06/30/2025 01:00",1190,1473,697,1043,1007,2564,670,275,6218,586,1768,17491
"06/30/2025 02:00",1151,1421,660,1005,958,2420,646,255,5990,582,1726,16814
"06/30/2025 03:00",1136,1400,632,984,928,2328,635,242,5846,579,1708,16418
"06/30/2025 04:00",1141,1420,623,991,914,2304,642,239,5813,580,1716,16383
"06/30/2025 05:00",1166,1466,632,1024,918,2324,664,244,5943,589,1746,16716
"06/30/2025 06:00",1216,1530,674,1060,945,2421,679,262,6324,600,1803,17514
"06/30/2025 07:00",1277,1591,739,1112,989,2633,673,286,6838,606,1916,18660
"06/30/2025 08:00",1299,1588,789,1162,1023,2860,637,307,7286,612,2007,19570
"06/30/2025 09:00",1307,1593,827,1225,1060,3040,604,328,7621,616,2078,20299
"06/30/2025 10:00",1320,1647,869,1301,1114,3207,604,355,7859,618,2164,21058
"06/30/2025 11:00",1367,1730,908,1387,1201,3383,604,383,8054,627,2258,21902
"06/30/2025 12:00",1417,1823,945,1464,1305,3569,641,414,8229,631,2339,22777
"06/30/2025 13:00",1513,1927,986,1548,1413,3742,703,437,8353,636,2419,23677
"06/30/2025 14:00",1597,1990,1016,1616,1496,3891,735,457,8450,639,2474,24361
"06/30/2025 15:00",1677,2072,1048,1679,1575,4028,782,484,8563,647,2507,25062
"06/30/2025 16:00",1772,2171,1075,1720,1653,4151,848,498,8661,653,2535,25737
"06/30/2025 17:00",1890,2276,1096,1764,1734,4233,940,511,8678,665,2548,26335
"06/30/2025 18:00",1968,2360,1079,1794,1780,4173,1029,509,8450,678,2528,26348
"06/30/2025 19:00",1999,2386,1051,1781,1777,3981,1096,496,8225,690,2486,25968
"06/30/2025 20:00",1978,2341,1020,1721,1721,3799,1107,476,8060,685,2416,25324
"06/30/2025 21:00",1905,2259,986,1659,1630,3630,1073,450,7943,680,2374,24589
"06/30/2025 22:00",1763,2099,927,1539,1484,3352,990,414,7639,664,2271,23142
"06/30/2025 23:00",1622,1948,861,1423,1348,3053,909,374,7223,648,2146,21555
"07/01/2025 00:00",1517,1848,818,1309,1249,2823,842,352,6893,634,2026,20311
"07/01/2025 01:00",1454,1772,784,1243,1182,2658,809,331,6642,623,1943,19441
"07/01/2025 02:00",1409,1710,754,1191,1131,2537,782,316,6443,616,1886,18775
"07/01/2025 03:00",1389,1681,733,1156,1100,2463,770,306,6323,613,1854,18388
"07/01/2025 04:00",1391,1694,728,1151,1088,2452,772,304,6316,613,1847,18356
"07/01/2025 05:00",1427,1742,746,1178,1105,2506,801,314,6491,621,1870,18801
"07/01/2025 06:00",1492,1823,794,1226,1141,2628,846,336,6932,636,1925,19779
"07/01/2025 07:00",1563,1896,856,1311,1200,2848,896,360,7455,649,2024,21058
"07/01/2025 08:00",1593,1953,903,1388,1276,3068,918,378,7881,657,2088,22103
"07/01/2025 09:00",1609,1974,944,1422,1324,3252,909,399,8227,661,2116,22837
