"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/15/2025 00:00",1027,1315,531,838,854,1860,623,215,4661,556,1487,13967
"06/15/2025 01:00",988,1270,511,803,805,1753,598,205,4476,552,1448,13409
"06/15/2025 02:00",965,1248,487,783,775,1678,582,194,4339,545,1424,13020
"06/15/2025 03:00",958,1227,466,772,762,1630,572,188,4249,541,1408,12773
"06/15/2025 04:00",957,1223,457,768,753,1614,572,183,4206,540,1406,12679
"06/15/2025 05:00",956,1227,458,769,753,1601,575,184,4201,541,1398,12663
"06/15/2025 06:00",956,1227,467,758,761,1619,566,188,4252,544,1388,12726
"06/15/2025 07:00",964,1217,477,738,769,1679,540,201,4371,547,1401,12904
"06/15/2025 08:00",982,1218,499,734,788,1773,528,220,4536,554,1414,13246
"06/15/2025 09:00",986,1231,518,739,797,1828,510,233,4719,561,1438,13560
"06/15/2025 10:00",998,1240,533,745,818,1899,491,246,4881,565,1453,13869
"06/15/2025 11:00",997,1252,546,747,835,1944,469,255,5001,567,1471,14084
"06/15/2025 12:00",988,1272,555,755,834,1981,456,248,5065,564,1494,14212
"06/15/2025 13:00",981,1274,559,765,841,2007,447,249,5089,560,1525,14297
"06/15/2025 14:00",981,1270,558,787,858,2016,458,251,5080,558,1558,14375
"06/15/2025 15:00",1023,1311,566,820,888,2030,452,260,5110,563,1586,14609
"06/15/2025 16:00",1104,1395,576,857,940,2087,499,272,5161,566,1641,15098
"06/15/2025 17:00",1200,1486,592,924,1006,2177,582,286,5223,577,1707,15760
"06/15/2025 18:00",1265,1588,601,1004,1050,2209,679,289,5216,590,1754,16245
"06/15/2025 19:00",1323,1646,605,1065,1071,2232,763,291,5178,600,1772,16546
"06/15/2025 20:00",1337,1641,616,1071,1074,2258,806,291,5175,600,1752,16621
"06/15/2025 21:00",1301,1621,607,1061,1052,2217,798,283,5139,598,1745,16422
"06/15/2025 22:00",1209,1524,575,996,978,2083,739,263,4979,584,1677,15607
"06/15/2025 23:00",1126,1421,538,925,903,1921,682,238,4738,570,1601,14663
"06/16/2025 00:00",1065,1335,514,869,836,1792,638,215,4493,552,1561,13870
"06/16/2025 01:00",1029,1294,491,838,793,1700,611,207,4314,548,1517,13342
"06/16/2025 02:00",1007,1270,470,818,767,1645,596,194,4192,543,1488,12990
