"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/24/2025 00:00",1686,2027,934,1452,1463,2852,884,415,7607,632,2046,21998
"06/24/2025 01:00",1608,1907,883,1365,1356,2647,832,385,7279,616,1963,20841
"06/24/2025 02:00",1548,1842,838,1306,1276,2504,796,363,7037,609,1897,20016
"06/24/2025 03:00",1516,1802,807,1269,1219,2414,779,344,6852,613,1860,19475
"06/24/2025 04:00",1512,1799,793,1264,1192,2391,773,333,6807,613,1857,19334
"06/24/2025 05:00",1527,1824,799,1284,1184,2428,785,336,6937,617,1877,19598
"06/24/2025 06:00",1560,1867,843,1308,1208,2545,779,352,7356,625,1915,20358
"06/24/2025 07:00",1596,1928,918,1343,1267,2786,754,379,7928,630,2007,21536
"06/24/2025 08:00",1615,1958,981,1404,1336,3081,735,408,8480,632,2094,22724
"06/24/2025 09:00",1637,1987,1042,1495,1405,3369,731,442,8912,634,2176,23830
"06/24/2025 10:00",1687,2062,1098,1556,1502,3632,743,484,9234,649,2264,24911
"06/24/2025 11:00",1749,2104,1150,1615,1592,3890,756,526,9471,661,2336,25850
"06/24/2025 12:00",1810,2186,1197,1660,1688,4111,769,563,9673,661,2407,26725
"06/24/2025 13:00",1882,2251,1228,1717,1780,4323,784,583,9837,665,2466,27516
"06/24/2025 14:00",1929,2291,1253,1746,1849,4518,835,597,9961,669,2496,28144
"06/24/2025 15:00",2010,2381,1294,1765,1922,4722,880,619,10173,668,2513,28947
"06/24/2025 16:00",2114,2444,1336,1787,2025,4890,943,634,10341,668,2545,29727
"06/24/2025 17:00",2227,2528,1363,1787,2135,5029,1023,641,10432,671,2556,30392
"06/24/2025 18:00",2285,2593,1344,1851,2178,5005,1078,634,10217,683,2530,30398
"06/24/2025 19:00",2292,2635,1306,1849,2162,4819,1137,616,9921,690,2478,29905
"06/24/2025 20:00",2243,2588,1271,1807,2087,4581,1159,589,9710,684,2417,29136
"06/24/2025 21:00",2150,2490,1224,1743,1969,4313,1121,555,9529,676,2361,28131
"06/24/2025 22:00",1989,2312,1147,1622,1795,3943,1034,510,9115,658,2259,26384
"06/24/2025 23:00",1832,2142,1065,1486,1623,3558,948,465,8593,639,2122,24473
"06/25/2025 00:00",1706,1927,998,1331,1433,3178,864,426,8086,622,1970,22541
"06/25/2025 01:00",1623,1813,945,1241,1332,2947,813,396,7718,615,1881,21324
"06/25/2025 02:00",1557,1751,895,1178,1258,2788,779,371,7433,609,1809,20428
"06/25/2025 03:00",1521,1707,857,1136,1204,2684,762,353,7208,603,1762,19797
