"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/07/2025 00:00",1225,1440,646,904,1029,2173,685,270,5703,564,1584,16223
"06/07/2025 01:00",1169,1375,609,861,964,2015,652,252,5423,558,1528,15406
"06/07/2025 02:00",1135,1356,576,836,922,1906,633,236,5217,553,1491,14861
"06/07/2025 03:00",1120,1330,551,822,899,1834,622,230,5073,550,1471,14502
"06/07/2025 04:00",1121,1323,535,818,885,1808,620,222,5002,547,1464,14345
"06/07/2025 05:00",1128,1334,536,824,882,1802,626,225,4996,548,1461,14362
"06/07/2025 06:00",1147,1357,552,827,901,1852,632,232,5105,558,1459,14622
"06/07/2025 07:00",1183,1378,577,827,936,1951,628,249,5311,564,1489,15093
"06/07/2025 08:00",1221,1384,607,820,976,2086,624,269,5544,579,1512,15622
"06/07/2025 09:00",1240,1369,631,815,993,2194,609,284,5771,581,1535,16022
"06/07/2025 10:00",1260,1360,650,821,1038,2308,585,299,5982,585,1547,16435
"06/07/2025 11:00",1254,1340,679,827,1074,2408,571,309,6158,585,1562,16767
"06/07/2025 12:00",1238,1328,695,812,1089,2506,550,310,6274,580,1568,16950
"06/07/2025 13:00",1223,1301,710,816,1105,2588,533,318,6336,578,1592,17100
"06/07/2025 14:00",1204,1283,724,839,1118,2629,517,330,6367,577,1630,17218
"06/07/2025 15:00",1219,1285,737,872,1111,2654,490,334,6362,579,1651,17294
"06/07/2025 16:00",1277,1329,737,887,1150,2715,538,345,6398,580,1709,17665
"06/07/2025 17:00",1362,1410,752,942,1200,2764,618,355,6409,589,1769,18170
"06/07/2025 18:00",1398,1554,747,1047,1229,2766,699,349,6337,597,1823,18546
"06/07/2025 19:00",1428,1645,736,1117,1227,2702,765,344,6217,603,1829,18613
"06/07/2025 20:00",1421,1645,725,1113,1205,2653,792,338,6148,602,1782,18424
"06/07/2025 21:00",1383,1607,710,1092,1166,2579,783,328,6096,597,1752,18093
"06/07/2025 22:00",1297,1509,673,1025,1088,2430,729,306,5919,587,1684,17247
"06/07/2025 23:00",1211,1421,631,950,1007,2246,672,280,5672,575,1606,16271
"06/08/2025 00:00",1146,1346,595,885,911,2075,627,254,5373,562,1540,15314
"06/08/2025 01:00",1093,1287,563,840,849,1929,593,237,5119,559,1491,14560
"06/08/2025 02:00",1059,1267,532,813,808,1829,573,223,4925,553,1460,14042
"06/08/2025 03:00",1041,1244,507,796,787,1760,562,218,4785,549,1439,13688
"06/08/2025 04:00",1038,1235,492,788,772,1730,560,210,4713,548,1430,13516
"06/08/2025 05:00",1033,1226,490,785,761,1708,557,211,4689,545,1417,13422
"06/08/2025 06:00",1024,1210,499,768,761,1713,527,215,4732,545,1406,13400
"06/08/2025 07:00",1025,1181,514,747,769,1753,479,226,4858,543,1420,13515
"06/08/2025 08:00",1041,1160,534,748,782,1841,461,242,5048,551,1441,13849
"06/08/2025 09:00",1041,1140,555,767,777,1920,451,255,5244,560,1460,14170
"06/08/2025 10:00",1058,1159,572,796,808,2020,449,268,5434,566,1484,14614
"06/08/2025 11:00",1065,1183,600,818,845,2097,463,281,5609,571,1505,15037
"06/08/2025 12:00",1082,1217,620,836,878,2191,480,287,5733,573,1535,15432
"06/08/2025 13:00",1102,1230,638,855,919,2263,489,297,5810,572,1561,15736
"06/08/2025 14:00",1129,1266,650,877,968,2307,504,312,5833,572,1588,16006
"06/08/2025 15:00",1193,1319,664,908,1001,2370,512,322,5847,576,1607,16319
"06/08/2025 16:00",1283,1416,669,943,1067,2447,572,337,5885,579,1654,16852
"06/08/2025 17:00",1379,1506,682,997,1122,2516,647,351,5901,592,1700,17393
"06/08/2025 18:00",1419,1601,679,1059,1155,2508,725,347,5826,601,1741,17661
"06/08/2025 19:00",1450,1649,671,1085,1160,2468,780,343,5751,605,1748,17710
"06/08/2025 20:00",1447,1644,669,1087,1149,2440,794,334,5708,604,1740,17616
"06/08/2025 21:00",1396,1605,652,1078,1108,2374,777,321,5667,600,1740,17318
"06/08/2025 22:00",1300,1510,611,1018,1026,2220,720,295,5486,587,1683,16456
"06/08/2025 23:00",1209,1422,569,951,943,2035,666,266,5222,576,1614,15473
"06/09/2025 00:00",1141,1342,539,892,866,1871,625,234,4947,550,1562,14569
"06/09/2025 01:00",1098,1311,509,863,822,1769,608,220,4767,545,1533,14045
"06/09/2025 02:00",1075,1297,489,845,795,1710,595,212,4632,541,1514,13705
"06/09/2025 03:00",1069,1288,477,839,785,1678,590,209,4554,537,1502,13528
"06/09/2025 04:00",1083,1321,480,853,789,1696,604,209,4576,537,1517,13665
"06/09/2025 05:00",1133,1386,503,894,817,1777,643,221,4779,548,1567,14268
"06/09/2025 06:00",1196,1501,559,956,873,1903,696,247,5203,564,1636,15334
"06/09/2025 07:00",1217,1532,604,998,906,2004,686,265,5638,574,1705,16129
"06/09/2025 08:00",1176,1499,617,989,894,2055,669,265,5930,570,1719,16383
"06/09/2025 09:00",1148,1471,623,985,876,2066,640,269,6105,569,1732,16484
"06/09/2025 10:00",1147,1471,629,998,883,2104,620,272,6210,571,1751,16656
"06/09/2025 11:00",1162,1479,641,1008,895,2161,619,276,6335,573,1762,16911
"06/09/2025 12:00",1173,1485,650,1026,907,2211,616,277,6444,574,1768,17131
"06/09/2025 13:00",1202,1516,662,1048,945,2297,616,277,6543,573,1781,17460
"06/09/2025 14:00",1210,1530,677,1063,975,2383,625,292,6608,577,1778,17718
"06/09/2025 15:00",1236,1545,709,1076,1005,2488,633,301,6683,580,1777,18033
"06/09/2025 16:00",1310,1591,731,1109,1061,2595,662,317,6775,588,1810,18549
"06/09/2025 17:00",1401,1659,755,1155,1147,2706,705,333,6785,596,1857,19099
"06/09/2025 18:00",1461,1733,759,1186,1208,2741,763,346,6586,602,1886,19271
"06/09/2025 19:00",1502,1782,747,1213,1226,2700,812,347,6418,609,1894,19250
"06/09/2025 20:00",1519,1776,733,1199,1229,2659,838,337,6281,608,1865,19044
"06/09/2025 21:00",1473,1726,712,1170,1189,2556,822,327,6145,600,1846,18566
"06/09/2025 22:00",1368,1614,670,1090,1092,2364,762,305,5850,584,1770,17469
"06/09/2025 23:00",1270,1506,615,1012,998,2150,703,270,5469,571,1684,16248
"06/10/2025 00:00",1214,1451,573,965,926,1965,661,254,5165,564,1635,15373
"06/10/2025 01:00",1173,1411,542,928,875,1843,639,235,4939,560,1594,14739
"06/10/2025 02:00",1149,1386,517,902,841,1765,622,228,4776,557,1565,14308
"06/10/2025 03:00",1139,1374,503,890,825,1723,616,224,4677,554,1547,14072
"06/10/2025 04:00",1153,1401,502,899,827,1735,630,224,4681,558,1558,14168
"06/10/2025 05:00",1207,1459,524,935,857,1809,672,234,4876,568,1607,14748
"06/10/2025 06:00",1291,1582,587,996,927,1937,734,262,5348,584,1677,15925
"06/10/2025 07:00",1351,1634,639,1053,981,2053,748,282,5844,595,1743,16923
"06/10/2025 08:00",1345,1618,660,1055,998,2149,739,287,6191,595,1760,17397
"06/10/2025 09:00",1333,1582,674,1048,1003,2207,710,294,6390,594,1760,17595
"06/10/2025 10:00",1342,1572,687,1054,1030,2287,686,298,6509,598,1780,17843
"06/10/2025 11:00",1359,1567,705,1050,1050,2367,676,305,6659,598,1789,18125
"06/10/2025 12:00",1371,1541,720,1054,1060,2444,660,309,6772,595,1792,18318
"06/10/2025 13:00",1387,1537,733,1058,1086,2543,648,312,6863,595,1806,18568
"06/10/2025 14:00",1375,1510,741,1038,1095,2617,637,325,6892,599,1776,18605
"06/10/2025 15:00",1373,1497,757,1027,1099,2676,632,325,6916,600,1760,18662
"06/10/2025 16:00",1415,1533,767,1030,1124,2715,648,332,6934,602,1787,18887
"06/10/2025 17:00",1465,1590,779,1058,1174,2750,681,345,6921,607,1841,19211
"06/10/2025 18:00",1497,1674,774,1118,1204,2743,740,352,6703,613,1887,19305
"06/10/2025 19:00",1524,1747,764,1175,1224,2708,796,354,6567,612,1899,19370
"06/10/2025 20:00",1523,1747,750,1173,1225,2677,831,344,6423,610,1863,19166
"06/10/2025 21:00",1470,1706,729,1146,1186,2585,816,332,6287,600,1846,18703
"06/10/2025 22:00",1361,1594,686,1064,1091,2404,755,309,5990,585,1769,17608
"06/10/2025 23:00",1260,1479,633,982,995,2195,692,276,5624,578,1673,16387
"06/11/2025 00:00",1196,1414,590,940,924,2015,647,263,5276,571,1634,15470
"06/11/2025 01:00",1151,1372,550,902,868,1888,619,243,5024,566,1591,14774
"06/11/2025 02:00",1119,1343,520,876,829,1806,599,232,4836,560,1561,14281
"06/11/2025 03:00",1105,1325,501,864,809,1759,594,227,4716,557,1541,13998
"06/11/2025 04:00",1115,1347,497,873,805,1761,605,224,4694,560,1548,14029
"06/11/2025 05:00",1161,1387,517,901,824,1824,639,233,4866,570,1586,14508
"06/11/2025 06:00",1228,1459,575,931,871,1937,673,259,5311,584,1648,15476
"06/11/2025 07:00",1261,1432,626,940,884,2033,646,276,5785,588,1709,16180
"06/11/2025 08:00",1223,1346,645,922,855,2089,599,275,6113,579,1719,16365
"06/11/2025 09:00",1176,1278,651,921,803,2099,542,275,6303,578,1726,16352
"06/11/2025 10:00",1155,1269,657,937,784,2148,512,274,6393,581,1744,16454
"06/11/2025 11:00",1163,1294,666,944,804,2238,510,280,6521,581,1761,16762
"06/11/2025 12:00",1173,1312,676,963,841,2338,509,286,6623,580,1784,17085
"06/11/2025 13:00",1202,1352,695,995,899,2479,513,291,6726,582,1826,17560
"06/11/2025 14:00",1212,1375,720,1011,947,2631,522,316,6832,589,1843,17998
"06/11/2025 15:00",1256,1382,759,1019,1002,2805,532,334,6973,592,1848,18502
"06/11/2025 16:00",1340,1431,792,1033,1093,2983,575,352,7101,600,1884,19184
"06/11/2025 17:00",1450,1533,817,1079,1191,3117,625,371,7130,609,1936,19858
"06/11/2025 18:00",1535,1667,809,1167,1249,3116,703,375,6873,617,1979,20090
"06/11/2025 19:00",1584,1774,787,1236,1265,3018,778,370,6647,623,1986,20068
"06/11/2025 20:00",1583,1781,763,1227,1245,2906,823,358,6438,619,1938,19681
"06/11/2025 21:00",1525,1737,739,1198,1188,2761,812,343,6265,612,1912,19092
"06/11/2025 22:00",1402,1616,690,1108,1078,2523,747,313,5945,593,1823,17838
"06/11/2025 23:00",1289,1492,630,1019,978,2270,682,275,5578,580,1722,16515
"06/12/2025 00:00",1213,1417,583,972,908,2062,633,254,5236,569,1660,15507
"06/12/2025 01:00",1159,1369,543,926,852,1916,606,235,4963,563,1605,14737
"06/12/2025 02:00",1124,1337,514,895,812,1820,591,224,4764,559,1567,14207
"06/12/2025 03:00",1110,1321,495,880,793,1764,583,218,4630,557,1545,13896
"06/12/2025 04:00",1119,1344,490,888,789,1762,593,215,4594,559,1549,13902
"06/12/2025 05:00",1155,1390,506,915,805,1812,621,225,4737,567,1585,14318
"06/12/2025 06:00",1194,1444,557,935,843,1899,632,246,5144,576,1636,15106
"06/12/2025 07:00",1200,1402,607,922,850,1985,579,262,5637,580,1693,15717
"06/12/2025 08:00",1145,1312,633,898,811,2035,523,261,6025,577,1705,15925
"06/12/2025 09:00",1096,1277,643,912,761,2043,475,261,6255,580,1715,16018
"06/12/2025 10:00",1095,1299,654,941,750,2087,453,264,6403,583,1748,16277
"06/12/2025 11:00",1133,1334,670,957,783,2190,454,272,6583,581,1785,16742
"06/12/2025 12:00",1184,1369,689,994,838,2332,465,283,6746,582,1820,17302
"06/12/2025 13:00",1240,1418,719,1038,924,2526,474,292,6929,584,1872,18016
"06/12/2025 14:00",1292,1452,753,1065,1015,2731,497,319,7098,587,1903,18712
"06/12/2025 15:00",1360,1462,805,1080,1103,2936,525,343,7258,594,1925,19391
"06/12/2025 16:00",1458,1499,846,1090,1214,3140,585,366,7409,603,1962,20172
"06/12/2025 17:00",1560,1597,871,1141,1315,3277,646,385,7447,611,2019,20869
"06/12/2025 18:00",1622,1738,865,1237,1366,3286,727,390,7171,618,2061,21081
"06/12/2025 19:00",1650,1851,844,1313,1373,3169,803,389,6925,623,2069,21009
"06/12/2025 20:00",1644,1866,815,1308,1351,3053,845,374,6736,618,2029,20639
"06/12/2025 21:00",1589,1822,791,1279,1293,2930,833,360,6608,610,2006,20121
"06/12/2025 22:00",1465,1698,739,1187,1177,2701,769,332,6307,594,1918,18887
"06/12/2025 23:00",1348,1572,679,1096,1066,2449,706,293,5941,583,1813,17546
