"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/29/2025 18:00",1606,1948,855,1437,1402,3330,741,410,7132,626,2240,21727
"06/29/2025 19:00",1658,2052,846,1486,1414,3227,843,401,7021,636,2255,21839
"06/29/2025 20:00",1673,2102,840,1519,1400,3130,922,394,6996,645,2241,21862
"06/29/2025 21:00",1627,2059,827,1506,1348,3028,916,378,6997,638,2221,21545
"06/29/2025 22:00",1501,1924,786,1408,1241,2826,849,346,6827,621,2125,20454
"06/29/2025 23:00",1381,1784,733,1297,1130,2589,782,315,6535,608,2003,19157
"06/30/2025 00:00",1307,1671,697,1193,1036,2411,713,298,6240,573,1904,18043
"06/30/2025 01:00",1247,1588,659,1127,967,2260,673,277,6009,567,1825,17199
"06/30/2025 02:00",1205,1540,624,1082,927,2147,649,258,5819,562,1770,16583
"06/30/2025 03:00",1188,1520,600,1057,901,2084,639,244,5691,561,1740,16225
"06/30/2025 04:00",1195,1533,592,1060,893,2087,644,241,5684,561,1748,16238
"06/30/2025 05:00",1223,1591,608,1096,905,2146,670,249,5848,571,1788,16695
"06/30/2025 06:00",1268,1652,643,1140,919,2286,681,270,6281,581,1844,17565
"06/30/2025 07:00",1325,1702,719,1198,962,2509,674,297,6819,589,1947,18741
"06/30/2025 08:00",1344,1707,767,1240,1001,2724,648,320,7283,595,2048,19677
"06/30/2025 09:00",1358,1668,796,1256,1027,2915,625,338,7659,597,2123,20362
"06/30/2025 10:00",1385,1673,819,1257,1059,3089,608,356,7914,599,2173,20932
"06/30/2025 11:00",1429,1645,842,1281,1109,3253,586,375,8126,606,2202,21454
"06/30/2025 12:00",1479,1657,876,1312,1204,3445,592,402,8344,614,2225,22150
"06/30/2025 13:00",1564,1696,907,1359,1310,3646,624,424,8536,623,2243,22932
"06/30/2025 14:00",1611,1738,934,1414,1383,3773,660,441,8632,627,2258,23471
"06/30/2025 15:00",1638,1862,993,1503,1455,3847,721,469,8787,630,2303,24208
"06/30/2025 16:00",1733,1979,1043,1601,1569,3954,811,496,8893,634,2352,25065
"06/30/2025 17:00",1850,2090,1077,1661,1657,4038,888,515,8908,642,2379,25705
"06/30/2025 18:00",1938,2206,1071,1698,1703,4004,947,521,8660,647,2351,25746
"06/30/2025 19:00",2009,2307,1054,1695,1742,3883,1019,513,8432,649,2328,25631
"06/30/2025 20:00",2034,2332,1034,1670,1733,3729,1057,496,8270,648,2278,25281
"06/30/2025 21:00",1973,2262,1004,1625,1656,3546,1036,472,8141,640,2233,24588
"06/30/2025 22:00",1833,2115,947,1515,1513,3268,953,434,7821,623,2128,23150
"06/30/2025 23:00",1697,1963,881,1399,1374,2976,880,395,7392,608,2042,21607
