"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/04/2025 00:00",1048,1373,542,973,862,1846,648,202,4584,548,1612,14238
"06/04/2025 01:00",1003,1314,514,922,812,1729,616,185,4364,544,1561,13564
"06/04/2025 02:00",977,1271,485,889,780,1656,595,178,4213,540,1525,13109
"06/04/2025 03:00",967,1254,468,874,767,1617,590,173,4130,537,1505,12882
"06/04/2025 04:00",985,1275,469,882,767,1630,604,175,4126,538,1513,12964
"06/04/2025 05:00",1025,1320,489,911,790,1691,643,189,4291,552,1551,13452
"06/04/2025 06:00",1086,1387,535,947,833,1801,673,210,4740,565,1618,14395
"06/04/2025 07:00",1096,1367,576,955,835,1920,615,226,5241,571,1691,15093
"06/04/2025 08:00",1042,1258,596,949,797,1980,544,225,5603,569,1714,15277
"06/04/2025 09:00",984,1193,616,969,759,1993,511,228,5841,567,1760,15421
"06/04/2025 10:00",974,1227,639,1031,766,2040,506,233,5998,573,1826,15813
"06/04/2025 11:00",1007,1283,669,1111,813,2118,507,244,6167,576,1888,16383
"06/04/2025 12:00",1041,1378,693,1177,887,2187,523,268,6341,575,1940,17010
"06/04/2025 13:00",1124,1490,727,1249,990,2311,526,292,6495,577,1995,17776
"06/04/2025 14:00",1175,1569,765,1271,1072,2437,524,318,6623,580,2032,18366
"06/04/2025 15:00",1255,1620,806,1305,1159,2611,552,344,6775,584,2067,19078
"06/04/2025 16:00",1383,1722,836,1345,1295,2800,619,366,6888,596,2119,19969
"06/04/2025 17:00",1551,1841,864,1409,1419,2938,702,384,6902,608,2162,20780
"06/04/2025 18:00",1659,1991,856,1496,1502,2953,821,384,6697,621,2212,21192
"06/04/2025 19:00",1705,2070,827,1561,1500,2881,924,376,6482,627,2205,21158
"06/04/2025 20:00",1688,2064,810,1538,1459,2778,971,365,6335,625,2166,20799
"06/04/2025 21:00",1621,1992,790,1476,1379,2641,947,346,6208,617,2123,20140
"06/04/2025 22:00",1477,1844,738,1356,1249,2423,866,320,5948,599,2019,18839
"06/04/2025 23:00",1340,1705,676,1251,1125,2196,789,284,5608,582,1895,17451
"06/05/2025 00:00",1244,1611,619,1168,1022,1996,731,253,5195,581,1811,16231
"06/05/2025 01:00",1176,1538,587,1099,955,1869,695,233,4934,576,1740,15402
"06/05/2025 02:00",1136,1487,554,1048,907,1786,673,224,4748,570,1685,14818
"06/05/2025 03:00",1117,1469,534,1019,883,1738,665,215,4629,568,1651,14488
"06/05/2025 04:00",1130,1486,531,1015,872,1739,673,213,4608,569,1646,14482
"06/05/2025 05:00",1168,1535,550,1044,887,1793,711,226,4767,576,1683,14940
"06/05/2025 06:00",1229,1629,598,1094,926,1901,749,246,5207,587,1752,15918
"06/05/2025 07:00",1254,1659,653,1132,950,2045,720,267,5728,593,1824,16825
"06/05/2025 08:00",1247,1636,690,1140,957,2152,697,275,6143,595,1852,17384
"06/05/2025 09:00",1245,1614,725,1153,966,2205,691,287,6443,600,1879,17808
"06/05/2025 10:00",1275,1660,763,1184,1020,2291,696,306,6660,611,1919,18385
"06/05/2025 11:00",1350,1707,809,1212,1102,2423,713,330,6880,610,1950,19086
"06/05/2025 12:00",1430,1765,844,1242,1195,2562,736,363,7096,612,1964,19809
"06/05/2025 13:00",1522,1823,884,1266,1298,2725,755,387,7291,615,1974,20540
"06/05/2025 14:00",1554,1844,931,1253,1387,2871,773,414,7473,612,1966,21078
"06/05/2025 15:00",1593,1850,982,1252,1456,3047,776,436,7671,615,1947,21625
"06/05/2025 16:00",1665,1885,1019,1241,1531,3190,795,456,7807,621,1945,22155
"06/05/2025 17:00",1773,1928,1043,1259,1603,3277,823,465,7851,622,1954,22598
"06/05/2025 18:00",1812,1969,1032,1287,1644,3270,872,458,7636,627,1963,22570
"06/05/2025 19:00",1814,1978,988,1315,1626,3156,921,448,7396,629,1965,22236
"06/05/2025 20:00",1783,1958,956,1296,1580,3040,938,431,7219,625,1947,21773
"06/05/2025 21:00",1698,1892,918,1260,1492,2893,911,405,7050,614,1927,21060
"06/05/2025 22:00",1549,1761,847,1169,1354,2664,837,375,6736,596,1846,19734
"06/05/2025 23:00",1411,1635,776,1089,1219,2417,761,335,6343,584,1746,18316
"06/06/2025 00:00",1316,1543,710,1023,1110,2192,705,299,5881,574,1675,17028
"06/06/2025 01:00",1247,1477,669,970,1033,2041,669,272,5560,569,1620,16127
"06/06/2025 02:00",1209,1440,626,937,976,1943,643,261,5316,560,1578,15489
"06/06/2025 03:00",1185,1424,599,920,945,1883,633,249,5165,556,1555,15114
"06/06/2025 04:00",1194,1449,592,925,931,1878,643,242,5118,557,1559,15088
"06/06/2025 05:00",1233,1498,605,953,942,1934,681,253,5261,564,1591,15515
"06/06/2025 06:00",1303,1594,652,1000,997,2051,726,272,5717,578,1653,16543
"06/06/2025 07:00",1346,1632,703,1028,1051,2200,707,293,6252,587,1726,17525
"06/06/2025 08:00",1342,1605,743,1027,1085,2312,683,307,6656,588,1754,18102
"06/06/2025 09:00",1328,1561,781,1026,1099,2399,657,320,6956,589,1775,18491
"06/06/2025 10:00",1339,1552,820,1045,1143,2531,648,338,7182,592,1802,18992
"06/06/2025 11:00",1368,1556,860,1066,1211,2682,648,362,7397,594,1824,19568
"06/06/2025 12:00",1394,1594,884,1084,1274,2805,652,383,7583,597,1848,20098
"06/06/2025 13:00",1452,1641,907,1109,1341,2977,661,399,7712,595,1872,20666
"06/06/2025 14:00",1468,1663,937,1108,1374,3095,674,411,7781,600,1891,21002
"06/06/2025 15:00",1504,1657,958,1109,1381,3229,682,416,7851,602,1892,21281
"06/06/2025 16:00",1567,1675,966,1106,1414,3281,707,418,7867,606,1907,21514
"06/06/2025 17:00",1627,1704,972,1135,1445,3264,744,418,7802,613,1907,21631
"06/06/2025 18:00",1618,1750,939,1153,1453,3188,791,405,7507,614,1908,21326
"06/06/2025 19:00",1604,1771,900,1172,1434,3075,840,397,7262,613,1896,20964
"06/06/2025 20:00",1578,1752,875,1147,1404,2961,857,381,7038,608,1856,20457
"06/06/2025 21:00",1525,1716,847,1118,1345,2816,838,363,6841,600,1828,19837
"06/06/2025 22:00",1418,1617,792,1047,1246,2615,781,343,6549,589,1751,18748
"06/06/2025 23:00",1317,1515,732,983,1140,2398,721,313,6200,578,1665,17562
"06/07/2025 00:00",1253,1436,658,920,1034,2169,671,288,5797,578,1619,16423
"06/07/2025 01:00",1195,1369,620,876,965,2015,637,269,5516,570,1562,15594
"06/07/2025 02:00",1158,1347,587,851,921,1908,617,252,5313,566,1526,15046
"06/07/2025 03:00",1141,1323,562,837,896,1838,606,245,5167,563,1507,14685
"06/07/2025 04:00",1140,1315,545,834,881,1812,604,235,5090,560,1501,14517
"06/07/2025 05:00",1144,1324,545,841,875,1801,611,238,5068,561,1500,14508
"06/07/2025 06:00",1157,1342,559,845,886,1835,620,243,5169,570,1502,14728
"06/07/2025 07:00",1190,1362,581,851,904,1914,625,258,5372,576,1531,15164
"06/07/2025 08:00",1228,1378,608,863,933,2035,636,275,5586,593,1553,15688
"06/07/2025 09:00",1249,1379,631,872,949,2138,629,290,5779,595,1577,16088
"06/07/2025 10:00",1271,1401,646,884,997,2247,615,305,5940,599,1594,16499
"06/07/2025 11:00",1269,1402,671,887,1041,2336,611,314,6093,600,1605,16829
"06/07/2025 12:00",1262,1399,686,873,1063,2421,601,315,6197,597,1613,17027
"06/07/2025 13:00",1262,1384,695,876,1086,2473,591,321,6228,593,1623,17132
"06/07/2025 14:00",1263,1377,703,875,1108,2500,585,331,6221,590,1624,17177
"06/07/2025 15:00",1283,1384,711,891,1108,2529,579,334,6191,592,1624,17226
"06/07/2025 16:00",1327,1431,708,907,1136,2571,616,343,6190,593,1659,17481
"06/07/2025 17:00",1390,1482,717,948,1167,2600,663,351,6159,600,1704,17781
"06/07/2025 18:00",1403,1555,712,1017,1188,2575,714,346,6058,606,1750,17924
"06/07/2025 19:00",1422,1595,701,1055,1185,2513,750,341,5945,608,1753,17868
"06/07/2025 20:00",1416,1594,694,1054,1173,2477,764,336,5869,607,1727,17711
"06/07/2025 21:00",1379,1568,681,1043,1139,2413,756,327,5786,603,1712,17407
"06/07/2025 22:00",1303,1488,648,988,1070,2288,711,308,5601,593,1656,16654
"06/07/2025 23:00",1225,1410,612,921,998,2132,661,285,5370,581,1585,15780
"06/08/2025 00:00",1165,1327,583,863,914,1979,617,259,5132,565,1530,14934
"06/08/2025 01:00",1118,1271,555,822,860,1849,585,244,4910,562,1485,14261
"06/08/2025 02:00",1088,1254,529,797,824,1760,566,232,4736,556,1456,13798
"06/08/2025 03:00",1072,1230,506,782,807,1698,554,226,4612,553,1436,13476
"06/08/2025 04:00",1073,1219,492,775,794,1674,552,217,4549,550,1428,13323
"06/08/2025 05:00",1074,1215,491,772,785,1658,552,218,4527,548,1418,13258
"06/08/2025 06:00",1072,1194,500,750,792,1672,535,220,4580,554,1407,13276
"06/08/2025 07:00",1090,1156,519,722,810,1731,505,233,4741,559,1418,13484
"06/08/2025 08:00",1114,1136,542,717,823,1831,494,249,4965,567,1430,13868
"06/08/2025 09:00",1116,1114,562,729,809,1913,479,264,5170,573,1444,14173
"06/08/2025 10:00",1129,1125,580,751,832,2007,461,278,5353,579,1462,14557
"06/08/2025 11:00",1121,1135,605,771,857,2100,458,291,5512,582,1481,14913
"06/08/2025 12:00",1106,1159,623,783,870,2204,458,293,5636,582,1500,15214
"06/08/2025 13:00",1097,1175,637,804,890,2291,452,298,5723,581,1524,15472
"06/08/2025 14:00",1099,1199,654,826,922,2351,466,312,5788,579,1549,15745
"06/08/2025 15:00",1146,1231,673,853,923,2435,477,324,5868,584,1575,16089
"06/08/2025 16:00",1231,1323,686,890,995,2533,538,341,5952,586,1637,16712
"06/08/2025 17:00",1333,1437,706,959,1091,2629,609,360,5997,596,1709,17426
"06/08/2025 18:00",1383,1567,703,1052,1157,2633,688,357,5929,607,1775,17851
"06/08/2025 19:00",1413,1645,688,1115,1167,2568,752,348,5839,610,1800,17945
"06/08/2025 20:00",1405,1647,683,1119,1141,2518,776,339,5774,608,1777,17787
"06/08/2025 21:00",1353,1613,664,1104,1092,2440,762,323,5725,604,1766,17446
"06/08/2025 22:00",1256,1511,620,1036,1003,2269,705,297,5529,589,1699,16514
"06/08/2025 23:00",1162,1417,573,960,914,2067,648,266,5248,579,1623,15457
"06/09/2025 00:00",1103,1341,551,900,842,1898,604,238,4929,557,1578,14541
"06/09/2025 01:00",1059,1289,522,862,795,1777,578,222,4706,551,1545,13906
"06/09/2025 02:00",1038,1264,494,840,765,1703,563,213,4540,546,1522,13488
"06/09/2025 03:00",1033,1257,477,832,755,1662,559,207,4448,542,1511,13283
"06/09/2025 04:00",1052,1290,479,844,758,1675,573,205,4456,543,1528,13403
"06/09/2025 05:00",1094,1345,497,879,779,1738,608,219,4631,554,1573,13917
"06/09/2025 06:00",1142,1396,541,905,813,1844,613,237,5035,568,1632,14726
"06/09/2025 07:00",1145,1356,576,887,806,1948,534,250,5483,575,1684,15244
"06/09/2025 08:00",1092,1261,588,866,749,1984,466,246,5802,571,1684,15309
"06/09/2025 09:00",1041,1201,602,884,696,1971,422,247,6005,568,1701,15338
"06/09/2025 10:00",1024,1212,614,925,699,2005,406,251,6125,566,1728,15555
"06/09/2025 11:00",1031,1221,636,959,737,2091,403,259,6258,567,1751,15913
"06/09/2025 12:00",1029,1248,649,984,787,2177,409,268,6391,567,1768,16277
"06/09/2025 13:00",1068,1294,665,1022,861,2308,417,277,6509,566,1796,16783
"06/09/2025 14:00",1104,1319,692,1044,937,2427,446,291,6583,571,1812,17226
"06/09/2025 15:00",1183,1341,724,1060,972,2579,481,303,6658,576,1811,17688
"06/09/2025 16:00",1292,1422,742,1078,1050,2682,546,317,6682,587,1834,18232
"06/09/2025 17:00",1422,1534,761,1129,1141,2749,618,332,6636,599,1874,18795
"06/09/2025 18:00",1489,1657,755,1167,1200,2744,699,337,6415,608,1903,18974
"06/09/2025 19:00",1526,1738,734,1196,1209,2664,775,335,6220,618,1912,18927
"06/09/2025 20:00",1522,1743,715,1182,1196,2597,812,324,6062,616,1890,18659
"06/09/2025 21:00",1466,1695,691,1151,1146,2484,796,311,5898,608,1876,18122
"06/09/2025 22:00",1347,1583,643,1073,1046,2288,734,290,5619,592,1798,17013
"06/09/2025 23:00",1245,1483,589,1005,953,2075,677,258,5282,579,1712,15858
