"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/16/2025 00:00",1033,1336,512,894,834,1790,656,206,4467,552,1584,13864
"06/16/2025 01:00",1000,1295,489,861,791,1702,628,199,4293,548,1537,13343
"06/16/2025 02:00",981,1273,470,839,765,1650,614,188,4175,544,1506,13005
"06/16/2025 03:00",972,1265,458,829,751,1624,606,182,4114,540,1487,12828
"06/16/2025 04:00",988,1294,459,840,755,1645,618,185,4148,540,1501,12973
"06/16/2025 05:00",1028,1356,479,875,785,1718,655,195,4349,549,1544,13533
"06/16/2025 06:00",1087,1447,524,923,830,1843,695,220,4770,560,1606,14505
"06/16/2025 07:00",1105,1485,572,949,864,1971,672,235,5233,570,1673,15329
"06/16/2025 08:00",1071,1491,594,938,860,2059,643,242,5577,570,1694,15739
"06/16/2025 09:00",1033,1474,608,934,836,2093,604,248,5779,570,1716,15895
"06/16/2025 10:00",1039,1491,617,958,824,2134,589,252,5863,572,1750,16089
"06/16/2025 11:00",1050,1452,626,975,838,2162,585,257,5930,575,1791,16241
"06/16/2025 12:00",1067,1446,628,1001,856,2165,582,259,5975,577,1821,16377
"06/16/2025 13:00",1073,1450,629,1044,872,2179,578,260,6009,578,1872,16544
"06/16/2025 14:00",1114,1514,628,1074,910,2199,589,260,6012,579,1897,16776
"06/16/2025 15:00",1156,1493,649,1098,954,2248,609,270,6047,581,1925,17030
"06/16/2025 16:00",1230,1542,665,1131,1006,2321,645,284,6122,586,1963,17495
"06/16/2025 17:00",1326,1589,676,1182,1069,2420,694,298,6124,597,2005,17980
"06/16/2025 18:00",1397,1644,674,1235,1120,2441,757,308,5940,607,2028,18151
"06/16/2025 19:00",1437,1716,672,1270,1139,2425,826,308,5777,618,2037,18225
"06/16/2025 20:00",1435,1725,657,1268,1134,2400,867,296,5648,617,2015,18062
"06/16/2025 21:00",1391,1685,635,1243,1099,2319,855,283,5510,612,1985,17617
"06/16/2025 22:00",1280,1567,599,1158,1013,2160,796,260,5243,596,1897,16569
"06/16/2025 23:00",1180,1468,554,1071,928,1972,734,231,4922,580,1789,15429
"06/17/2025 00:00",1128,1408,522,1004,857,1847,681,221,4691,574,1708,14641
"06/17/2025 01:00",1092,1367,501,959,816,1749,651,210,4490,570,1639,14044
"06/17/2025 02:00",1067,1338,481,927,789,1687,634,200,4356,566,1591,13636
"06/17/2025 03:00",1053,1330,468,909,774,1657,625,195,4278,563,1565,13417
"06/17/2025 04:00",1066,1353,468,914,777,1677,637,198,4297,567,1572,13526
"06/17/2025 05:00",1106,1406,486,946,808,1748,674,208,4485,576,1613,14056
"06/17/2025 06:00",1170,1499,535,994,856,1877,716,234,4931,587,1675,15074
"06/17/2025 07:00",1199,1553,582,1030,891,2005,703,249,5408,594,1744,15958
"06/17/2025 08:00",1186,1583,605,1031,896,2101,688,256,5761,590,1771,16468
"06/17/2025 09:00",1157,1576,621,1034,884,2151,661,261,5962,591,1794,16692
"06/17/2025 10:00",1172,1607,631,1064,884,2212,657,263,6061,595,1839,16985
"06/17/2025 11:00",1180,1583,646,1089,900,2258,651,269,6161,597,1877,17211
"06/17/2025 12:00",1204,1584,658,1113,921,2298,649,273,6238,595,1899,17432
"06/17/2025 13:00",1201,1587,669,1144,940,2355,655,278,6290,595,1939,17653
"06/17/2025 14:00",1227,1638,673,1157,975,2390,672,279,6287,603,1962,17863
"06/17/2025 15:00",1251,1595,689,1172,1009,2438,693,285,6315,609,1981,18037
"06/17/2025 16:00",1314,1634,699,1197,1054,2508,725,297,6383,615,2016,18442
"06/17/2025 17:00",1385,1664,707,1238,1103,2575,762,311,6394,622,2058,18819
"06/17/2025 18:00",1435,1708,704,1280,1141,2579,805,323,6198,627,2075,18875
"06/17/2025 19:00",1461,1765,701,1313,1163,2552,854,322,6057,627,2083,18898
"06/17/2025 20:00",1457,1771,691,1307,1163,2527,879,314,5923,625,2061,18718
"06/17/2025 21:00",1415,1735,673,1284,1136,2456,861,301,5793,612,2041,18307
"06/17/2025 22:00",1312,1622,636,1202,1057,2301,802,280,5517,598,1961,17288
"06/17/2025 23:00",1216,1519,591,1114,969,2108,739,252,5184,590,1854,16136
"06/18/2025 00:00",1177,1453,557,1050,902,1973,693,240,4964,581,1778,15368
"06/18/2025 01:00",1146,1412,531,1003,861,1871,662,231,4761,577,1705,14760
"06/18/2025 02:00",1122,1382,509,971,835,1806,645,220,4623,572,1655,14340
"06/18/2025 03:00",1113,1373,495,954,820,1769,638,214,4552,571,1624,14123
"06/18/2025 04:00",1130,1394,498,962,822,1781,649,218,4576,571,1625,14226
"06/18/2025 05:00",1179,1446,521,997,853,1849,692,228,4790,582,1666,14803
"06/18/2025 06:00",1261,1547,578,1054,903,1987,752,256,5287,599,1738,15962
"06/18/2025 07:00",1309,1605,632,1098,941,2134,761,273,5810,608,1827,16998
"06/18/2025 08:00",1292,1630,654,1118,943,2225,751,280,6188,604,1868,17553
"06/18/2025 09:00",1262,1618,671,1127,933,2282,723,289,6412,602,1908,17827
"06/18/2025 10:00",1285,1676,688,1166,946,2377,718,295,6551,608,1958,18268
"06/18/2025 11:00",1301,1667,713,1200,980,2486,708,309,6734,610,2003,18711
"06/18/2025 12:00",1338,1681,737,1234,1027,2589,687,321,6902,609,2030,19155
"06/18/2025 13:00",1368,1702,763,1287,1076,2714,687,335,7056,611,2079,19678
"06/18/2025 14:00",1403,1823,794,1340,1160,2830,706,352,7188,618,2113,20327
"06/18/2025 15:00",1460,1814,847,1398,1263,2972,740,379,7445,622,2146,21086
"06/18/2025 16:00",1549,1885,893,1443,1376,3150,787,408,7716,629,2195,22031
"06/18/2025 17:00",1650,1959,921,1480,1476,3299,835,435,7833,638,2219,22745
"06/18/2025 18:00",1721,2029,932,1507,1550,3330,894,448,7620,646,2214,22891
"06/18/2025 19:00",1761,2108,918,1519,1558,3247,959,438,7388,648,2198,22742
"06/18/2025 20:00",1751,2093,897,1487,1522,3153,984,425,7167,644,2163,22286
"06/18/2025 21:00",1694,2030,872,1443,1457,3030,958,404,7023,635,2136,21682
"06/18/2025 22:00",1553,1871,819,1336,1329,2797,885,373,6706,613,2043,20325
"06/18/2025 23:00",1426,1739,754,1231,1205,2529,812,332,6308,599,1928,18863
"06/19/2025 00:00",1357,1672,712,1158,1121,2378,762,317,5995,602,1869,17943
"06/19/2025 01:00",1312,1600,673,1103,1052,2220,729,300,5705,605,1794,17093
"06/19/2025 02:00",1268,1537,636,1065,999,2111,708,284,5494,598,1742,16442
