"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/01/2025 23:00",1579,1785,849,1247,1308,3080,840,371,7361,631,1937,20988
"07/02/2025 00:00",1473,1672,795,1158,1203,2854,775,348,6944,617,1832,19671
"07/02/2025 01:00",1403,1594,757,1097,1129,2695,736,325,6651,611,1753,18751
"07/02/2025 02:00",1345,1535,723,1048,1071,2569,706,305,6425,605,1702,18034
"07/02/2025 03:00",1315,1505,697,1016,1032,2492,688,292,6275,598,1670,17580
"07/02/2025 04:00",1311,1514,689,1012,1013,2474,690,286,6230,600,1665,17484
"07/02/2025 05:00",1332,1556,699,1035,1015,2514,718,292,6378,607,1679,17825
"07/02/2025 06:00",1361,1582,741,1043,1026,2614,735,308,6794,612,1718,18534
"07/02/2025 07:00",1387,1581,797,1060,1061,2785,740,327,7258,623,1787,19406
"07/02/2025 08:00",1361,1506,827,1052,1026,2945,682,336,7607,621,1828,19791
"07/02/2025 09:00",1331,1432,850,1042,1008,3059,618,347,7845,622,1851,20005
"07/02/2025 10:00",1306,1378,871,1052,1011,3183,570,363,8006,621,1887,20248
"07/02/2025 11:00",1309,1338,888,1052,1027,3333,513,376,8129,619,1928,20512
"07/02/2025 12:00",1322,1344,907,1089,1065,3493,482,392,8230,617,1967,20908
"07/02/2025 13:00",1367,1395,936,1144,1124,3652,487,404,8306,620,2031,21466
"07/02/2025 14:00",1414,1420,959,1198,1186,3824,486,418,8402,622,2087,22016
"07/02/2025 15:00",1482,1507,998,1272,1299,3994,530,443,8531,632,2142,22830
"07/02/2025 16:00",1578,1639,1031,1335,1404,4144,616,458,8630,644,2188,23667
"07/02/2025 17:00",1692,1781,1046,1390,1511,4236,716,473,8622,656,2198,24321
"07/02/2025 18:00",1768,1908,1042,1442,1583,4207,804,478,8401,665,2183,24481
"07/02/2025 19:00",1800,2004,1010,1471,1604,4022,887,467,8113,672,2170,24220
"07/02/2025 20:00",1805,2056,979,1474,1587,3827,961,455,7905,675,2137,23861
"07/02/2025 21:00",1754,2022,948,1448,1505,3654,952,433,7766,668,2114,23264
"07/02/2025 22:00",1625,1874,888,1344,1370,3359,880,397,7456,650,2024,21867
"07/02/2025 23:00",1490,1730,819,1239,1235,3039,801,355,7052,637,1907,20304
"07/03/2025 00:00",1379,1623,763,1145,1123,2777,738,328,6588,621,1803,18888
"07/03/2025 01:00",1313,1550,719,1085,1049,2587,701,303,6277,611,1730,17925
"07/03/2025 02:00",1264,1493,679,1038,994,2437,674,282,6029,604,1684,17178
"07/03/2025 03:00",1243,1471,649,1011,961,2342,659,268,5869,601,1659,16733
"07/03/2025 04:00",1246,1482,637,1010,944,2315,663,263,5820,602,1663,16645
"07/03/2025 05:00",1275,1535,645,1039,948,2341,694,269,5963,611,1691,17011
"07/03/2025 06:00",1278,1555,685,1055,935,2407,698,281,6389,619,1730,17632
"07/03/2025 07:00",1287,1551,745,1075,938,2572,695,296,6910,623,1794,18486
"07/03/2025 08:00",1276,1569,784,1104,940,2775,679,306,7330,628,1844,19235
"07/03/2025 09:00",1257,1557,816,1123,949,2934,637,321,7650,631,1864,19739
"07/03/2025 10:00",1246,1517,855,1139,973,3060,608,345,7861,635,1878,20117
"07/03/2025 11:00",1265,1490,888,1143,1007,3226,573,365,8034,634,1900,20525
"07/03/2025 12:00",1295,1514,915,1164,1061,3420,575,389,8191,638,1926,21088
"07/03/2025 13:00",1339,1563,945,1209,1125,3618,610,404,8312,644,1986,21755
"07/03/2025 14:00",1422,1564,971,1264,1187,3816,620,415,8426,654,2008,22347
"07/03/2025 15:00",1477,1615,997,1257,1284,4000,654,434,8567,656,1999,22940
"07/03/2025 16:00",1523,1676,1015,1226,1340,4143,707,436,8623,660,2018,23367
"07/03/2025 17:00",1589,1756,1012,1237,1402,4176,764,439,8520,667,2035,23597
"07/03/2025 18:00",1630,1817,982,1275,1433,4080,809,433,8180,668,2039,23346
"07/03/2025 19:00",1662,1869,951,1311,1451,3910,856,424,7870,666,2043,23013
"07/03/2025 20:00",1683,1915,915,1333,1440,3727,906,411,7602,661,2023,22616
"07/03/2025 21:00",1641,1896,883,1322,1380,3542,900,392,7411,654,2007,22028
"07/03/2025 22:00",1533,1771,829,1233,1268,3257,837,361,7101,634,1921,20745
"07/03/2025 23:00",1417,1640,769,1141,1152,2954,767,325,6725,622,1816,19328
"07/04/2025 00:00",1334,1560,737,1054,1068,2776,704,311,6441,612,1726,18323
"07/04/2025 01:00",1265,1485,699,995,1000,2574,665,287,6148,607,1647,17372
"07/04/2025 02:00",1209,1428,655,948,945,2406,635,266,5889,598,1592,16571
"07/04/2025 03:00",1177,1401,625,912,908,2281,615,253,5681,596,1561,16010
"07/04/2025 04:00",1160,1382,610,894,885,2206,608,244,5530,593,1550,15662
"07/04/2025 05:00",1144,1369,600,887,868,2143,611,241,5468,590,1534,15455
"07/04/2025 06:00",1088,1301,596,836,815,2078,568,235,5524,581,1506,15128
"07/04/2025 07:00",1043,1202,604,796,773,2101,520,240,5689,581,1501,15050
"07/04/2025 08:00",1017,1138,618,779,750,2205,469,252,5848,582,1512,15170
"07/04/2025 09:00",988,1086,632,777,733,2335,425,263,6014,586,1529,15368
"07/04/2025 10:00",957,1026,653,792,719,2458,381,279,6157,586,1582,15590
"07/04/2025 11:00",948,979,678,787,730,2607,325,291,6231,588,1629,15793
"07/04/2025 12:00",964,976,703,810,774,2749,302,307,6306,584,1681,16156
"07/04/2025 13:00",976,1010,725,843,821,2914,309,318,6410,574,1734,16634
"07/04/2025 14:00",1016,1046,744,884,862,3054,332,331,6507,574,1759,17109
"07/04/2025 15:00",1116,1210,773,969,982,3190,432,350,6602,584,1823,18031
"07/04/2025 16:00",1233,1386,797,1060,1089,3301,575,356,6669,595,1886,18947
"07/04/2025 17:00",1357,1534,815,1129,1194,3352,687,368,6689,613,1921,19659
"07/04/2025 18:00",1455,1627,815,1177,1275,3329,759,370,6638,622,1920,19987
"07/04/2025 19:00",1525,1711,797,1207,1330,3201,818,361,6514,624,1921,20009
"07/04/2025 20:00",1543,1748,779,1196,1322,3083,850,355,6426,628,1889,19819
"07/04/2025 21:00",1509,1728,764,1170,1270,2980,834,346,6369,623,1855,19448
"07/04/2025 22:00",1466,1656,753,1115,1212,2870,810,333,6321,612,1809,18957
"07/04/2025 23:00",1384,1571,721,1065,1135,2674,750,312,6194,612,1754,18172
"07/05/2025 00:00",1253,1445,647,980,1002,2331,678,281,5669,598,1620,16504
"07/05/2025 01:00",1185,1376,603,926,926,2150,635,260,5380,588,1546,15575
"07/05/2025 02:00",1141,1333,571,890,877,2030,605,243,5160,582,1502,14934
"07/05/2025 03:00",1119,1315,546,868,846,1950,590,233,5003,577,1478,14525
"07/05/2025 04:00",1111,1308,533,862,829,1912,587,227,4905,577,1474,14325
"07/05/2025 05:00",1108,1316,526,870,822,1889,593,226,4858,579,1473,14260
"07/05/2025 06:00",1115,1336,534,887,826,1883,607,230,4936,580,1474,14408
"07/05/2025 07:00",1157,1390,572,929,869,1995,640,245,5183,594,1519,15093
"07/05/2025 08:00",1212,1456,615,975,926,2183,672,269,5478,608,1589,15983
"07/05/2025 09:00",1253,1505,651,1011,983,2351,685,289,5768,619,1661,16776
"07/05/2025 10:00",1271,1509,686,1068,1013,2535,692,311,6031,622,1733,17471
"07/05/2025 11:00",1290,1539,711,1139,1054,2738,676,330,6229,626,1788,18120
"07/05/2025 12:00",1332,1588,741,1184,1123,2957,686,348,6366,629,1837,18791
"07/05/2025 13:00",1392,1652,774,1226,1184,3157,707,373,6442,630,1889,19426
"07/05/2025 14:00",1455,1697,794,1278,1260,3338,728,392,6582,632,1954,20110
"07/05/2025 15:00",1528,1781,818,1341,1357,3449,756,413,6745,636,2017,20841
"07/05/2025 16:00",1602,1841,848,1413,1423,3529,803,435,6823,641,2073,21431
"07/05/2025 17:00",1667,1875,862,1450,1457,3546,844,439,6874,650,2098,21762
"07/05/2025 18:00",1689,1905,850,1446,1465,3455,870,426,6806,657,2091,21660
"07/05/2025 19:00",1703,1921,838,1429,1441,3294,892,407,6685,655,2083,21348
"07/05/2025 20:00",1696,1918,823,1399,1397,3160,906,393,6620,653,2054,21019
"07/05/2025 21:00",1655,1881,810,1368,1347,3048,895,381,6596,649,2026,20656
"07/05/2025 22:00",1552,1780,777,1287,1255,2876,848,354,6463,634,1953,19779
"07/05/2025 23:00",1447,1668,732,1194,1158,2685,788,326,6266,621,1852,18737
