"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"07/01/2025 09:00",1600,1923,906,1331,1336,3181,876,387,8117,662,2042,22361
"07/01/2025 10:00",1638,1901,936,1316,1392,3365,862,406,8305,667,2062,22850
"07/01/2025 11:00",1655,1866,969,1304,1435,3570,828,422,8495,667,2082,23293
"07/01/2025 12:00",1666,1849,992,1290,1478,3756,787,439,8652,663,2104,23676
"07/01/2025 13:00",1698,1838,1009,1289,1512,3945,759,446,8770,661,2144,24071
"07/01/2025 14:00",1723,1783,1013,1257,1494,4052,726,447,8826,669,2156,24146
"07/01/2025 15:00",1743,1728,1019,1317,1520,4155,681,451,8845,668,2191,24318
"07/01/2025 16:00",1755,1771,1023,1391,1538,4189,712,456,8841,669,2227,24572
"07/01/2025 17:00",1810,1882,1027,1451,1573,4184,780,464,8783,674,2238,24866
"07/01/2025 18:00",1849,1985,1007,1483,1597,4096,854,468,8476,679,2230,24724
"07/01/2025 19:00",1874,2058,982,1503,1590,3937,920,460,8202,683,2213,24422
"07/01/2025 20:00",1877,2101,955,1497,1572,3785,983,447,7982,684,2173,24056
"07/01/2025 21:00",1819,2052,926,1467,1514,3609,969,429,7829,675,2152,23441
"07/01/2025 22:00",1687,1921,876,1363,1394,3333,899,399,7510,657,2062,22101
"07/01/2025 23:00",1554,1782,813,1254,1270,3035,823,364,7096,640,1940,20571
"07/02/2025 00:00",1456,1679,762,1169,1170,2787,766,331,6733,625,1807,19285
"07/02/2025 01:00",1381,1600,721,1106,1098,2614,726,307,6454,616,1740,18363
"07/02/2025 02:00",1322,1546,685,1058,1042,2476,693,288,6236,608,1684,17638
"07/02/2025 03:00",1287,1514,657,1028,1002,2386,675,274,6079,604,1649,17155
"07/02/2025 04:00",1282,1517,647,1024,980,2355,678,269,6033,606,1642,17033
"07/02/2025 05:00",1302,1561,656,1045,981,2377,702,273,6175,613,1660,17345
"07/02/2025 06:00",1304,1571,698,1046,966,2468,694,283,6602,616,1690,17938
"07/02/2025 07:00",1307,1525,753,1049,969,2651,653,298,7101,622,1743,18671
"07/02/2025 08:00",1284,1463,787,1047,959,2828,590,309,7497,620,1799,19183
"07/02/2025 09:00",1244,1380,804,1033,943,2938,521,318,7747,618,1841,19387
"07/02/2025 10:00",1220,1332,824,1044,938,3057,473,329,7861,616,1887,19581
"07/02/2025 11:00",1215,1302,844,1075,958,3227,444,344,7984,613,1940,19946
"07/02/2025 12:00",1229,1314,870,1128,1024,3413,446,364,8112,613,1988,20501
"07/02/2025 13:00",1294,1376,902,1210,1114,3626,478,382,8247,616,2058,21303
"07/02/2025 14:00",1356,1428,935,1252,1186,3811,499,404,8405,623,2094,21993
"07/02/2025 15:00",1443,1517,982,1295,1282,4019,547,430,8602,634,2146,22897
"07/02/2025 16:00",1545,1630,1020,1333,1386,4166,640,452,8728,649,2198,23747
"07/02/2025 17:00",1657,1760,1040,1379,1482,4236,731,465,8721,663,2227,24361
"07/02/2025 18:00",1737,1888,1023,1416,1541,4164,810,468,8436,670,2217,24370
"07/02/2025 19:00",1780,1993,988,1444,1557,3964,884,458,8119,675,2203,24065
"07/02/2025 20:00",1802,2045,952,1446,1534,3766,952,444,7846,672,2158,23617
"07/02/2025 21:00",1741,1992,919,1415,1456,3567,939,422,7656,663,2123,22893
"07/02/2025 22:00",1604,1850,861,1309,1322,3254,867,386,7312,643,2022,21430
"07/02/2025 23:00",1470,1715,792,1201,1189,2923,789,347,6890,632,1900,19848
"07/03/2025 00:00",1378,1616,725,1106,1090,2624,730,306,6470,619,1758,18422
"07/03/2025 01:00",1309,1538,677,1043,1021,2439,692,281,6150,608,1691,17449
"07/03/2025 02:00",1258,1484,640,997,970,2299,659,263,5887,601,1637,16695
"07/03/2025 03:00",1229,1455,612,972,936,2214,643,249,5702,598,1603,16213
"07/03/2025 04:00",1230,1457,602,970,919,2186,645,246,5635,600,1602,16092
"07/03/2025 05:00",1255,1506,610,991,925,2201,672,251,5752,608,1629,16400
"07/03/2025 06:00",1301,1572,649,1027,937,2264,703,263,6149,619,1672,17156
"07/03/2025 07:00",1369,1647,705,1101,984,2411,745,282,6635,628,1760,18267
"07/03/2025 08:00",1409,1669,744,1128,1016,2567,752,298,7028,635,1827,19073
"07/03/2025 09:00",1414,1622,765,1080,1024,2698,725,310,7309,638,1851,19436
"07/03/2025 10:00",1422,1571,788,1028,1033,2862,701,325,7461,641,1861,19693
"07/03/2025 11:00",1413,1509,813,1011,1055,3063,653,340,7612,637,1889,19995
"07/03/2025 12:00",1421,1473,839,1024,1107,3282,610,361,7761,632,1927,20437
"07/03/2025 13:00",1474,1475,867,1077,1182,3546,588,376,7908,627,1996,21116
"07/03/2025 14:00",1475,1470,890,1113,1213,3724,566,387,8058,627,2042,21565
"07/03/2025 15:00",1483,1515,923,1170,1253,3883,568,404,8256,629,2098,22182
"07/03/2025 16:00",1528,1594,950,1226,1298,3980,622,415,8385,635,2154,22787
"07/03/2025 17:00",1609,1711,958,1297,1362,3994,703,421,8354,649,2195,23253
"07/03/2025 18:00",1676,1828,936,1352,1409,3895,786,423,8029,656,2199,23189
"07/03/2025 19:00",1723,1931,917,1395,1447,3722,868,419,7750,661,2188,23021
"07/03/2025 20:00",1753,2008,895,1425,1459,3568,944,412,7520,663,2162,22809
"07/03/2025 21:00",1710,1974,875,1410,1413,3409,937,399,7418,657,2141,22343
"07/03/2025 22:00",1583,1845,828,1316,1297,3141,869,369,7159,638,2048,21093
"07/03/2025 23:00",1459,1715,769,1218,1177,2855,798,336,6799,626,1933,19685
