"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/12/2025 00:00",1162,1468,631,1033,968,2188,671,258,5456,570,1655,16060
"06/12/2025 01:00",1120,1421,591,984,910,2039,644,243,5184,566,1596,15298
"06/12/2025 02:00",1093,1383,561,945,867,1937,629,227,4992,560,1552,14746
"06/12/2025 03:00",1078,1368,542,922,842,1878,620,218,4867,559,1527,14421
"06/12/2025 04:00",1088,1387,536,924,835,1872,630,216,4843,560,1528,14419
"06/12/2025 05:00",1124,1433,552,948,847,1917,660,226,5008,567,1564,14846
"06/12/2025 06:00",1172,1497,606,975,878,2018,685,247,5455,580,1617,15730
"06/12/2025 07:00",1182,1489,670,990,882,2155,639,266,6023,585,1682,16563
"06/12/2025 08:00",1132,1435,714,985,868,2314,593,274,6514,581,1701,17111
"06/12/2025 09:00",1100,1393,740,983,857,2440,543,281,6860,578,1710,17485
"06/12/2025 10:00",1099,1398,769,987,869,2558,530,298,7088,580,1730,17906
"06/12/2025 11:00",1132,1398,796,987,916,2743,514,313,7308,577,1749,18433
"06/12/2025 12:00",1161,1398,825,1001,977,2933,500,333,7473,576,1757,18934
"06/12/2025 13:00",1164,1408,858,1026,1065,3112,495,350,7614,574,1783,19449
"06/12/2025 14:00",1178,1417,890,1029,1148,3292,479,373,7786,571,1787,19950
"06/12/2025 15:00",1191,1432,941,1031,1217,3470,471,396,8018,577,1795,20539
"06/12/2025 16:00",1245,1491,988,1048,1314,3667,517,430,8250,586,1815,21351
"06/12/2025 17:00",1331,1568,1014,1075,1395,3792,587,444,8337,595,1850,21988
"06/12/2025 18:00",1401,1652,1003,1127,1446,3738,668,440,8061,604,1861,22001
"06/12/2025 19:00",1432,1714,972,1174,1443,3582,745,432,7792,610,1873,21769
"06/12/2025 20:00",1428,1711,923,1172,1407,3431,792,409,7547,607,1851,21278
"06/12/2025 21:00",1381,1678,883,1147,1342,3265,784,386,7329,601,1827,20623
"06/12/2025 22:00",1278,1564,817,1065,1221,2992,729,350,6959,585,1749,19309
"06/12/2025 23:00",1176,1452,747,989,1097,2687,668,307,6533,573,1659,17888
"06/13/2025 00:00",1109,1383,682,929,996,2451,623,287,6114,572,1585,16731
"06/13/2025 01:00",1065,1330,632,886,927,2260,594,266,5757,566,1532,15815
"06/13/2025 02:00",1034,1296,595,857,877,2125,576,247,5474,558,1493,15132
"06/13/2025 03:00",1015,1286,571,841,847,2042,568,234,5284,557,1470,14715
"06/13/2025 04:00",1024,1306,561,846,836,2017,580,230,5196,559,1475,14630
"06/13/2025 05:00",1059,1346,568,869,846,2046,609,234,5293,568,1505,14943
"06/13/2025 06:00",1102,1409,607,894,881,2142,636,254,5683,577,1560,15745
"06/13/2025 07:00",1112,1410,654,897,895,2256,596,269,6140,581,1622,16432
"06/13/2025 08:00",1067,1347,679,886,878,2345,560,274,6476,579,1636,16727
"06/13/2025 09:00",1028,1302,689,883,864,2399,516,272,6689,582,1642,16866
"06/13/2025 10:00",1010,1301,705,888,867,2475,510,279,6803,578,1661,17077
"06/13/2025 11:00",1015,1299,717,896,887,2548,503,287,6898,576,1682,17308
"06/13/2025 12:00",1018,1307,729,907,913,2613,498,297,6962,578,1695,17517
"06/13/2025 13:00",1016,1338,748,929,958,2712,507,307,7001,579,1720,17815
"06/13/2025 14:00",1041,1369,771,928,1006,2832,524,319,7033,583,1727,18133
"06/13/2025 15:00",1087,1408,798,928,1071,2920,542,331,7096,583,1742,18506
"06/13/2025 16:00",1173,1473,819,956,1158,2998,592,352,7180,588,1767,19056
"06/13/2025 17:00",1264,1550,831,992,1231,3067,649,364,7163,597,1794,19502
"06/13/2025 18:00",1323,1631,810,1040,1286,3030,720,363,6870,598,1798,19469
"06/13/2025 19:00",1351,1689,796,1066,1290,2933,772,358,6634,598,1795,19282
"06/13/2025 20:00",1350,1676,767,1060,1270,2831,795,347,6409,596,1770,18871
"06/13/2025 21:00",1326,1658,745,1047,1230,2706,785,335,6223,589,1752,18396
"06/13/2025 22:00",1253,1565,703,984,1142,2518,737,311,5944,580,1686,17423
"06/13/2025 23:00",1176,1473,651,921,1046,2305,686,283,5623,568,1604,16336
"06/14/2025 00:00",1116,1399,600,865,948,2131,630,265,5393,564,1548,15459
"06/14/2025 01:00",1070,1342,569,830,887,1991,603,248,5172,559,1500,14771
"06/14/2025 02:00",1042,1314,541,809,847,1895,586,234,5006,554,1472,14300
"06/14/2025 03:00",1032,1293,520,799,829,1836,577,226,4902,553,1457,14024
"06/14/2025 04:00",1031,1289,509,798,817,1817,577,219,4854,552,1458,13921
"06/14/2025 05:00",1038,1301,513,808,816,1814,584,222,4861,556,1459,13972
"06/14/2025 06:00",1052,1319,529,817,833,1864,595,228,4977,562,1463,14239
"06/14/2025 07:00",1084,1335,551,827,856,1969,600,246,5178,567,1499,14712
"06/14/2025 08:00",1123,1349,583,846,896,2112,612,266,5408,577,1522,15294
"06/14/2025 09:00",1139,1370,607,858,919,2219,610,279,5623,579,1552,15755
"06/14/2025 10:00",1153,1392,623,869,944,2339,598,295,5814,578,1569,16174
"06/14/2025 11:00",1150,1413,643,880,973,2438,589,306,5965,576,1583,16516
"06/14/2025 12:00",1144,1437,659,884,996,2517,583,301,6051,571,1594,16737
"06/14/2025 13:00",1137,1444,669,892,1025,2561,572,310,6067,566,1615,16858
"06/14/2025 14:00",1136,1460,679,907,1054,2599,580,317,6071,564,1631,16998
"06/14/2025 15:00",1161,1501,698,933,1086,2619,584,324,6085,569,1639,17199
"06/14/2025 16:00",1215,1559,706,957,1124,2658,624,337,6139,576,1667,17562
"06/14/2025 17:00",1285,1605,719,993,1161,2700,676,348,6180,585,1700,17952
"06/14/2025 18:00",1317,1656,713,1028,1177,2669,723,341,6115,594,1719,18052
