"Time Stamp","Capitl","Centrl","Dunwod","Genese","Hud Vl","Longil","Mhk Vl","Millwd","N.Y.C.","North","West","NYISO"
"06/23/2025 00:00",1529,1865,885,1306,1356,3055,852,392,7478,586,1954,21258
"06/23/2025 01:00",1462,1780,839,1232,1267,2839,809,367,7211,580,1885,20271
"06/23/2025 02:00",1411,1731,801,1183,1201,2692,779,347,6988,573,1828,19534
"06/23/2025 03:00",1385,1704,775,1155,1158,2596,767,331,6810,571,1798,19050
"06/23/2025 04:00",1388,1719,768,1158,1142,2559,775,323,6770,572,1797,18971
"06/23/2025 05:00",1410,1758,778,1184,1148,2578,795,327,6897,577,1823,19275
"06/23/2025 06:00",1477,1826,823,1212,1196,2692,827,346,7282,593,1867,20141
"06/23/2025 07:00",1561,1895,899,1257,1268,2919,846,376,7834,610,1964,21429
"06/23/2025 08:00",1615,1938,955,1339,1329,3166,843,406,8365,617,2070,22643
"06/23/2025 09:00",1649,1984,1012,1437,1396,3385,832,437,8783,627,2155,23697
"06/23/2025 10:00",1690,2088,1065,1495,1510,3587,824,477,9080,633,2240,24689
"06/23/2025 11:00",1727,2139,1117,1565,1613,3793,794,516,9304,636,2318,25522
"06/23/2025 12:00",1760,2207,1162,1628,1712,3960,776,546,9497,636,2392,26276
"06/23/2025 13:00",1806,2279,1192,1690,1800,4068,794,563,9611,642,2449,26894
"06/23/2025 14:00",1850,2325,1216,1708,1867,4169,820,578,9698,642,2484,27357
"06/23/2025 15:00",1939,2392,1255,1725,1942,4277,854,603,9820,646,2496,27949
"06/23/2025 16:00",2048,2435,1291,1766,2035,4344,909,621,9849,647,2522,28467
"06/23/2025 17:00",2172,2516,1305,1782,2130,4390,992,624,9785,656,2560,28912
"06/23/2025 18:00",2249,2613,1272,1873,2176,4322,1076,616,9453,672,2550,28872
"06/23/2025 19:00",2282,2709,1231,1899,2171,4103,1180,598,9119,687,2513,28492
"06/23/2025 20:00",2260,2683,1186,1868,2097,3860,1224,570,8867,684,2446,27745
"06/23/2025 21:00",2175,2589,1133,1808,1980,3645,1190,537,8662,682,2389,26790
"06/23/2025 22:00",2014,2405,1056,1683,1801,3333,1097,493,8269,668,2284,25103
"06/23/2025 23:00",1856,2235,976,1550,1632,3006,1007,447,7765,651,2152,23277
"06/24/2025 00:00",1732,2019,908,1425,1454,2748,913,412,7341,645,2042,21639
"06/24/2025 01:00",1653,1903,860,1343,1351,2552,861,383,7039,628,1962,20535
"06/24/2025 02:00",1591,1839,816,1285,1274,2418,824,362,6816,620,1896,19741
"06/24/2025 03:00",1559,1799,787,1249,1221,2335,808,343,6648,623,1858,19230
"06/24/2025 04:00",1554,1799,774,1243,1196,2318,805,333,6615,623,1854,19114
"06/24/2025 05:00",1571,1824,782,1261,1189,2362,819,337,6761,627,1872,19405
"06/24/2025 06:00",1605,1866,828,1284,1215,2490,816,354,7200,636,1910,20204
"06/24/2025 07:00",1643,1923,905,1318,1272,2748,798,383,7799,643,2004,21436
"06/24/2025 08:00",1665,1957,973,1381,1341,3052,776,414,8367,646,2097,22669
"06/24/2025 09:00",1693,1992,1037,1464,1413,3331,769,449,8790,648,2179,23765
"06/24/2025 10:00",1746,2065,1099,1514,1514,3586,769,493,9117,661,2266,24830
"06/24/2025 11:00",1814,2101,1157,1569,1612,3843,780,538,9371,673,2342,25800
"06/24/2025 12:00",1873,2167,1206,1618,1715,4058,804,572,9586,672,2412,26683
"06/24/2025 13:00",1934,2222,1236,1676,1802,4262,840,590,9763,676,2469,27470
"06/24/2025 14:00",1977,2272,1260,1697,1864,4446,887,602,9902,682,2497,28086
"06/24/2025 15:00",2055,2363,1298,1711,1934,4649,912,624,10127,680,2512,28865
"06/24/2025 16:00",2148,2430,1340,1735,2041,4816,964,639,10307,676,2548,29644
"06/24/2025 17:00",2267,2523,1364,1746,2150,4954,1038,644,10403,677,2569,30335
"06/24/2025 18:00",2334,2596,1343,1828,2188,4931,1101,637,10188,689,2546,30381
"06/24/2025 19:00",2353,2652,1304,1845,2174,4752,1169,619,9876,696,2494,29934
"06/24/2025 20:00",2309,2610,1270,1808,2107,4512,1195,594,9646,692,2433,29176
"06/24/2025 21:00",2216,2513,1222,1744,1991,4256,1156,560,9458,685,2377,28178
"06/24/2025 22:00",2052,2335,1147,1622,1817,3897,1066,516,9046,667,2275,26440
"06/24/2025 23:00",1893,2165,1066,1487,1645,3523,978,472,8532,648,2138,24547
"06/25/2025 00:00",1754,1949,1000,1335,1450,3141,890,433,8049,627,1977,22605
"06/25/2025 01:00",1665,1835,948,1246,1348,2917,838,405,7682,620,1884,21388
"06/25/2025 02:00",1593,1771,899,1182,1273,2761,803,380,7396,614,1809,20481
"06/25/2025 03:00",1553,1726,861,1139,1216,2655,786,362,7168,607,1759,19832
"06/25/2025 04:00",1545,1725,842,1123,1190,2605,782,351,7073,606,1741,19583
"06/25/2025 05:00",1558,1749,843,1131,1185,2611,797,354,7171,606,1749,19754
"06/25/2025 06:00",1593,1796,882,1158,1208,2698,808,370,7572,611,1791,20487
"06/25/2025 07:00",1618,1849,950,1207,1245,2883,794,395,8097,613,1871,21522
"06/25/2025 08:00",1608,1829,1003,1244,1313,3114,772,417,8576,609,1941,22426
