"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/18/2025 02:00","NPX",61845,28.42,0.92,0.00
"06/18/2025 02:00","O H",61846,27.58,0.09,0.00
"06/18/2025 02:00","PJM",61847,28.20,0.70,0.00
"06/18/2025 02:00","WEST",61752,28.03,0.53,0.00
"06/18/2025 03:00","CAPITL",61757,27.01,0.98,0.00
"06/18/2025 03:00","CENTRL",61754,26.55,0.52,0.00
"06/18/2025 03:00","DUNWOD",61760,27.37,1.34,0.00
"06/18/2025 03:00","GENESE",61753,26.42,0.39,0.00
"06/18/2025 03:00","H Q",61844,25.81,-0.22,0.00
"06/18/2025 03:00","HUD VL",61758,27.24,1.21,0.00
"06/18/2025 03:00","LONGIL",61762,27.64,1.60,0.00
"06/18/2025 03:00","MHK VL",61756,26.93,0.89,0.00
"06/18/2025 03:00","MILLWD",61759,27.34,1.31,0.00
"06/18/2025 03:00","N.Y.C.",61761,27.40,1.37,0.00
"06/18/2025 03:00","NORTH",61755,25.94,-0.09,0.00
"06/18/2025 03:00","NPX",61845,26.91,0.88,0.00
"06/18/2025 03:00","O H",61846,26.02,-0.02,0.00
"06/18/2025 03:00","PJM",61847,26.73,0.70,0.00
"06/18/2025 03:00","WEST",61752,26.46,0.43,0.00
"06/18/2025 04:00","CAPITL",61757,28.03,0.98,0.00
"06/18/2025 04:00","CENTRL",61754,27.49,0.44,0.00
"06/18/2025 04:00","DUNWOD",61760,28.37,1.32,0.00
"06/18/2025 04:00","GENESE",61753,27.42,0.37,0.00
"06/18/2025 04:00","H Q",61844,26.83,-0.22,0.00
"06/18/2025 04:00","HUD VL",61758,28.23,1.18,0.00
"06/18/2025 04:00","LONGIL",61762,28.67,1.61,-0.01
"06/18/2025 04:00","MHK VL",61756,28.03,0.99,0.00
"06/18/2025 04:00","MILLWD",61759,28.34,1.29,0.00
"06/18/2025 04:00","N.Y.C.",61761,28.42,1.37,0.00
"06/18/2025 04:00","NORTH",61755,27.00,-0.05,0.00
"06/18/2025 04:00","NPX",61845,27.89,0.84,0.00
"06/18/2025 04:00","O H",61846,27.01,-0.04,0.00
"06/18/2025 04:00","PJM",61847,27.72,0.67,0.00
"06/18/2025 04:00","WEST",61752,27.48,0.42,0.00
"06/18/2025 05:00","CAPITL",61757,32.27,0.89,0.00
"06/18/2025 05:00","CENTRL",61754,31.77,0.39,0.00
"06/18/2025 05:00","DUNWOD",61760,32.60,1.22,0.00
"06/18/2025 05:00","GENESE",61753,31.81,0.42,0.00
"06/18/2025 05:00","H Q",61844,31.32,-0.02,0.04
"06/18/2025 05:00","HUD VL",61758,32.47,1.08,0.00
"06/18/2025 05:00","LONGIL",61762,32.84,1.45,-0.01
"06/18/2025 05:00","MHK VL",61756,32.61,1.22,0.00
"06/18/2025 05:00","MILLWD",61759,32.59,1.20,0.00
"06/18/2025 05:00","N.Y.C.",61761,32.66,1.27,0.00
"06/18/2025 05:00","NORTH",61755,31.65,0.26,0.00
"06/18/2025 05:00","NPX",61845,31.95,0.61,0.04
"06/18/2025 05:00","O H",61846,31.02,-0.04,0.33
"06/18/2025 05:00","PJM",61847,31.92,0.58,0.04
"06/18/2025 05:00","WEST",61752,31.92,0.53,0.00
"06/18/2025 06:00","CAPITL",61757,40.24,0.95,0.00
"06/18/2025 06:00","CENTRL",61754,39.65,0.36,0.00
"06/18/2025 06:00","DUNWOD",61760,40.73,1.44,0.00
"06/18/2025 06:00","GENESE",61753,39.75,0.46,0.00
"06/18/2025 06:00","H Q",61844,40.96,0.23,-1.45
"06/18/2025 06:00","HUD VL",61758,40.55,1.26,0.00
"06/18/2025 06:00","LONGIL",61762,40.59,1.31,0.00
"06/18/2025 06:00","MHK VL",61756,40.77,1.49,0.00
"06/18/2025 06:00","MILLWD",61759,40.71,1.43,0.00
"06/18/2025 06:00","N.Y.C.",61761,40.87,1.59,0.00
"06/18/2025 06:00","NORTH",61755,39.95,0.66,0.00
"06/18/2025 06:00","NPX",61845,41.24,0.51,-1.45
"06/18/2025 06:00","O H",61846,39.14,-0.15,0.00
"06/18/2025 06:00","PJM",61847,41.38,0.65,-1.45
"06/18/2025 06:00","WEST",61752,39.92,0.63,0.00
"06/18/2025 07:00","CAPITL",61757,44.23,1.18,0.00
"06/18/2025 07:00","CENTRL",61754,43.72,0.67,0.00
"06/18/2025 07:00","DUNWOD",61760,45.16,2.11,0.00
"06/18/2025 07:00","GENESE",61753,43.88,0.83,0.00
"06/18/2025 07:00","H Q",61844,43.10,0.05,0.00
"06/18/2025 07:00","HUD VL",61758,44.88,1.83,0.00
"06/18/2025 07:00","LONGIL",61762,45.02,1.97,0.00
"06/18/2025 07:00","MHK VL",61756,45.00,1.95,0.00
"06/18/2025 07:00","MILLWD",61759,45.12,2.07,0.00
"06/18/2025 07:00","N.Y.C.",61761,45.34,2.29,0.00
"06/18/2025 07:00","NORTH",61755,43.58,0.53,0.00
"06/18/2025 07:00","NPX",61845,43.86,0.81,0.00
"06/18/2025 07:00","O H",61846,43.26,0.20,0.00
"06/18/2025 07:00","PJM",61847,44.24,1.19,0.00
"06/18/2025 07:00","WEST",61752,44.25,1.19,0.00
"06/18/2025 08:00","CAPITL",61757,50.74,1.09,0.00
"06/18/2025 08:00","CENTRL",61754,50.44,0.78,0.00
"06/18/2025 08:00","DUNWOD",61760,51.59,1.94,0.00
"06/18/2025 08:00","GENESE",61753,50.88,1.22,0.00
"06/18/2025 08:00","H Q",61844,49.88,0.23,0.00
"06/18/2025 08:00","HUD VL",61758,51.33,1.67,0.00
"06/18/2025 08:00","LONGIL",61762,51.39,1.73,0.00
"06/18/2025 08:00","MHK VL",61756,51.72,2.07,0.00
"06/18/2025 08:00","MILLWD",61759,51.56,1.91,0.00
"06/18/2025 08:00","N.Y.C.",61761,51.74,2.08,0.00
"06/18/2025 08:00","NORTH",61755,50.35,0.69,0.00
"06/18/2025 08:00","NPX",61845,50.25,0.60,0.00
"06/18/2025 08:00","O H",61846,50.31,0.66,0.00
"06/18/2025 08:00","PJM",61847,50.85,1.19,0.00
"06/18/2025 08:00","WEST",61752,51.55,1.89,0.00
"06/18/2025 09:00","CAPITL",61757,52.35,1.28,0.00
"06/18/2025 09:00","CENTRL",61754,51.81,0.74,0.00
"06/18/2025 09:00","DUNWOD",61760,53.44,2.37,0.00
"06/18/2025 09:00","GENESE",61753,52.56,1.49,0.00
"06/18/2025 09:00","H Q",61844,50.61,0.08,0.53
"06/18/2025 09:00","HUD VL",61758,53.08,2.02,0.00
"06/18/2025 09:00","LONGIL",61762,55.86,2.28,-2.51
"06/18/2025 09:00","MHK VL",61756,53.00,1.93,0.00
"06/18/2025 09:00","MILLWD",61759,53.39,2.33,0.00
"06/18/2025 09:00","N.Y.C.",61761,53.63,2.57,0.00
"06/18/2025 09:00","NORTH",61755,51.64,0.58,0.00
"06/18/2025 09:00","NPX",61845,51.44,0.91,0.53
"06/18/2025 09:00","O H",61846,51.80,0.74,0.00
"06/18/2025 09:00","PJM",61847,51.86,1.32,0.53
"06/18/2025 09:00","WEST",61752,53.02,1.96,0.00
"06/18/2025 10:00","CAPITL",61757,65.19,1.34,0.00
"06/18/2025 10:00","CENTRL",61754,64.82,0.97,0.00
"06/18/2025 10:00","DUNWOD",61760,66.69,2.85,0.00
"06/18/2025 10:00","GENESE",61753,65.58,1.73,0.00
"06/18/2025 10:00","H Q",61844,64.07,0.22,0.00
"06/18/2025 10:00","HUD VL",61758,66.26,2.41,0.00
"06/18/2025 10:00","LONGIL",61762,66.18,2.34,0.00
"06/18/2025 10:00","MHK VL",61756,66.23,2.38,0.00
"06/18/2025 10:00","MILLWD",61759,66.66,2.81,0.00
"06/18/2025 10:00","N.Y.C.",61761,66.89,3.04,0.00
"06/18/2025 10:00","NORTH",61755,64.57,0.73,0.00
"06/18/2025 10:00","NPX",61845,65.22,0.95,-0.43
"06/18/2025 10:00","O H",61846,64.56,0.71,0.00
"06/18/2025 10:00","PJM",61847,65.36,1.51,0.00
"06/18/2025 10:00","WEST",61752,66.08,2.23,0.00
"06/18/2025 11:00","CAPITL",61757,57.02,0.81,0.00
"06/18/2025 11:00","CENTRL",61754,57.00,0.80,0.00
"06/18/2025 11:00","DUNWOD",61760,58.36,2.15,0.00
"06/18/2025 11:00","GENESE",61753,57.95,1.74,0.00
"06/18/2025 11:00","H Q",61844,56.62,0.41,0.00
"06/18/2025 11:00","HUD VL",61758,58.01,1.80,0.00
"06/18/2025 11:00","LONGIL",61762,57.64,1.43,0.00
"06/18/2025 11:00","MHK VL",61756,58.13,1.92,0.00
"06/18/2025 11:00","MILLWD",61759,58.31,2.11,0.00
"06/18/2025 11:00","N.Y.C.",61761,58.43,2.22,0.00
"06/18/2025 11:00","NORTH",61755,57.24,1.04,0.00
"06/18/2025 11:00","NPX",61845,56.61,0.40,0.00
"06/18/2025 11:00","O H",61846,57.27,1.07,0.00
"06/18/2025 11:00","PJM",61847,57.37,1.16,0.00
"06/18/2025 11:00","WEST",61752,58.58,2.37,0.00
"06/18/2025 12:00","CAPITL",61757,82.66,1.05,0.00
"06/18/2025 12:00","CENTRL",61754,82.71,1.09,0.00
"06/18/2025 12:00","DUNWOD",61760,84.57,2.96,0.00
"06/18/2025 12:00","GENESE",61753,84.45,2.84,0.00
"06/18/2025 12:00","H Q",61844,82.22,0.60,0.00
"06/18/2025 12:00","HUD VL",61758,84.17,2.56,0.00
"06/18/2025 12:00","LONGIL",61762,65.43,1.29,17.48
"06/18/2025 12:00","MHK VL",61756,84.31,2.70,0.00
"06/18/2025 12:00","MILLWD",61759,84.58,2.97,0.00
"06/18/2025 12:00","N.Y.C.",61761,84.72,3.11,0.00
"06/18/2025 12:00","NORTH",61755,83.20,1.59,0.00
"06/18/2025 12:00","NPX",61845,82.13,0.52,0.00
"06/18/2025 12:00","O H",61846,83.50,1.89,0.00
"06/18/2025 12:00","PJM",61847,83.30,1.69,0.00
"06/18/2025 12:00","WEST",61752,85.32,3.71,0.00
"06/18/2025 13:00","CAPITL",61757,79.32,0.89,0.00
"06/18/2025 13:00","CENTRL",61754,79.75,1.32,0.00
"06/18/2025 13:00","DUNWOD",61760,82.02,3.59,0.00
"06/18/2025 13:00","GENESE",61753,81.74,3.31,0.00
"06/18/2025 13:00","H Q",61844,78.81,0.38,0.00
"06/18/2025 13:00","HUD VL",61758,81.54,3.11,0.00
"06/18/2025 13:00","LONGIL",61762,53.92,2.15,26.66
"06/18/2025 13:00","MHK VL",61756,81.05,2.62,0.00
"06/18/2025 13:00","MILLWD",61759,81.98,3.55,0.00
"06/18/2025 13:00","N.Y.C.",61761,82.26,3.83,0.00
"06/18/2025 13:00","NORTH",61755,79.49,1.06,0.00
"06/18/2025 13:00","NPX",61845,76.54,0.59,2.47
"06/18/2025 13:00","O H",61846,80.87,2.44,0.00
"06/18/2025 13:00","PJM",61847,80.69,2.25,0.00
"06/18/2025 13:00","WEST",61752,82.77,4.34,0.00
"06/18/2025 14:00","CAPITL",61757,-1.55,0.57,59.28
"06/18/2025 14:00","CENTRL",61754,58.00,0.84,0.00
"06/18/2025 14:00","DUNWOD",61760,148.96,2.35,-89.45
"06/18/2025 14:00","GENESE",61753,59.67,2.51,0.00
"06/18/2025 14:00","H Q",61844,55.90,0.35,1.62
"06/18/2025 14:00","HUD VL",61758,127.65,2.04,-68.45
"06/18/2025 14:00","LONGIL",61762,91.15,1.25,-32.74
"06/18/2025 14:00","MHK VL",61756,59.01,1.85,0.00
"06/18/2025 14:00","MILLWD",61759,148.78,2.34,-89.27
"06/18/2025 14:00","N.Y.C.",61761,149.20,2.54,-89.50
"06/18/2025 14:00","NORTH",61755,58.12,0.96,0.00
"06/18/2025 14:00","NPX",61845,-462.92,0.13,520.21
"06/18/2025 14:00","O H",61846,58.71,1.55,0.00
"06/18/2025 14:00","PJM",61847,106.47,1.30,-48.01
"06/18/2025 14:00","WEST",61752,60.09,2.92,0.00
"06/18/2025 15:00","CAPITL",61757,74.46,0.83,3.93
"06/18/2025 15:00","CENTRL",61754,78.37,0.81,0.00
"06/18/2025 15:00","DUNWOD",61760,87.16,3.73,-5.87
"06/18/2025 15:00","GENESE",61753,79.58,2.02,0.00
"06/18/2025 15:00","H Q",61844,78.01,0.45,0.00
"06/18/2025 15:00","HUD VL",61758,85.38,3.24,-4.58
"06/18/2025 15:00","LONGIL",61762,78.98,2.37,0.95
"06/18/2025 15:00","MHK VL",61756,79.99,2.43,0.00
"06/18/2025 15:00","MILLWD",61759,87.02,3.60,-5.86
"06/18/2025 15:00","N.Y.C.",61761,87.51,4.09,-5.87
"06/18/2025 15:00","NORTH",61755,78.88,1.32,0.00
"06/18/2025 15:00","NPX",61845,41.85,0.60,36.31
"06/18/2025 15:00","O H",61846,77.64,0.08,0.00
"06/18/2025 15:00","PJM",61847,82.19,1.38,-3.25
"06/18/2025 15:00","WEST",61752,79.44,1.88,0.00
"06/18/2025 16:00","CAPITL",61757,66.11,0.90,1.51
"06/18/2025 16:00","CENTRL",61754,67.43,0.70,0.00
"06/18/2025 16:00","DUNWOD",61760,72.57,3.57,-2.27
"06/18/2025 16:00","GENESE",61753,68.05,1.32,0.00
"06/18/2025 16:00","H Q",61844,67.06,0.33,0.00
"06/18/2025 16:00","HUD VL",61758,71.58,3.08,-1.78
"06/18/2025 16:00","LONGIL",61762,68.72,2.52,0.53
"06/18/2025 16:00","MHK VL",61756,69.12,2.39,0.00
"06/18/2025 16:00","MILLWD",61759,72.40,3.40,-2.27
"06/18/2025 16:00","N.Y.C.",61761,72.88,3.88,-2.27
"06/18/2025 16:00","NORTH",61755,67.87,1.14,0.00
"06/18/2025 16:00","NPX",61845,45.48,0.61,21.87
"06/18/2025 16:00","O H",61846,66.06,-0.67,0.00
"06/18/2025 16:00","PJM",61847,69.04,1.05,-1.26
"06/18/2025 16:00","WEST",61752,67.60,0.87,0.00
"06/18/2025 17:00","CAPITL",61757,73.36,1.60,0.16
"06/18/2025 17:00","CENTRL",61754,73.25,1.33,-0.01
"06/18/2025 17:00","DUNWOD",61760,76.85,4.69,-0.24
"06/18/2025 17:00","GENESE",61753,73.69,1.77,0.00
"06/18/2025 17:00","H Q",61844,71.74,-0.17,0.00
"06/18/2025 17:00","HUD VL",61758,76.20,4.09,-0.19
"06/18/2025 17:00","LONGIL",61762,76.19,4.03,-0.24
"06/18/2025 17:00","MHK VL",61756,74.98,3.06,0.00
"06/18/2025 17:00","MILLWD",61759,76.78,4.62,-0.24
"06/18/2025 17:00","N.Y.C.",61761,77.14,4.98,-0.24
"06/18/2025 17:00","NORTH",61755,72.52,0.60,0.00
"06/18/2025 17:00","NPX",61845,71.88,1.35,1.38
"06/18/2025 17:00","O H",61846,71.74,-0.18,0.00
"06/18/2025 17:00","PJM",61847,73.88,1.83,-0.13
"06/18/2025 17:00","WEST",61752,73.34,1.43,0.00
"06/18/2025 18:00","CAPITL",61757,64.61,1.60,0.00
"06/18/2025 18:00","CENTRL",61754,64.51,1.49,0.00
"06/18/2025 18:00","DUNWOD",61760,67.00,3.99,0.00
"06/18/2025 18:00","GENESE",61753,64.76,1.75,0.00
"06/18/2025 18:00","H Q",61844,62.76,-0.26,0.00
"06/18/2025 18:00","HUD VL",61758,66.52,3.51,0.00
"06/18/2025 18:00","LONGIL",61762,65.97,3.56,0.60
"06/18/2025 18:00","MHK VL",61756,66.12,3.11,0.00
"06/18/2025 18:00","MILLWD",61759,66.99,3.97,0.00
"06/18/2025 18:00","N.Y.C.",61761,67.14,4.12,0.00
"06/18/2025 18:00","NORTH",61755,63.56,0.55,0.00
"06/18/2025 18:00","NPX",61845,64.09,1.08,0.00
"06/18/2025 18:00","O H",61846,63.07,0.05,0.00
"06/18/2025 18:00","PJM",61847,64.81,1.80,0.00
"06/18/2025 18:00","WEST",61752,64.52,1.51,0.00
"06/18/2025 19:00","CAPITL",61757,66.65,1.81,0.00
"06/18/2025 19:00","CENTRL",61754,66.08,1.22,-0.01
"06/18/2025 19:00","DUNWOD",61760,68.18,3.34,0.00
"06/18/2025 19:00","GENESE",61753,66.19,1.35,0.00
"06/18/2025 19:00","H Q",61844,65.57,0.00,-0.72
"06/18/2025 19:00","HUD VL",61758,67.86,3.02,0.00
"06/18/2025 19:00","LONGIL",61762,67.48,2.64,0.00
"06/18/2025 19:00","MHK VL",61756,68.16,3.31,-0.01
"06/18/2025 19:00","MILLWD",61759,68.15,3.31,0.00
"06/18/2025 19:00","N.Y.C.",61761,68.27,3.43,0.00
"06/18/2025 19:00","NORTH",61755,65.85,1.01,0.00
"06/18/2025 19:00","NPX",61845,66.49,0.92,-0.72
"06/18/2025 19:00","O H",61846,63.14,-0.53,1.18
"06/18/2025 19:00","PJM",61847,66.71,1.15,-0.72
"06/18/2025 19:00","WEST",61752,65.78,0.94,0.00
"06/18/2025 20:00","CAPITL",61757,62.06,1.36,0.00
"06/18/2025 20:00","CENTRL",61754,61.38,0.68,0.00
"06/18/2025 20:00","DUNWOD",61760,62.94,2.24,0.00
"06/18/2025 20:00","GENESE",61753,61.30,0.60,0.00
"06/18/2025 20:00","H Q",61844,61.20,0.50,0.00
"06/18/2025 20:00","HUD VL",61758,62.72,2.02,0.00
"06/18/2025 20:00","LONGIL",61762,61.95,1.47,0.22
"06/18/2025 20:00","MHK VL",61756,63.71,3.01,0.00
"06/18/2025 20:00","MILLWD",61759,62.70,2.00,0.00
"06/18/2025 20:00","N.Y.C.",61761,62.95,2.25,0.00
"06/18/2025 20:00","NORTH",61755,62.25,1.55,0.00
"06/18/2025 20:00","NPX",61845,60.94,0.24,0.00
"06/18/2025 20:00","O H",61846,59.33,-1.37,0.00
"06/18/2025 20:00","PJM",61847,60.37,0.18,0.51
"06/18/2025 20:00","WEST",61752,60.61,-0.09,0.00
"06/18/2025 21:00","CAPITL",61757,57.24,1.29,0.00
"06/18/2025 21:00","CENTRL",61754,56.37,0.41,0.00
"06/18/2025 21:00","DUNWOD",61760,57.97,2.01,0.00
"06/18/2025 21:00","GENESE",61753,56.13,0.17,0.00
"06/18/2025 21:00","H Q",61844,56.47,0.51,0.00
"06/18/2025 21:00","HUD VL",61758,57.83,1.87,0.00
"06/18/2025 21:00","LONGIL",61762,56.09,1.23,1.10
"06/18/2025 21:00","MHK VL",61756,58.61,2.65,0.00
"06/18/2025 21:00","MILLWD",61759,57.75,1.79,0.00
"06/18/2025 21:00","N.Y.C.",61761,58.00,2.04,0.00
"06/18/2025 21:00","NORTH",61755,57.48,1.52,0.00
"06/18/2025 21:00","NPX",61845,56.04,0.32,0.23
"06/18/2025 21:00","O H",61846,99.99,-1.74,-45.77
"06/18/2025 21:00","PJM",61847,55.98,0.03,0.00
"06/18/2025 21:00","WEST",61752,55.36,-0.59,0.00
"06/18/2025 22:00","CAPITL",61757,48.86,1.20,0.00
"06/18/2025 22:00","CENTRL",61754,47.70,0.04,0.00
"06/18/2025 22:00","DUNWOD",61760,49.46,1.80,0.00
"06/18/2025 22:00","GENESE",61753,47.38,-0.28,0.00
"06/18/2025 22:00","H Q",61844,48.09,0.43,0.00
"06/18/2025 22:00","HUD VL",61758,49.33,1.67,0.00
"06/18/2025 22:00","LONGIL",61762,45.31,1.23,3.58
"06/18/2025 22:00","MHK VL",61756,49.81,2.15,0.00
"06/18/2025 22:00","MILLWD",61759,49.29,1.63,0.00
"06/18/2025 22:00","N.Y.C.",61761,49.53,1.87,0.00
"06/18/2025 22:00","NORTH",61755,48.99,1.33,0.00
"06/18/2025 22:00","NPX",61845,49.75,0.56,-1.53
"06/18/2025 22:00","O H",61846,45.77,-1.89,0.00
"06/18/2025 22:00","PJM",61847,47.55,-0.11,0.00
"06/18/2025 22:00","WEST",61752,46.64,-1.02,0.00
"06/18/2025 23:00","CAPITL",61757,42.62,1.12,0.00
"06/18/2025 23:00","CENTRL",61754,41.31,-0.18,0.00
"06/18/2025 23:00","DUNWOD",61760,43.18,1.69,0.00
"06/18/2025 23:00","GENESE",61753,40.90,-0.59,0.00
"06/18/2025 23:00","H Q",61844,41.92,0.43,0.00
"06/18/2025 23:00","HUD VL",61758,43.01,1.52,0.00
"06/18/2025 23:00","LONGIL",61762,42.90,1.41,0.00
"06/18/2025 23:00","MHK VL",61756,43.17,1.68,0.00
"06/18/2025 23:00","MILLWD",61759,43.01,1.52,0.00
"06/18/2025 23:00","N.Y.C.",61761,43.31,1.82,0.00
"06/18/2025 23:00","NORTH",61755,42.70,1.21,0.00
"06/18/2025 23:00","NPX",61845,41.92,0.68,0.24
"06/18/2025 23:00","O H",61846,39.48,-2.01,0.00
"06/18/2025 23:00","PJM",61847,41.34,-0.15,0.00
"06/18/2025 23:00","WEST",61752,40.18,-1.31,0.00
