"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/26/2025 00:00","CAPITL",61757,85.66,2.87,0.00
"06/26/2025 00:00","CENTRL",61754,84.80,0.60,-1.42
"06/26/2025 00:00","DUNWOD",61760,88.14,5.35,0.00
"06/26/2025 00:00","GENESE",61753,82.84,0.05,0.00
"06/26/2025 00:00","H Q",61844,82.34,-0.45,0.00
"06/26/2025 00:00","HUD VL",61758,87.37,4.57,0.00
"06/26/2025 00:00","LONGIL",61762,93.65,5.18,-5.68
"06/26/2025 00:00","MHK VL",61756,86.38,2.90,-0.68
"06/26/2025 00:00","MILLWD",61759,87.72,4.93,0.00
"06/26/2025 00:00","N.Y.C.",61761,88.27,5.48,0.00
"06/26/2025 00:00","NORTH",61755,82.94,0.15,0.00
"06/26/2025 00:00","NPX",61845,85.26,2.47,0.00
"06/26/2025 00:00","O H",61846,80.49,-2.30,0.00
"06/26/2025 00:00","PJM",61847,84.17,1.51,0.13
"06/26/2025 00:00","WEST",61752,82.35,-0.44,0.00
"06/26/2025 01:00","CAPITL",61757,77.01,2.79,0.00
"06/26/2025 01:00","CENTRL",61754,76.64,0.26,-2.16
"06/26/2025 01:00","DUNWOD",61760,78.86,4.64,0.00
"06/26/2025 01:00","GENESE",61753,74.13,-0.08,0.00
"06/26/2025 01:00","H Q",61844,73.71,-0.51,0.00
"06/26/2025 01:00","HUD VL",61758,78.21,4.00,0.00
"06/26/2025 01:00","LONGIL",61762,84.59,4.46,-5.90
"06/26/2025 01:00","MHK VL",61756,77.66,2.40,-1.05
"06/26/2025 01:00","MILLWD",61759,78.49,4.28,0.00
"06/26/2025 01:00","N.Y.C.",61761,78.95,4.73,0.00
"06/26/2025 01:00","NORTH",61755,74.20,-0.02,0.00
"06/26/2025 01:00","NPX",61845,76.73,2.51,0.00
"06/26/2025 01:00","O H",61846,72.11,-2.10,0.00
"06/26/2025 01:00","PJM",61847,75.24,1.02,0.00
"06/26/2025 01:00","WEST",61752,73.51,-0.71,0.00
"06/26/2025 02:00","CAPITL",61757,76.92,3.07,0.00
"06/26/2025 02:00","CENTRL",61754,76.27,0.28,-2.14
"06/26/2025 02:00","DUNWOD",61760,78.48,4.63,0.00
"06/26/2025 02:00","GENESE",61753,73.59,-0.26,0.00
"06/26/2025 02:00","H Q",61844,73.02,-0.83,0.00
"06/26/2025 02:00","HUD VL",61758,77.85,4.01,0.00
"06/26/2025 02:00","LONGIL",61762,79.91,4.21,-1.85
"06/26/2025 02:00","MHK VL",61756,77.19,2.30,-1.04
"06/26/2025 02:00","MILLWD",61759,78.14,4.29,0.00
"06/26/2025 02:00","N.Y.C.",61761,78.56,4.72,0.00
"06/26/2025 02:00","NORTH",61755,73.23,-0.62,0.00
"06/26/2025 02:00","NPX",61845,76.99,2.86,-0.28
"06/26/2025 02:00","O H",61846,71.65,-2.20,0.00
"06/26/2025 02:00","PJM",61847,74.72,0.88,0.01
"06/26/2025 02:00","WEST",61752,72.88,-0.97,0.00
"06/26/2025 03:00","CAPITL",61757,68.65,2.72,0.00
"06/26/2025 03:00","CENTRL",61754,66.19,0.26,0.00
"06/26/2025 03:00","DUNWOD",61760,70.21,4.29,0.00
"06/26/2025 03:00","GENESE",61753,65.54,-0.39,0.00
"06/26/2025 03:00","H Q",61844,65.09,-0.84,0.00
"06/26/2025 03:00","HUD VL",61758,69.57,3.64,0.00
"06/26/2025 03:00","LONGIL",61762,77.68,4.72,-7.04
"06/26/2025 03:00","MHK VL",61756,68.15,2.22,0.00
"06/26/2025 03:00","MILLWD",61759,69.87,3.94,0.00
"06/26/2025 03:00","N.Y.C.",61761,70.40,4.47,0.00
"06/26/2025 03:00","NORTH",61755,65.35,-0.58,0.00
"06/26/2025 03:00","NPX",61845,68.50,2.57,0.00
"06/26/2025 03:00","O H",61846,63.76,-2.17,0.00
"06/26/2025 03:00","PJM",61847,66.69,0.76,0.00
"06/26/2025 03:00","WEST",61752,64.81,-1.11,0.00
"06/26/2025 04:00","CAPITL",61757,60.69,2.51,0.00
"06/26/2025 04:00","CENTRL",61754,58.36,0.13,-0.05
"06/26/2025 04:00","DUNWOD",61760,62.15,3.97,0.00
"06/26/2025 04:00","GENESE",61753,57.54,-0.63,0.00
"06/26/2025 04:00","H Q",61844,57.39,-0.78,0.00
"06/26/2025 04:00","HUD VL",61758,61.50,3.32,0.00
"06/26/2025 04:00","LONGIL",61762,80.89,5.07,-17.64
"06/26/2025 04:00","MHK VL",61756,60.26,2.06,-0.03
"06/26/2025 04:00","MILLWD",61759,61.81,3.63,0.00
"06/26/2025 04:00","N.Y.C.",61761,62.33,4.15,0.00
"06/26/2025 04:00","NORTH",61755,57.66,-0.52,0.00
"06/26/2025 04:00","NPX",61845,60.56,2.38,0.00
"06/26/2025 04:00","O H",61846,55.80,-2.38,0.00
"06/26/2025 04:00","PJM",61847,58.80,0.62,0.00
"06/26/2025 04:00","WEST",61752,56.69,-1.49,0.00
"06/26/2025 05:00","CAPITL",61757,64.77,2.70,0.00
"06/26/2025 05:00","CENTRL",61754,63.58,0.15,-1.36
"06/26/2025 05:00","DUNWOD",61760,66.08,4.01,0.00
"06/26/2025 05:00","GENESE",61753,61.34,-0.72,0.00
"06/26/2025 05:00","H Q",61844,61.28,-0.78,0.00
"06/26/2025 05:00","HUD VL",61758,65.42,3.36,0.00
"06/26/2025 05:00","LONGIL",61762,69.77,4.72,-2.99
"06/26/2025 05:00","MHK VL",61756,64.99,2.22,-0.70
"06/26/2025 05:00","MILLWD",61759,65.73,3.67,0.00
"06/26/2025 05:00","N.Y.C.",61761,66.25,4.20,0.01
"06/26/2025 05:00","NORTH",61755,61.28,-0.79,0.00
"06/26/2025 05:00","NPX",61845,64.58,2.52,0.00
"06/26/2025 05:00","O H",61846,59.38,-2.68,0.00
"06/26/2025 05:00","PJM",61847,62.63,0.58,0.02
"06/26/2025 05:00","WEST",61752,60.41,-1.65,0.00
"06/26/2025 06:00","CAPITL",61757,71.36,2.98,0.00
"06/26/2025 06:00","CENTRL",61754,69.64,0.12,-1.14
"06/26/2025 06:00","DUNWOD",61760,72.80,4.41,0.00
"06/26/2025 06:00","GENESE",61753,67.11,-1.28,0.00
"06/26/2025 06:00","H Q",61844,67.68,-0.70,0.00
"06/26/2025 06:00","HUD VL",61758,72.06,3.68,0.00
"06/26/2025 06:00","LONGIL",61762,72.37,4.01,0.03
"06/26/2025 06:00","MHK VL",61756,71.53,2.54,-0.60
"06/26/2025 06:00","MILLWD",61759,72.43,4.05,0.00
"06/26/2025 06:00","N.Y.C.",61761,73.11,4.74,0.02
"06/26/2025 06:00","NORTH",61755,67.73,-0.66,0.00
"06/26/2025 06:00","NPX",61845,71.23,2.80,-0.05
"06/26/2025 06:00","O H",61846,64.45,-3.93,0.00
"06/26/2025 06:00","PJM",61847,68.78,0.42,0.03
"06/26/2025 06:00","WEST",61752,65.79,-2.59,0.00
"06/26/2025 07:00","CAPITL",61757,73.00,3.33,0.00
"06/26/2025 07:00","CENTRL",61754,70.24,0.57,0.00
"06/26/2025 07:00","DUNWOD",61760,75.59,5.92,0.00
"06/26/2025 07:00","GENESE",61753,102.51,-1.39,-34.24
"06/26/2025 07:00","H Q",61844,68.00,-0.68,0.99
"06/26/2025 07:00","HUD VL",61758,74.75,5.08,0.00
"06/26/2025 07:00","LONGIL",61762,75.50,5.83,0.00
"06/26/2025 07:00","MHK VL",61756,72.88,3.21,0.00
"06/26/2025 07:00","MILLWD",61759,75.27,5.60,0.00
"06/26/2025 07:00","N.Y.C.",61761,75.95,6.28,0.00
"06/26/2025 07:00","NORTH",61755,68.91,-0.76,0.00
"06/26/2025 07:00","NPX",61845,70.62,4.45,3.49
"06/26/2025 07:00","O H",61846,61.13,-4.45,4.09
"06/26/2025 07:00","PJM",61847,70.07,1.39,0.99
"06/26/2025 07:00","WEST",61752,66.81,-2.86,0.00
"06/26/2025 08:00","CAPITL",61757,65.56,2.80,0.00
"06/26/2025 08:00","CENTRL",61754,63.32,0.56,0.00
"06/26/2025 08:00","DUNWOD",61760,68.37,5.61,0.00
"06/26/2025 08:00","GENESE",61753,61.53,-1.23,0.00
"06/26/2025 08:00","H Q",61844,63.17,-0.48,-0.90
"06/26/2025 08:00","HUD VL",61758,67.51,4.74,0.00
"06/26/2025 08:00","LONGIL",61762,68.67,5.91,0.00
"06/26/2025 08:00","MHK VL",61756,65.68,2.92,0.00
