"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/03/2025 00:00","CAPITL",61757,19.46,0.60,0.00
"06/03/2025 00:00","CENTRL",61754,18.58,-0.29,0.00
"06/03/2025 00:00","DUNWOD",61760,20.12,1.25,0.00
"06/03/2025 00:00","GENESE",61753,18.05,-0.81,0.00
"06/03/2025 00:00","H Q",61844,18.75,0.04,0.16
"06/03/2025 00:00","HUD VL",61758,20.00,1.14,0.00
"06/03/2025 00:00","LONGIL",61762,20.07,1.21,0.00
"06/03/2025 00:00","MHK VL",61756,19.00,0.14,0.00
"06/03/2025 00:00","MILLWD",61759,20.04,1.18,0.00
"06/03/2025 00:00","N.Y.C.",61761,20.19,1.32,0.00
"06/03/2025 00:00","NORTH",61755,18.83,-0.03,0.00
"06/03/2025 00:00","NPX",61845,21.72,1.26,-1.59
"06/03/2025 00:00","O H",61846,17.49,-1.38,0.00
"06/03/2025 00:00","PJM",61847,4.20,0.11,14.77
"06/03/2025 00:00","WEST",61752,17.80,-1.07,0.00
"06/03/2025 01:00","CAPITL",61757,17.00,0.58,0.00
"06/03/2025 01:00","CENTRL",61754,16.27,-0.15,0.00
"06/03/2025 01:00","DUNWOD",61760,17.60,1.18,0.00
"06/03/2025 01:00","GENESE",61753,15.81,-0.61,0.00
"06/03/2025 01:00","H Q",61844,16.39,-0.03,0.00
"06/03/2025 01:00","HUD VL",61758,17.50,1.08,0.00
"06/03/2025 01:00","LONGIL",61762,17.62,1.20,0.00
"06/03/2025 01:00","MHK VL",61756,16.62,0.20,0.00
"06/03/2025 01:00","MILLWD",61759,17.53,1.11,0.00
"06/03/2025 01:00","N.Y.C.",61761,17.67,1.25,0.00
"06/03/2025 01:00","NORTH",61755,16.32,-0.10,0.00
"06/03/2025 01:00","NPX",61845,21.25,1.15,-3.68
"06/03/2025 01:00","O H",61846,15.36,-1.06,0.00
"06/03/2025 01:00","PJM",61847,16.67,0.25,0.00
"06/03/2025 01:00","WEST",61752,15.65,-0.77,0.00
"06/03/2025 02:00","CAPITL",61757,4.89,0.18,0.00
"06/03/2025 02:00","CENTRL",61754,4.67,-0.04,0.00
"06/03/2025 02:00","DUNWOD",61760,5.06,0.35,0.00
"06/03/2025 02:00","GENESE",61753,4.55,-0.16,0.00
"06/03/2025 02:00","H Q",61844,4.69,-0.02,0.00
"06/03/2025 02:00","HUD VL",61758,5.03,0.32,0.00
"06/03/2025 02:00","LONGIL",61762,5.09,0.38,0.00
"06/03/2025 02:00","MHK VL",61756,4.78,0.07,0.00
"06/03/2025 02:00","MILLWD",61759,5.04,0.33,0.00
"06/03/2025 02:00","N.Y.C.",61761,5.04,0.37,0.04
"06/03/2025 02:00","NORTH",61755,4.68,-0.03,0.00
"06/03/2025 02:00","NPX",61845,7.79,0.35,-2.73
"06/03/2025 02:00","O H",61846,4.44,-0.28,0.00
"06/03/2025 02:00","PJM",61847,4.79,0.08,0.00
"06/03/2025 02:00","WEST",61752,4.51,-0.20,0.00
"06/03/2025 03:00","CAPITL",61757,10.17,0.37,0.00
"06/03/2025 03:00","CENTRL",61754,9.74,-0.05,0.00
"06/03/2025 03:00","DUNWOD",61760,10.52,0.72,0.00
"06/03/2025 03:00","GENESE",61753,9.51,-0.29,0.00
"06/03/2025 03:00","H Q",61844,9.76,-0.04,0.00
"06/03/2025 03:00","HUD VL",61758,10.46,0.66,0.00
"06/03/2025 03:00","LONGIL",61762,10.63,0.83,0.00
"06/03/2025 03:00","MHK VL",61756,9.97,0.17,0.00
"06/03/2025 03:00","MILLWD",61759,10.48,0.68,0.00
"06/03/2025 03:00","N.Y.C.",61761,10.57,0.77,0.00
"06/03/2025 03:00","NORTH",61755,9.72,-0.08,0.00
"06/03/2025 03:00","NPX",61845,17.46,0.74,-6.92
