"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/25/2025 08:00","H Q",61844,77.88,-0.94,0.00
"06/25/2025 08:00","HUD VL",61758,83.67,4.85,0.00
"06/25/2025 08:00","LONGIL",61762,88.47,7.08,-2.57
"06/25/2025 08:00","MHK VL",61756,82.05,3.22,0.00
"06/25/2025 08:00","MILLWD",61759,84.32,5.50,0.00
"06/25/2025 08:00","N.Y.C.",61761,85.28,6.45,0.00
"06/25/2025 08:00","NORTH",61755,78.19,-0.64,0.00
"06/25/2025 08:00","NPX",61845,81.38,3.24,0.69
"06/25/2025 08:00","O H",61846,76.77,-2.05,0.00
"06/25/2025 08:00","PJM",61847,80.41,1.59,0.00
"06/25/2025 08:00","WEST",61752,78.21,-0.61,0.00
"06/25/2025 09:00","CAPITL",61757,95.33,3.93,0.00
"06/25/2025 09:00","CENTRL",61754,91.80,0.41,0.00
"06/25/2025 09:00","DUNWOD",61760,100.02,8.63,0.00
"06/25/2025 09:00","GENESE",61753,91.90,0.51,0.00
"06/25/2025 09:00","H Q",61844,89.87,-1.53,0.00
"06/25/2025 09:00","HUD VL",61758,98.41,7.01,0.00
"06/25/2025 09:00","LONGIL",61762,105.20,9.08,-4.72
"06/25/2025 09:00","MHK VL",61756,94.71,3.32,0.00
"06/25/2025 09:00","MILLWD",61759,99.36,7.96,0.00
"06/25/2025 09:00","N.Y.C.",61761,103.85,9.39,-3.07
"06/25/2025 09:00","NORTH",61755,89.70,-1.69,0.00
"06/25/2025 09:00","NPX",61845,98.54,4.60,-2.55
"06/25/2025 09:00","O H",61846,88.78,-2.62,0.00
"06/25/2025 09:00","PJM",61847,98.86,2.80,-4.66
"06/25/2025 09:00","WEST",61752,90.52,-0.88,0.00
"06/25/2025 10:00","CAPITL",61757,76.81,3.63,1.94
"06/25/2025 10:00","CENTRL",61754,76.01,0.88,0.00
"06/25/2025 10:00","DUNWOD",61760,83.70,8.56,0.00
"06/25/2025 10:00","GENESE",61753,76.17,1.04,0.00
"06/25/2025 10:00","H Q",61844,73.09,-2.04,0.00
"06/25/2025 10:00","HUD VL",61758,80.18,7.11,2.07
"06/25/2025 10:00","LONGIL",61762,92.95,8.84,-8.98
"06/25/2025 10:00","MHK VL",61756,78.18,3.05,0.00
"06/25/2025 10:00","MILLWD",61759,83.08,7.95,0.00
"06/25/2025 10:00","N.Y.C.",61761,89.75,9.20,-5.42
"06/25/2025 10:00","NORTH",61755,72.17,-2.96,0.00
"06/25/2025 10:00","NPX",61845,79.66,4.53,0.00
"06/25/2025 10:00","O H",61846,73.46,-1.52,0.14
"06/25/2025 10:00","PJM",61847,78.64,3.51,0.00
"06/25/2025 10:00","WEST",61752,75.22,0.09,0.00
"06/25/2025 11:00","CAPITL",61757,87.52,4.37,0.00
"06/25/2025 11:00","CENTRL",61754,84.50,1.35,0.00
"06/25/2025 11:00","DUNWOD",61760,93.27,10.12,0.00
"06/25/2025 11:00","GENESE",61753,84.55,1.40,0.00
"06/25/2025 11:00","H Q",61844,80.54,-2.61,0.00
"06/25/2025 11:00","HUD VL",61758,91.59,8.44,0.00
"06/25/2025 11:00","LONGIL",61762,142.22,10.90,-48.18
"06/25/2025 11:00","MHK VL",61756,86.49,3.34,0.00
"06/25/2025 11:00","MILLWD",61759,92.60,9.45,0.00
"06/25/2025 11:00","N.Y.C.",61761,98.16,10.64,-4.37
"06/25/2025 11:00","NORTH",61755,79.57,-3.58,0.00
"06/25/2025 11:00","NPX",61845,88.54,5.39,0.00
"06/25/2025 11:00","O H",61846,81.87,-1.27,0.00
"06/25/2025 11:00","PJM",61847,87.56,4.41,0.00
"06/25/2025 11:00","WEST",61752,83.73,0.58,0.00
"06/25/2025 12:00","CAPITL",61757,89.48,4.65,0.00
"06/25/2025 12:00","CENTRL",61754,85.78,0.95,0.00
"06/25/2025 12:00","DUNWOD",61760,95.78,10.95,0.00
"06/25/2025 12:00","GENESE",61753,85.05,0.22,0.00
"06/25/2025 12:00","H Q",61844,82.16,-2.67,0.00
"06/25/2025 12:00","HUD VL",61758,94.02,9.18,0.00
"06/25/2025 12:00","LONGIL",61762,202.76,11.74,-106.19
"06/25/2025 12:00","MHK VL",61756,87.97,3.14,0.00
"06/25/2025 12:00","MILLWD",61759,95.11,10.28,0.00
"06/25/2025 12:00","N.Y.C.",61761,98.88,11.51,-2.53
"06/25/2025 12:00","NORTH",61755,81.05,-3.79,0.00
"06/25/2025 12:00","NPX",61845,90.76,5.93,0.00
"06/25/2025 12:00","O H",61846,81.54,-3.30,0.00
"06/25/2025 12:00","PJM",61847,88.99,4.15,0.00
"06/25/2025 12:00","WEST",61752,83.48,-1.35,0.00
"06/25/2025 13:00","CAPITL",61757,106.83,5.74,0.00
"06/25/2025 13:00","CENTRL",61754,102.27,1.18,0.00
"06/25/2025 13:00","DUNWOD",61760,122.66,13.59,-7.98
"06/25/2025 13:00","GENESE",61753,101.09,0.00,0.00
"06/25/2025 13:00","H Q",61844,97.61,-3.48,0.00
"06/25/2025 13:00","HUD VL",61758,119.03,11.43,-6.51
"06/25/2025 13:00","LONGIL",61762,234.67,14.53,-119.06
"06/25/2025 13:00","MHK VL",61756,105.54,3.86,-0.59
"06/25/2025 13:00","MILLWD",61759,121.90,12.82,-7.99
"06/25/2025 13:00","N.Y.C.",61761,128.85,14.28,-13.48
"06/25/2025 13:00","NORTH",61755,95.89,-5.20,0.00
"06/25/2025 13:00","NPX",61845,113.46,7.42,-4.95
"06/25/2025 13:00","O H",61846,96.77,-4.32,0.00
"06/25/2025 13:00","PJM",61847,110.36,5.28,-3.99
"06/25/2025 13:00","WEST",61752,99.16,-1.93,0.00
"06/25/2025 14:00","CAPITL",61757,144.10,7.43,0.00
"06/25/2025 14:00","CENTRL",61754,139.02,2.34,0.00
"06/25/2025 14:00","DUNWOD",61760,367.14,17.97,-212.50
"06/25/2025 14:00","GENESE",61753,137.54,0.87,0.00
"06/25/2025 14:00","H Q",61844,64.34,-4.68,67.64
"06/25/2025 14:00","HUD VL",61758,324.85,15.23,-172.95
"06/25/2025 14:00","LONGIL",61762,418.47,19.05,-262.75
"06/25/2025 14:00","MHK VL",61756,157.12,5.09,-15.36
"06/25/2025 14:00","MILLWD",61759,366.31,16.94,-212.69
"06/25/2025 14:00","N.Y.C.",61761,376.49,18.64,-221.18
"06/25/2025 14:00","NORTH",61755,129.39,-7.28,0.00
"06/25/2025 14:00","NPX",61845,206.51,9.48,-60.36
"06/25/2025 14:00","O H",61846,131.92,-4.75,0.00
"06/25/2025 14:00","PJM",61847,182.99,7.75,-38.57
"06/25/2025 14:00","WEST",61752,135.29,-1.38,0.00
"06/25/2025 15:00","CAPITL",61757,127.71,6.13,0.00
"06/25/2025 15:00","CENTRL",61754,123.90,2.32,0.00
"06/25/2025 15:00","DUNWOD",61760,572.90,16.13,-435.20
"06/25/2025 15:00","GENESE",61753,122.68,1.10,0.00
"06/25/2025 15:00","H Q",61844,70.48,-3.93,47.17
"06/25/2025 15:00","HUD VL",61758,489.92,13.68,-354.66
"06/25/2025 15:00","LONGIL",61762,746.54,17.11,-607.84
"06/25/2025 15:00","MHK VL",61756,159.70,4.72,-33.41
"06/25/2025 15:00","MILLWD",61759,572.38,15.15,-435.65
"06/25/2025 15:00","N.Y.C.",61761,592.23,16.71,-453.94
"06/25/2025 15:00","NORTH",61755,115.38,-6.20,0.00
"06/25/2025 15:00","NPX",61845,335.10,7.32,-206.21
"06/25/2025 15:00","O H",61846,117.58,-4.00,0.00
"06/25/2025 15:00","PJM",61847,297.63,7.04,-169.01
"06/25/2025 15:00","WEST",61752,120.75,-0.83,0.00
"06/25/2025 16:00","CAPITL",61757,326.93,15.34,0.00
"06/25/2025 16:00","CENTRL",61754,316.52,4.92,0.00
"06/25/2025 16:00","DUNWOD",61760,802.63,41.89,-449.15
"06/25/2025 16:00","GENESE",61753,313.48,1.89,0.00
"06/25/2025 16:00","H Q",61844,302.10,-9.49,0.00
"06/25/2025 16:00","HUD VL",61758,712.43,35.86,-364.98
"06/25/2025 16:00","LONGIL",61762,942.01,43.44,-586.98
"06/25/2025 16:00","MHK VL",61756,359.58,12.92,-35.07
"06/25/2025 16:00","MILLWD",61759,800.51,39.42,-449.50
"06/25/2025 16:00","N.Y.C.",61761,808.96,43.54,-453.82
"06/25/2025 16:00","NORTH",61755,296.71,-14.88,0.00
"06/25/2025 16:00","NPX",61845,608.21,18.30,-278.32
"06/25/2025 16:00","O H",61846,104.23,-10.56,196.80
"06/25/2025 16:00","PJM",61847,554.16,18.65,-223.92
"06/25/2025 16:00","WEST",61752,310.29,-1.30,0.00
"06/25/2025 17:00","CAPITL",61757,489.22,24.32,0.00
"06/25/2025 17:00","CENTRL",61754,472.34,7.44,0.00
"06/25/2025 17:00","DUNWOD",61760,968.43,62.01,-441.53
"06/25/2025 17:00","GENESE",61753,470.59,5.69,0.00
"06/25/2025 17:00","H Q",61844,450.71,-14.18,0.00
"06/25/2025 17:00","HUD VL",61758,876.45,53.33,-358.22
"06/25/2025 17:00","LONGIL",61762,1223.80,65.59,-693.32
"06/25/2025 17:00","MHK VL",61756,523.40,20.06,-38.44
"06/25/2025 17:00","MILLWD",61759,964.93,58.33,-441.71
"06/25/2025 17:00","N.Y.C.",61761,969.82,63.16,-441.77
"06/25/2025 17:00","NORTH",61755,442.12,-22.77,0.00
"06/25/2025 17:00","NPX",61845,743.32,27.50,-250.93
"06/25/2025 17:00","O H",61846,430.33,-11.90,22.67
"06/25/2025 17:00","PJM",61847,713.93,28.36,-220.68
"06/25/2025 17:00","WEST",61752,467.22,2.33,0.00
"06/25/2025 18:00","CAPITL",61757,377.15,20.82,0.00
"06/25/2025 18:00","CENTRL",61754,361.84,5.50,0.00
"06/25/2025 18:00","DUNWOD",61760,449.54,46.46,-46.75
"06/25/2025 18:00","GENESE",61753,358.78,2.45,0.00
"06/25/2025 18:00","H Q",61844,345.73,-10.60,0.00
"06/25/2025 18:00","HUD VL",61758,434.21,40.28,-37.59
"06/25/2025 18:00","LONGIL",61762,663.88,49.83,-257.71
"06/25/2025 18:00","MHK VL",61756,376.52,16.17,-4.02
"06/25/2025 18:00","MILLWD",61759,446.75,43.66,-46.76
"06/25/2025 18:00","N.Y.C.",61761,450.60,47.49,-46.78
"06/25/2025 18:00","NORTH",61755,340.49,-15.84,0.00
"06/25/2025 18:00","NPX",61845,407.27,21.96,-28.97
"06/25/2025 18:00","O H",61846,-140.61,-12.52,484.42
"06/25/2025 18:00","PJM",61847,399.74,20.03,-23.37
"06/25/2025 18:00","WEST",61752,354.75,-1.58,0.00
"06/25/2025 19:00","CAPITL",61757,582.27,33.35,0.00
"06/25/2025 19:00","CENTRL",61754,557.56,8.64,0.00
"06/25/2025 19:00","DUNWOD",61760,618.55,68.85,-0.79
"06/25/2025 19:00","GENESE",61753,551.57,2.66,0.00
"06/25/2025 19:00","H Q",61844,533.79,-15.13,0.00
"06/25/2025 19:00","HUD VL",61758,609.67,60.12,-0.64
"06/25/2025 19:00","LONGIL",61762,726.41,75.48,-102.01
"06/25/2025 19:00","MHK VL",61756,574.59,25.61,-0.07
"06/25/2025 19:00","MILLWD",61759,614.69,64.98,-0.79
"06/25/2025 19:00","N.Y.C.",61761,620.43,70.72,-0.79
"06/25/2025 19:00","NORTH",61755,528.25,-20.67,0.00
"06/25/2025 19:00","NPX",61845,583.13,33.72,-0.49
"06/25/2025 19:00","O H",61846,404.16,-20.83,123.93
"06/25/2025 19:00","PJM",61847,578.25,28.93,-0.40
"06/25/2025 19:00","WEST",61752,544.84,-4.07,0.00
"06/25/2025 20:00","CAPITL",61757,310.23,18.63,0.00
"06/25/2025 20:00","CENTRL",61754,296.50,4.90,0.00
"06/25/2025 20:00","DUNWOD",61760,327.06,35.46,0.00
"06/25/2025 20:00","GENESE",61753,292.36,0.77,0.00
"06/25/2025 20:00","H Q",61844,283.10,-8.49,0.00
"06/25/2025 20:00","HUD VL",61758,322.65,31.05,0.00
"06/25/2025 20:00","LONGIL",61762,390.60,38.53,-60.48
"06/25/2025 20:00","MHK VL",61756,305.79,14.20,0.00
"06/25/2025 20:00","MILLWD",61759,325.03,33.43,0.00
"06/25/2025 20:00","N.Y.C.",61761,328.10,36.50,0.00
"06/25/2025 20:00","NORTH",61755,280.75,-10.85,0.00
"06/25/2025 20:00","NPX",61845,310.10,18.50,0.00
"06/25/2025 20:00","O H",61846,279.35,-12.25,0.00
"06/25/2025 20:00","PJM",61847,305.94,14.35,0.00
"06/25/2025 20:00","WEST",61752,287.63,-3.97,0.00
"06/25/2025 21:00","CAPITL",61757,116.75,6.44,0.00
"06/25/2025 21:00","CENTRL",61754,111.76,1.45,0.00
"06/25/2025 21:00","DUNWOD",61760,122.70,12.39,0.00
"06/25/2025 21:00","GENESE",61753,109.27,-1.04,0.00
"06/25/2025 21:00","H Q",61844,107.58,-2.72,0.00
"06/25/2025 21:00","HUD VL",61758,121.11,10.81,0.00
"06/25/2025 21:00","LONGIL",61762,231.50,13.57,-107.62
"06/25/2025 21:00","MHK VL",61756,115.75,5.45,0.00
"06/25/2025 21:00","MILLWD",61759,121.93,11.63,0.00
"06/25/2025 21:00","N.Y.C.",61761,122.94,12.63,0.00
"06/25/2025 21:00","NORTH",61755,107.07,-3.23,0.00
"06/25/2025 21:00","NPX",61845,116.85,6.54,0.00
"06/25/2025 21:00","O H",61846,103.94,-6.37,0.00
"06/25/2025 21:00","PJM",61847,114.64,4.33,0.00
"06/25/2025 21:00","WEST",61752,106.90,-3.41,0.00
"06/25/2025 22:00","CAPITL",61757,116.79,5.71,-0.70
"06/25/2025 22:00","CENTRL",61754,113.35,1.13,-1.84
"06/25/2025 22:00","DUNWOD",61760,121.18,10.29,-0.51
"06/25/2025 22:00","GENESE",61753,110.25,-0.13,0.00
"06/25/2025 22:00","H Q",61844,108.41,-1.98,0.00
"06/25/2025 22:00","HUD VL",61758,119.39,9.01,0.00
"06/25/2025 22:00","LONGIL",61762,159.42,10.87,-38.17
"06/25/2025 22:00","MHK VL",61756,115.97,4.66,-0.92
"06/25/2025 22:00","MILLWD",61759,120.55,9.67,-0.50
"06/25/2025 22:00","N.Y.C.",61761,121.26,10.37,-0.51
"06/25/2025 22:00","NORTH",61755,108.31,-2.07,0.00
"06/25/2025 22:00","NPX",61845,118.72,5.81,-2.53
"06/25/2025 22:00","O H",61846,105.44,-4.94,0.00
"06/25/2025 22:00","PJM",61847,130.88,3.25,-17.25
"06/25/2025 22:00","WEST",61752,108.07,-2.31,0.00
"06/25/2025 23:00","CAPITL",61757,71.65,2.73,0.00
"06/25/2025 23:00","CENTRL",61754,70.85,0.64,-1.28
"06/25/2025 23:00","DUNWOD",61760,74.08,5.16,0.00
"06/25/2025 23:00","GENESE",61753,69.06,0.14,0.00
"06/25/2025 23:00","H Q",61844,68.12,-0.81,0.00
"06/25/2025 23:00","HUD VL",61758,73.40,4.48,0.00
"06/25/2025 23:00","LONGIL",61762,91.66,5.35,-17.39
"06/25/2025 23:00","MHK VL",61756,72.09,2.53,-0.63
"06/25/2025 23:00","MILLWD",61759,73.72,4.79,0.00
"06/25/2025 23:00","N.Y.C.",61761,74.21,5.29,0.00
"06/25/2025 23:00","NORTH",61755,67.89,-1.03,0.00
"06/25/2025 23:00","NPX",61845,69.96,2.54,1.50
"06/25/2025 23:00","O H",61846,66.76,-2.16,0.00
"06/25/2025 23:00","PJM",61847,50.51,1.43,19.84
"06/25/2025 23:00","WEST",61752,68.19,-0.73,0.00
