"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/29/2025 00:00","CAPITL",61757,57.14,2.02,0.00
"06/29/2025 00:00","CENTRL",61754,55.06,-0.06,0.00
"06/29/2025 00:00","DUNWOD",61760,58.98,3.85,0.00
"06/29/2025 00:00","GENESE",61753,54.44,-0.69,0.00
"06/29/2025 00:00","H Q",61844,55.02,-0.10,0.00
"06/29/2025 00:00","HUD VL",61758,58.41,3.28,0.00
"06/29/2025 00:00","LONGIL",61762,59.24,4.11,0.00
"06/29/2025 00:00","MHK VL",61756,57.00,1.87,0.00
"06/29/2025 00:00","MILLWD",61759,58.53,3.40,0.00
"06/29/2025 00:00","N.Y.C.",61761,59.33,4.21,0.00
"06/29/2025 00:00","NORTH",61755,55.33,0.20,0.00
"06/29/2025 00:00","NPX",61845,57.45,2.33,0.00
"06/29/2025 00:00","O H",61846,52.85,-2.27,0.00
"06/29/2025 00:00","PJM",61847,55.81,0.68,0.00
"06/29/2025 00:00","WEST",61752,53.72,-1.40,0.00
"06/29/2025 01:00","CAPITL",61757,39.54,1.34,0.00
"06/29/2025 01:00","CENTRL",61754,38.17,-0.04,0.00
"06/29/2025 01:00","DUNWOD",61760,45.71,2.62,-4.88
"06/29/2025 01:00","GENESE",61753,37.68,-0.52,0.00
"06/29/2025 01:00","H Q",61844,38.13,-0.08,0.00
"06/29/2025 01:00","HUD VL",61758,36.78,2.18,3.60
"06/29/2025 01:00","LONGIL",61762,46.12,3.12,-4.80
"06/29/2025 01:00","MHK VL",61756,39.42,1.21,0.00
"06/29/2025 01:00","MILLWD",61759,43.89,2.30,-3.38
"06/29/2025 01:00","N.Y.C.",61761,45.92,2.89,-4.82
"06/29/2025 01:00","NORTH",61755,38.36,0.16,0.00
"06/29/2025 01:00","NPX",61845,40.87,1.53,-1.14
"06/29/2025 01:00","O H",61846,36.66,-1.55,0.00
"06/29/2025 01:00","PJM",61847,20.12,0.36,18.45
"06/29/2025 01:00","WEST",61752,37.19,-1.02,0.00
"06/29/2025 02:00","CAPITL",61757,35.85,1.39,0.00
"06/29/2025 02:00","CENTRL",61754,34.56,0.11,0.00
"06/29/2025 02:00","DUNWOD",61760,37.86,2.65,-0.75
"06/29/2025 02:00","GENESE",61753,34.09,-0.37,0.00
"06/29/2025 02:00","H Q",61844,34.22,-0.27,-0.04
"06/29/2025 02:00","HUD VL",61758,36.13,2.22,0.55
