"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/04/2025 00:00","CAPITL",61757,18.39,0.77,0.00
"06/04/2025 00:00","CENTRL",61754,17.64,-0.13,-0.16
"06/04/2025 00:00","DUNWOD",61760,19.09,1.48,0.00
"06/04/2025 00:00","GENESE",61753,17.11,-0.45,0.06
"06/04/2025 00:00","H Q",61844,17.48,-0.13,0.00
"06/04/2025 00:00","HUD VL",61758,18.96,1.34,0.00
"06/04/2025 00:00","LONGIL",61762,19.33,1.71,0.00
"06/04/2025 00:00","MHK VL",61756,17.77,0.16,0.00
"06/04/2025 00:00","MILLWD",61759,19.00,1.38,0.00
"06/04/2025 00:00","N.Y.C.",61761,19.19,1.57,0.00
"06/04/2025 00:00","NORTH",61755,17.40,-0.21,0.00
"06/04/2025 00:00","NPX",61845,19.48,1.39,-0.47
"06/04/2025 00:00","O H",61846,16.32,-0.99,0.30
"06/04/2025 00:00","PJM",61847,17.91,0.37,0.07
"06/04/2025 00:00","WEST",61752,16.53,-0.75,0.33
"06/04/2025 01:00","CAPITL",61757,-0.32,-0.01,0.00
"06/04/2025 01:00","CENTRL",61754,-0.13,0.00,-0.18
"06/04/2025 01:00","DUNWOD",61760,-0.33,-0.02,0.00
"06/04/2025 01:00","GENESE",61753,-0.37,0.01,0.06
"06/04/2025 01:00","H Q",61844,0.64,0.00,-0.94
"06/04/2025 01:00","HUD VL",61758,-0.33,-0.02,0.00
"06/04/2025 01:00","LONGIL",61762,-0.34,-0.03,0.00
"06/04/2025 01:00","MHK VL",61756,-0.31,-0.01,0.00
"06/04/2025 01:00","MILLWD",61759,-0.33,-0.02,0.00
"06/04/2025 01:00","N.Y.C.",61761,-0.33,-0.03,0.00
"06/04/2025 01:00","NORTH",61755,-0.31,0.00,0.00
"06/04/2025 01:00","NPX",61845,8.19,-0.02,-8.52
"06/04/2025 01:00","O H",61846,-0.62,0.01,0.33
"06/04/2025 01:00","PJM",61847,0.55,-0.01,-0.86
"06/04/2025 01:00","WEST",61752,-0.66,0.01,0.36
"06/04/2025 02:00","CAPITL",61757,1.67,0.07,0.00
"06/04/2025 02:00","CENTRL",61754,1.59,-0.02,0.00
"06/04/2025 02:00","DUNWOD",61760,1.73,0.13,0.00
"06/04/2025 02:00","GENESE",61753,1.55,-0.05,0.00
"06/04/2025 02:00","H Q",61844,1.59,-0.01,0.00
"06/04/2025 02:00","HUD VL",61758,1.72,0.12,0.00
"06/04/2025 02:00","LONGIL",61762,1.76,0.15,0.00
"06/04/2025 02:00","MHK VL",61756,1.61,0.01,0.00
"06/04/2025 02:00","MILLWD",61759,1.73,0.12,0.00
"06/04/2025 02:00","N.Y.C.",61761,1.75,0.14,0.00
"06/04/2025 02:00","NORTH",61755,1.58,-0.02,0.00
"06/04/2025 02:00","NPX",61845,4.78,0.12,-3.05
"06/04/2025 02:00","O H",61846,1.50,-0.10,0.00
"06/04/2025 02:00","PJM",61847,1.63,0.03,0.00
"06/04/2025 02:00","WEST",61752,1.53,-0.08,0.00
"06/04/2025 03:00","CAPITL",61757,1.11,0.05,0.00
"06/04/2025 03:00","CENTRL",61754,1.06,-0.01,0.00
"06/04/2025 03:00","DUNWOD",61760,1.15,0.09,0.00
"06/04/2025 03:00","GENESE",61753,1.03,-0.03,0.00
"06/04/2025 03:00","H Q",61844,1.06,-0.01,0.00
"06/04/2025 03:00","HUD VL",61758,1.14,0.08,0.00
"06/04/2025 03:00","LONGIL",61762,1.17,0.10,0.00
"06/04/2025 03:00","MHK VL",61756,1.07,0.01,0.00
"06/04/2025 03:00","MILLWD",61759,1.15,0.08,0.00
"06/04/2025 03:00","N.Y.C.",61761,1.16,0.09,0.00
"06/04/2025 03:00","NORTH",61755,1.05,-0.02,0.00
"06/04/2025 03:00","NPX",61845,6.18,0.08,-5.03
"06/04/2025 03:00","O H",61846,1.00,-0.06,0.00
"06/04/2025 03:00","PJM",61847,1.09,0.02,0.00
"06/04/2025 03:00","WEST",61752,1.02,-0.05,0.00
"06/04/2025 04:00","CAPITL",61757,0.66,0.03,0.00
"06/04/2025 04:00","CENTRL",61754,0.63,-0.01,0.00
"06/04/2025 04:00","DUNWOD",61760,0.68,0.05,0.00
"06/04/2025 04:00","GENESE",61753,0.61,-0.02,0.00
"06/04/2025 04:00","H Q",61844,0.63,-0.01,0.00
"06/04/2025 04:00","HUD VL",61758,0.68,0.05,0.00
"06/04/2025 04:00","LONGIL",61762,0.69,0.06,0.00
"06/04/2025 04:00","MHK VL",61756,0.64,0.01,0.00
"06/04/2025 04:00","MILLWD",61759,0.68,0.05,0.00
"06/04/2025 04:00","N.Y.C.",61761,0.69,0.05,0.00
"06/04/2025 04:00","NORTH",61755,0.62,-0.01,0.00
"06/04/2025 04:00","NPX",61845,10.04,0.05,-9.36
"06/04/2025 04:00","O H",61846,0.59,-0.04,0.00
"06/04/2025 04:00","PJM",61847,0.64,0.01,0.00
"06/04/2025 04:00","WEST",61752,0.60,-0.03,0.00
"06/04/2025 05:00","CAPITL",61757,1.90,0.09,0.00
"06/04/2025 05:00","CENTRL",61754,1.80,-0.01,0.00
"06/04/2025 05:00","DUNWOD",61760,1.97,0.15,0.00
"06/04/2025 05:00","GENESE",61753,1.77,-0.05,0.00
"06/04/2025 05:00","H Q",61844,1.80,-0.01,0.00
"06/04/2025 05:00","HUD VL",61758,1.95,0.14,0.00
"06/04/2025 05:00","LONGIL",61762,2.00,0.18,0.00
"06/04/2025 05:00","MHK VL",61756,1.83,0.02,0.00
"06/04/2025 05:00","MILLWD",61759,1.96,0.14,0.00
"06/04/2025 05:00","N.Y.C.",61761,1.98,0.17,0.00
"06/04/2025 05:00","NORTH",61755,1.78,-0.04,0.00
"06/04/2025 05:00","NPX",61845,12.85,0.14,-10.89
"06/04/2025 05:00","O H",61846,1.71,-0.10,0.00
"06/04/2025 05:00","PJM",61847,1.86,0.04,0.00
"06/04/2025 05:00","WEST",61752,1.74,-0.08,0.00
"06/04/2025 06:00","CAPITL",61757,9.85,0.41,0.00
"06/04/2025 06:00","CENTRL",61754,9.61,-0.10,-0.27
"06/04/2025 06:00","DUNWOD",61760,10.19,0.75,0.00
"06/04/2025 06:00","GENESE",61753,9.11,-0.33,0.00
"06/04/2025 06:00","H Q",61844,9.40,-0.04,0.00
"06/04/2025 06:00","HUD VL",61758,10.13,0.69,0.00
"06/04/2025 06:00","LONGIL",61762,10.31,0.87,0.00
"06/04/2025 06:00","MHK VL",61756,9.52,0.09,0.00
"06/04/2025 06:00","MILLWD",61759,10.15,0.71,0.00
"06/04/2025 06:00","N.Y.C.",61761,10.26,0.82,0.00
"06/04/2025 06:00","NORTH",61755,9.27,-0.17,0.00
"06/04/2025 06:00","NPX",61845,16.69,0.70,-6.55
"06/04/2025 06:00","O H",61846,8.33,-0.64,0.47
"06/04/2025 06:00","PJM",61847,9.50,0.17,0.11
"06/04/2025 06:00","WEST",61752,8.45,-0.47,0.51
"06/04/2025 07:00","CAPITL",61757,13.68,0.44,0.00
"06/04/2025 07:00","CENTRL",61754,16.01,-0.25,-3.02
"06/04/2025 07:00","DUNWOD",61760,14.20,0.96,0.00
"06/04/2025 07:00","GENESE",61753,11.52,-0.54,1.18
"06/04/2025 07:00","H Q",61844,13.26,0.03,0.00
"06/04/2025 07:00","HUD VL",61758,14.10,0.87,0.00
"06/04/2025 07:00","LONGIL",61762,14.37,1.13,0.00
"06/04/2025 07:00","MHK VL",61756,13.29,0.06,0.00
"06/04/2025 07:00","MILLWD",61759,14.13,0.89,0.00
"06/04/2025 07:00","N.Y.C.",61761,14.30,1.07,0.00
"06/04/2025 07:00","NORTH",61755,13.18,-0.06,0.00
"06/04/2025 07:00","NPX",61845,28.92,0.78,-14.90
"06/04/2025 07:00","O H",61846,6.78,-0.96,5.49
"06/04/2025 07:00","PJM",61847,12.10,0.16,1.30
"06/04/2025 07:00","WEST",61752,6.45,-0.69,6.10
"06/04/2025 08:00","CAPITL",61757,19.39,0.56,0.00
"06/04/2025 08:00","CENTRL",61754,19.20,-0.38,-0.76
"06/04/2025 08:00","DUNWOD",61760,20.16,1.34,0.00
"06/04/2025 08:00","GENESE",61753,17.70,-0.72,0.40
"06/04/2025 08:00","H Q",61844,18.90,0.08,0.00
"06/04/2025 08:00","HUD VL",61758,20.02,1.19,0.00
"06/04/2025 08:00","LONGIL",61762,20.24,1.41,0.00
"06/04/2025 08:00","MHK VL",61756,18.91,0.08,0.00
"06/04/2025 08:00","MILLWD",61759,20.05,1.23,0.00
"06/04/2025 08:00","N.Y.C.",61761,20.31,1.48,0.00
"06/04/2025 08:00","NORTH",61755,18.86,0.03,0.00
"06/04/2025 08:00","NPX",61845,27.41,1.05,-7.54
"06/04/2025 08:00","O H",61846,16.26,-1.24,1.33
"06/04/2025 08:00","PJM",61847,18.77,0.26,0.32
"06/04/2025 08:00","WEST",61752,16.49,-0.85,1.49
"06/04/2025 09:00","CAPITL",61757,19.04,0.49,0.00
"06/04/2025 09:00","CENTRL",61754,18.37,-0.38,-0.21
"06/04/2025 09:00","DUNWOD",61760,19.89,1.34,0.00
"06/04/2025 09:00","GENESE",61753,17.72,-0.72,0.11
"06/04/2025 09:00","H Q",61844,18.65,0.10,0.00
