"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/10/2025 00:00","CAPITL",61757,22.51,1.00,0.00
"06/10/2025 00:00","CENTRL",61754,21.42,-0.08,0.00
"06/10/2025 00:00","DUNWOD",61760,22.82,1.31,0.00
"06/10/2025 00:00","GENESE",61753,21.08,-0.43,0.00
"06/10/2025 00:00","H Q",61844,21.29,-0.21,0.00
"06/10/2025 00:00","HUD VL",61758,22.68,1.17,0.00
"06/10/2025 00:00","LONGIL",61762,22.76,1.25,0.00
"06/10/2025 00:00","MHK VL",61756,21.91,0.40,0.00
"06/10/2025 00:00","MILLWD",61759,22.72,1.22,0.00
"06/10/2025 00:00","N.Y.C.",61761,22.87,1.36,0.00
"06/10/2025 00:00","NORTH",61755,21.22,-0.29,0.00
"06/10/2025 00:00","NPX",61845,22.70,1.00,-0.20
"06/10/2025 00:00","O H",61846,20.51,-0.99,0.00
"06/10/2025 00:00","PJM",61847,19.99,0.27,1.79
"06/10/2025 00:00","WEST",61752,20.90,-0.60,0.00
"06/10/2025 01:00","CAPITL",61757,20.25,0.93,0.00
"06/10/2025 01:00","CENTRL",61754,19.26,-0.06,0.00
"06/10/2025 01:00","DUNWOD",61760,20.49,1.16,0.00
"06/10/2025 01:00","GENESE",61753,18.82,-0.50,0.00
"06/10/2025 01:00","H Q",61844,19.09,-0.23,0.00
"06/10/2025 01:00","HUD VL",61758,20.37,1.04,0.00
"06/10/2025 01:00","LONGIL",61762,20.52,1.20,0.00
"06/10/2025 01:00","MHK VL",61756,19.67,0.35,0.00
"06/10/2025 01:00","MILLWD",61759,20.41,1.09,0.00
"06/10/2025 01:00","N.Y.C.",61761,20.56,1.24,0.00
"06/10/2025 01:00","NORTH",61755,18.97,-0.35,0.00
"06/10/2025 01:00","NPX",61845,20.94,0.93,-0.69
"06/10/2025 01:00","O H",61846,18.28,-1.04,0.00
"06/10/2025 01:00","PJM",61847,19.51,0.19,0.00
"06/10/2025 01:00","WEST",61752,18.63,-0.69,0.00
"06/10/2025 02:00","CAPITL",61757,22.33,1.07,0.00
"06/10/2025 02:00","CENTRL",61754,21.20,-0.06,0.00
"06/10/2025 02:00","DUNWOD",61760,22.58,1.32,0.00
"06/10/2025 02:00","GENESE",61753,20.68,-0.58,0.00
"06/10/2025 02:00","H Q",61844,20.96,-0.31,0.00
"06/10/2025 02:00","HUD VL",61758,22.45,1.19,0.00
"06/10/2025 02:00","LONGIL",61762,22.63,1.37,0.00
"06/10/2025 02:00","MHK VL",61756,21.66,0.39,0.00
"06/10/2025 02:00","MILLWD",61759,22.49,1.23,0.00
"06/10/2025 02:00","N.Y.C.",61761,22.65,1.39,0.00
"06/10/2025 02:00","NORTH",61755,20.80,-0.46,0.00
"06/10/2025 02:00","NPX",61845,22.99,1.08,-0.64
"06/10/2025 02:00","O H",61846,20.08,-1.19,0.00
"06/10/2025 02:00","PJM",61847,21.50,0.24,0.00
"06/10/2025 02:00","WEST",61752,20.48,-0.79,0.00
"06/10/2025 03:00","CAPITL",61757,20.85,0.96,0.00
"06/10/2025 03:00","CENTRL",61754,19.87,-0.02,0.00
