"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/16/2025 00:00","CAPITL",61757,31.36,0.74,0.00
"06/16/2025 00:00","CENTRL",61754,31.00,0.39,0.00
"06/16/2025 00:00","DUNWOD",61760,31.68,1.07,0.00
"06/16/2025 00:00","GENESE",61753,31.11,0.50,0.00
"06/16/2025 00:00","H Q",61844,30.59,-0.02,0.00
"06/16/2025 00:00","HUD VL",61758,31.51,0.89,0.00
"06/16/2025 00:00","LONGIL",61762,43.11,1.53,-10.97
"06/16/2025 00:00","MHK VL",61756,31.58,0.97,0.00
"06/16/2025 00:00","MILLWD",61759,31.54,0.93,0.00
"06/16/2025 00:00","N.Y.C.",61761,31.73,1.12,0.00
"06/16/2025 00:00","NORTH",61755,31.01,0.40,0.00
"06/16/2025 00:00","NPX",61845,30.96,0.35,0.00
"06/16/2025 00:00","O H",61846,31.00,0.39,0.00
"06/16/2025 00:00","PJM",61847,33.86,0.54,-2.71
"06/16/2025 00:00","WEST",61752,31.42,0.82,0.00
"06/16/2025 01:00","CAPITL",61757,25.73,0.74,0.00
"06/16/2025 01:00","CENTRL",61754,25.29,0.30,0.00
"06/16/2025 01:00","DUNWOD",61760,26.05,1.06,0.00
"06/16/2025 01:00","GENESE",61753,25.33,0.34,0.00
"06/16/2025 01:00","H Q",61844,24.87,-0.12,0.00
"06/16/2025 01:00","HUD VL",61758,25.88,0.89,0.00
"06/16/2025 01:00","LONGIL",61762,28.87,1.44,-2.44
"06/16/2025 01:00","MHK VL",61756,25.79,0.80,0.00
"06/16/2025 01:00","MILLWD",61759,25.93,0.94,0.00
"06/16/2025 01:00","N.Y.C.",61761,26.13,1.14,0.00
"06/16/2025 01:00","NORTH",61755,25.17,0.18,0.00
"06/16/2025 01:00","NPX",61845,25.49,0.51,0.00
"06/16/2025 01:00","O H",61846,25.24,0.25,0.00
"06/16/2025 01:00","PJM",61847,25.50,0.51,0.00
"06/16/2025 01:00","WEST",61752,25.58,0.59,0.00
"06/16/2025 02:00","CAPITL",61757,23.72,0.76,0.00
"06/16/2025 02:00","CENTRL",61754,23.19,0.24,0.00
"06/16/2025 02:00","DUNWOD",61760,23.99,1.04,0.00
"06/16/2025 02:00","GENESE",61753,23.11,0.16,0.00
"06/16/2025 02:00","H Q",61844,22.79,-0.16,0.00
"06/16/2025 02:00","HUD VL",61758,23.83,0.87,0.00
"06/16/2025 02:00","LONGIL",61762,35.51,1.45,-11.10
"06/16/2025 02:00","MHK VL",61756,23.67,0.72,0.00
"06/16/2025 02:00","MILLWD",61759,23.89,0.93,0.00
"06/16/2025 02:00","N.Y.C.",61761,24.06,1.11,0.00
"06/16/2025 02:00","NORTH",61755,23.02,0.07,0.00
"06/16/2025 02:00","NPX",61845,23.71,0.61,-0.15
"06/16/2025 02:00","O H",61846,22.96,0.01,0.00
"06/16/2025 02:00","PJM",61847,23.40,0.45,0.00
"06/16/2025 02:00","WEST",61752,23.28,0.33,0.00
"06/16/2025 03:00","CAPITL",61757,20.41,0.76,0.00
"06/16/2025 03:00","CENTRL",61754,19.78,0.12,0.00
"06/16/2025 03:00","DUNWOD",61760,20.60,0.95,0.00
"06/16/2025 03:00","GENESE",61753,19.60,-0.05,0.00
"06/16/2025 03:00","H Q",61844,19.48,-0.17,0.00
"06/16/2025 03:00","HUD VL",61758,20.46,0.81,0.00
"06/16/2025 03:00","LONGIL",61762,20.97,1.30,-0.01
"06/16/2025 03:00","MHK VL",61756,20.24,0.59,0.00
"06/16/2025 03:00","MILLWD",61759,20.51,0.86,0.00
"06/16/2025 03:00","N.Y.C.",61761,20.65,1.00,0.00
"06/16/2025 03:00","NORTH",61755,19.62,-0.03,0.00
"06/16/2025 03:00","NPX",61845,20.30,0.65,0.00
"06/16/2025 03:00","O H",61846,19.36,-0.29,0.00
"06/16/2025 03:00","PJM",61847,19.94,0.28,0.00
"06/16/2025 03:00","WEST",61752,19.64,-0.02,0.00
"06/16/2025 04:00","CAPITL",61757,20.51,0.74,0.00
"06/16/2025 04:00","CENTRL",61754,19.93,0.16,0.00
"06/16/2025 04:00","DUNWOD",61760,20.70,0.94,0.00
"06/16/2025 04:00","GENESE",61753,19.74,-0.03,0.00
