"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/02/2025 00:00","CAPITL",61757,8.76,0.39,0.00
"06/02/2025 00:00","CENTRL",61754,8.37,0.00,0.00
"06/02/2025 00:00","DUNWOD",61760,8.96,0.58,0.00
"06/02/2025 00:00","GENESE",61753,8.12,-0.25,0.00
"06/02/2025 00:00","H Q",61844,8.30,-0.08,0.00
"06/02/2025 00:00","HUD VL",61758,8.89,0.51,0.00
"06/02/2025 00:00","LONGIL",61762,27.87,0.79,-18.71
"06/02/2025 00:00","MHK VL",61756,8.62,0.24,0.00
"06/02/2025 00:00","MILLWD",61759,8.92,0.54,0.00
"06/02/2025 00:00","N.Y.C.",61761,9.00,0.62,0.00
"06/02/2025 00:00","NORTH",61755,8.28,-0.10,0.00
"06/02/2025 00:00","NPX",61845,8.77,0.40,0.01
"06/02/2025 00:00","O H",61846,7.90,-0.48,0.00
"06/02/2025 00:00","PJM",61847,8.50,0.12,0.00
"06/02/2025 00:00","WEST",61752,8.03,-0.35,0.00
"06/02/2025 01:00","CAPITL",61757,7.99,0.35,0.00
"06/02/2025 01:00","CENTRL",61754,7.63,0.00,0.00
"06/02/2025 01:00","DUNWOD",61760,8.15,0.51,0.00
"06/02/2025 01:00","GENESE",61753,7.42,-0.22,0.00
"06/02/2025 01:00","H Q",61844,7.56,-0.07,0.00
"06/02/2025 01:00","HUD VL",61758,8.08,0.46,0.00
"06/02/2025 01:00","LONGIL",61762,16.79,0.69,-8.46
"06/02/2025 01:00","MHK VL",61756,7.84,0.21,0.00
"06/02/2025 01:00","MILLWD",61759,8.11,0.47,0.00
"06/02/2025 01:00","N.Y.C.",61761,8.20,0.57,0.00
"06/02/2025 01:00","NORTH",61755,7.55,-0.09,0.00
"06/02/2025 01:00","NPX",61845,8.00,0.37,0.00
"06/02/2025 01:00","O H",61846,7.23,-0.40,0.00
"06/02/2025 01:00","PJM",61847,7.75,0.12,0.00
"06/02/2025 01:00","WEST",61752,7.35,-0.29,0.00
"06/02/2025 02:00","CAPITL",61757,0.30,0.01,0.00
"06/02/2025 02:00","CENTRL",61754,0.29,0.00,0.00
"06/02/2025 02:00","DUNWOD",61760,0.31,0.02,0.00
"06/02/2025 02:00","GENESE",61753,0.28,-0.01,0.00
"06/02/2025 02:00","H Q",61844,0.29,0.00,0.00
"06/02/2025 02:00","HUD VL",61758,0.30,0.02,0.00
"06/02/2025 02:00","LONGIL",61762,13.96,0.03,-13.65
"06/02/2025 02:00","MHK VL",61756,0.29,0.01,0.00
"06/02/2025 02:00","MILLWD",61759,0.31,0.02,0.00
"06/02/2025 02:00","N.Y.C.",61761,0.31,0.02,0.00
"06/02/2025 02:00","NORTH",61755,0.28,-0.01,0.00
"06/02/2025 02:00","NPX",61845,0.30,0.01,0.00
"06/02/2025 02:00","O H",61846,0.27,-0.01,0.00
"06/02/2025 02:00","PJM",61847,0.29,0.01,0.00
"06/02/2025 02:00","WEST",61752,0.28,-0.01,0.00
"06/02/2025 03:00","CAPITL",61757,5.46,0.24,0.00
"06/02/2025 03:00","CENTRL",61754,5.24,0.02,0.00
"06/02/2025 03:00","DUNWOD",61760,5.58,0.36,0.00
"06/02/2025 03:00","GENESE",61753,5.11,-0.10,0.00
"06/02/2025 03:00","H Q",61844,5.16,-0.06,0.00
"06/02/2025 03:00","HUD VL",61758,5.54,0.32,0.00
"06/02/2025 03:00","LONGIL",61762,24.88,0.51,-19.15
"06/02/2025 03:00","MHK VL",61756,5.33,0.11,0.00
"06/02/2025 03:00","MILLWD",61759,5.55,0.33,0.00
"06/02/2025 03:00","N.Y.C.",61761,5.62,0.40,0.00
"06/02/2025 03:00","NORTH",61755,5.12,-0.10,0.00
"06/02/2025 03:00","NPX",61845,5.45,0.24,0.00
"06/02/2025 03:00","O H",61846,5.01,-0.21,0.00
"06/02/2025 03:00","PJM",61847,5.34,0.12,0.00
"06/02/2025 03:00","WEST",61752,5.10,-0.12,0.00
"06/02/2025 04:00","CAPITL",61757,6.06,0.28,0.00
"06/02/2025 04:00","CENTRL",61754,5.81,0.04,0.00
"06/02/2025 04:00","DUNWOD",61760,6.19,0.41,0.00
"06/02/2025 04:00","GENESE",61753,5.66,-0.11,0.00
"06/02/2025 04:00","H Q",61844,5.70,-0.07,0.00
"06/02/2025 04:00","HUD VL",61758,6.14,0.37,0.00
"06/02/2025 04:00","LONGIL",61762,21.82,0.59,-15.45
"06/02/2025 04:00","MHK VL",61756,5.90,0.12,0.00
"06/02/2025 04:00","MILLWD",61759,6.16,0.39,0.00
"06/02/2025 04:00","N.Y.C.",61761,6.23,0.46,0.00
"06/02/2025 04:00","NORTH",61755,5.65,-0.12,0.00
"06/02/2025 04:00","NPX",61845,6.06,0.28,0.00
"06/02/2025 04:00","O H",61846,5.54,-0.23,0.00
"06/02/2025 04:00","PJM",61847,5.92,0.15,0.00
"06/02/2025 04:00","WEST",61752,5.65,-0.13,0.00
"06/02/2025 05:00","CAPITL",61757,8.76,0.40,0.00
"06/02/2025 05:00","CENTRL",61754,8.39,0.02,0.00
"06/02/2025 05:00","DUNWOD",61760,8.91,0.54,0.00
"06/02/2025 05:00","GENESE",61753,8.18,-0.18,0.00
"06/02/2025 05:00","H Q",61844,8.29,-0.07,0.00
"06/02/2025 05:00","HUD VL",61758,8.85,0.49,0.00
"06/02/2025 05:00","LONGIL",61762,31.52,0.79,-22.36
"06/02/2025 05:00","MHK VL",61756,8.51,0.15,0.00
"06/02/2025 05:00","MILLWD",61759,8.87,0.51,0.00
"06/02/2025 05:00","N.Y.C.",61761,7.10,0.60,1.86
"06/02/2025 05:00","NORTH",61755,8.24,-0.13,0.00
"06/02/2025 05:00","NPX",61845,8.75,0.39,0.00
"06/02/2025 05:00","O H",61846,7.98,-0.39,0.00
"06/02/2025 05:00","PJM",61847,8.51,0.14,0.00
"06/02/2025 05:00","WEST",61752,8.13,-0.23,0.00
"06/02/2025 06:00","CAPITL",61757,18.16,0.71,0.00
"06/02/2025 06:00","CENTRL",61754,17.45,0.00,0.00
"06/02/2025 06:00","DUNWOD",61760,18.43,0.99,0.00
"06/02/2025 06:00","GENESE",61753,17.09,-0.36,0.00
"06/02/2025 06:00","H Q",61844,17.38,-0.07,0.00
"06/02/2025 06:00","HUD VL",61758,18.33,0.89,0.00
"06/02/2025 06:00","LONGIL",61762,38.57,1.44,-19.69
"06/02/2025 06:00","MHK VL",61756,17.72,0.27,0.00
"06/02/2025 06:00","MILLWD",61759,18.37,0.92,0.00
"06/02/2025 06:00","N.Y.C.",61761,18.53,1.08,0.00
"06/02/2025 06:00","NORTH",61755,17.27,-0.18,0.00
"06/02/2025 06:00","NPX",61845,18.10,0.66,0.00
"06/02/2025 06:00","O H",61846,16.66,-0.79,0.00
"06/02/2025 06:00","PJM",61847,17.58,0.13,0.00
"06/02/2025 06:00","WEST",61752,16.94,-0.51,0.00
"06/02/2025 07:00","CAPITL",61757,15.15,0.51,0.00
"06/02/2025 07:00","CENTRL",61754,14.52,-0.12,0.00
"06/02/2025 07:00","DUNWOD",61760,15.48,0.84,0.00
"06/02/2025 07:00","GENESE",61753,14.18,-0.46,0.00
"06/02/2025 07:00","H Q",61844,14.66,0.02,0.00
"06/02/2025 07:00","HUD VL",61758,15.40,0.76,0.00
