"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/15/2025 02:00","O H",61846,23.46,-0.57,0.00
"06/15/2025 02:00","PJM",61847,24.28,0.24,0.00
"06/15/2025 02:00","WEST",61752,23.81,-0.23,0.00
"06/15/2025 03:00","CAPITL",61757,21.64,0.71,0.00
"06/15/2025 03:00","CENTRL",61754,20.91,-0.02,0.00
"06/15/2025 03:00","DUNWOD",61760,21.90,0.98,0.00
"06/15/2025 03:00","GENESE",61753,20.65,-0.27,0.00
"06/15/2025 03:00","H Q",61844,20.89,-0.03,0.00
"06/15/2025 03:00","HUD VL",61758,21.72,0.79,0.00
"06/15/2025 03:00","LONGIL",61762,22.21,1.28,0.00
"06/15/2025 03:00","MHK VL",61756,21.46,0.54,0.00
"06/15/2025 03:00","MILLWD",61759,21.80,0.87,0.00
"06/15/2025 03:00","N.Y.C.",61761,21.98,1.05,0.00
"06/15/2025 03:00","NORTH",61755,21.20,0.28,0.00
"06/15/2025 03:00","NPX",61845,21.54,0.61,0.00
"06/15/2025 03:00","O H",61846,20.33,-0.59,0.00
"06/15/2025 03:00","PJM",61847,21.08,0.16,0.00
"06/15/2025 03:00","WEST",61752,20.64,-0.28,0.00
"06/15/2025 04:00","CAPITL",61757,21.54,0.68,0.00
"06/15/2025 04:00","CENTRL",61754,20.89,0.04,0.00
"06/15/2025 04:00","DUNWOD",61760,21.76,0.91,0.00
"06/15/2025 04:00","GENESE",61753,20.67,-0.18,0.00
"06/15/2025 04:00","H Q",61844,20.11,-0.04,0.70
"06/15/2025 04:00","HUD VL",61758,21.60,0.74,0.00
"06/15/2025 04:00","LONGIL",61762,22.08,1.23,0.00
"06/15/2025 04:00","MHK VL",61756,21.44,0.58,0.00
"06/15/2025 04:00","MILLWD",61759,21.66,0.81,0.00
"06/15/2025 04:00","N.Y.C.",61761,21.83,0.98,0.00
"06/15/2025 04:00","NORTH",61755,21.10,0.24,0.00
"06/15/2025 04:00","NPX",61845,20.11,0.54,1.29
"06/15/2025 04:00","O H",61846,20.41,-0.45,0.00
"06/15/2025 04:00","PJM",61847,20.34,0.18,0.70
"06/15/2025 04:00","WEST",61752,20.72,-0.13,0.00
"06/15/2025 05:00","CAPITL",61757,19.76,0.62,0.00
"06/15/2025 05:00","CENTRL",61754,19.12,-0.02,0.00
"06/15/2025 05:00","DUNWOD",61760,20.03,0.89,0.00
"06/15/2025 05:00","GENESE",61753,18.81,-0.33,0.00
"06/15/2025 05:00","H Q",61844,19.11,-0.03,0.00
"06/15/2025 05:00","HUD VL",61758,19.88,0.73,0.00
"06/15/2025 05:00","LONGIL",61762,20.29,1.15,0.00
"06/15/2025 05:00","MHK VL",61756,19.64,0.50,0.00
"06/15/2025 05:00","MILLWD",61759,19.94,0.80,0.00
"06/15/2025 05:00","N.Y.C.",61761,20.09,0.95,0.00
"06/15/2025 05:00","NORTH",61755,19.35,0.21,0.00
"06/15/2025 05:00","NPX",61845,19.72,0.58,0.00
"06/15/2025 05:00","O H",61846,18.47,-0.67,0.00
"06/15/2025 05:00","PJM",61847,19.29,0.15,0.00
"06/15/2025 05:00","WEST",61752,18.78,-0.36,0.00
"06/15/2025 06:00","CAPITL",61757,20.91,0.65,0.00
"06/15/2025 06:00","CENTRL",61754,20.26,0.00,0.00
"06/15/2025 06:00","DUNWOD",61760,21.24,0.98,0.00
"06/15/2025 06:00","GENESE",61753,19.94,-0.32,0.00
"06/15/2025 06:00","H Q",61844,20.22,-0.04,0.00
"06/15/2025 06:00","HUD VL",61758,21.07,0.81,0.00
"06/15/2025 06:00","LONGIL",61762,21.50,1.24,0.00
"06/15/2025 06:00","MHK VL",61756,20.82,0.56,0.00
"06/15/2025 06:00","MILLWD",61759,21.14,0.88,0.00
"06/15/2025 06:00","N.Y.C.",61761,21.31,1.05,0.00
"06/15/2025 06:00","NORTH",61755,20.46,0.20,0.00
"06/15/2025 06:00","NPX",61845,20.85,0.59,0.00
"06/15/2025 06:00","O H",61846,19.59,-0.67,0.00
"06/15/2025 06:00","PJM",61847,20.45,0.19,0.00
"06/15/2025 06:00","WEST",61752,19.91,-0.35,0.00
"06/15/2025 07:00","CAPITL",61757,20.40,0.61,0.00
"06/15/2025 07:00","CENTRL",61754,19.78,0.00,0.00
"06/15/2025 07:00","DUNWOD",61760,20.79,1.01,0.00
"06/15/2025 07:00","GENESE",61753,19.47,-0.31,0.00
"06/15/2025 07:00","H Q",61844,19.74,-0.04,0.00
"06/15/2025 07:00","HUD VL",61758,20.62,0.84,0.00
"06/15/2025 07:00","LONGIL",61762,21.04,1.26,0.00
"06/15/2025 07:00","MHK VL",61756,20.33,0.55,0.00
"06/15/2025 07:00","MILLWD",61759,20.70,0.92,0.00
"06/15/2025 07:00","N.Y.C.",61761,20.87,1.09,0.00
"06/15/2025 07:00","NORTH",61755,19.97,0.19,0.00
"06/15/2025 07:00","NPX",61845,20.36,0.58,0.00
"06/15/2025 07:00","O H",61846,19.14,-0.64,0.00
"06/15/2025 07:00","PJM",61847,19.99,0.21,0.00
"06/15/2025 07:00","WEST",61752,19.44,-0.33,0.00
"06/15/2025 08:00","CAPITL",61757,23.10,0.62,0.00
"06/15/2025 08:00","CENTRL",61754,22.59,0.11,0.00
"06/15/2025 08:00","DUNWOD",61760,23.64,1.16,0.00
"06/15/2025 08:00","GENESE",61753,22.39,-0.09,0.00
"06/15/2025 08:00","H Q",61844,22.43,-0.05,0.00
"06/15/2025 08:00","HUD VL",61758,23.43,0.95,0.00
"06/15/2025 08:00","LONGIL",61762,23.92,1.44,0.00
"06/15/2025 08:00","MHK VL",61756,23.12,0.65,0.00
"06/15/2025 08:00","MILLWD",61759,23.53,1.05,0.00
"06/15/2025 08:00","N.Y.C.",61761,23.74,1.26,0.00
"06/15/2025 08:00","NORTH",61755,22.67,0.19,0.00
"06/15/2025 08:00","NPX",61845,23.02,0.53,0.00
"06/15/2025 08:00","O H",61846,22.19,-0.29,0.00
"06/15/2025 08:00","PJM",61847,22.88,0.40,0.00
"06/15/2025 08:00","WEST",61752,22.53,0.05,0.00
"06/15/2025 09:00","CAPITL",61757,24.94,0.58,0.00
"06/15/2025 09:00","CENTRL",61754,24.51,0.14,0.00
"06/15/2025 09:00","DUNWOD",61760,25.78,1.41,0.00
"06/15/2025 09:00","GENESE",61753,24.33,-0.04,0.00
"06/15/2025 09:00","H Q",61844,24.29,-0.08,0.00
"06/15/2025 09:00","HUD VL",61758,25.51,1.14,0.00
"06/15/2025 09:00","LONGIL",61762,26.41,2.05,0.00
"06/15/2025 09:00","MHK VL",61756,25.05,0.69,0.00
"06/15/2025 09:00","MILLWD",61759,25.64,1.27,0.00
"06/15/2025 09:00","N.Y.C.",61761,25.90,1.54,0.00
"06/15/2025 09:00","NORTH",61755,24.53,0.16,0.00
"06/15/2025 09:00","NPX",61845,24.93,0.56,0.00
"06/15/2025 09:00","O H",61846,24.22,-0.14,0.00
"06/15/2025 09:00","PJM",61847,24.91,0.55,0.00
"06/15/2025 09:00","WEST",61752,24.58,0.21,0.00
"06/15/2025 10:00","CAPITL",61757,21.68,0.46,0.00
"06/15/2025 10:00","CENTRL",61754,21.29,0.06,0.00
"06/15/2025 10:00","DUNWOD",61760,22.63,1.40,0.00
"06/15/2025 10:00","GENESE",61753,21.08,-0.14,0.00
"06/15/2025 10:00","H Q",61844,21.12,-0.10,0.00
"06/15/2025 10:00","HUD VL",61758,22.35,1.13,0.00
"06/15/2025 10:00","LONGIL",61762,23.32,2.09,-0.01
"06/15/2025 10:00","MHK VL",61756,21.81,0.58,0.00
"06/15/2025 10:00","MILLWD",61759,22.50,1.28,0.00
"06/15/2025 10:00","N.Y.C.",61761,22.76,1.53,0.00
"06/15/2025 10:00","NORTH",61755,21.30,0.07,0.00
"06/15/2025 10:00","NPX",61845,21.79,0.57,0.00
"06/15/2025 10:00","O H",61846,20.93,-0.29,0.00
"06/15/2025 10:00","PJM",61847,21.73,0.50,0.00
"06/15/2025 10:00","WEST",61752,21.24,0.02,0.00
"06/15/2025 11:00","CAPITL",61757,23.18,0.43,0.00
"06/15/2025 11:00","CENTRL",61754,22.85,0.10,0.00
"06/15/2025 11:00","DUNWOD",61760,24.23,1.48,0.00
"06/15/2025 11:00","GENESE",61753,22.84,0.09,0.00
"06/15/2025 11:00","H Q",61844,22.64,-0.10,0.00
"06/15/2025 11:00","HUD VL",61758,23.93,1.19,0.00
"06/15/2025 11:00","LONGIL",61762,24.74,1.99,0.00
"06/15/2025 11:00","MHK VL",61756,23.37,0.62,0.00
"06/15/2025 11:00","MILLWD",61759,24.09,1.34,0.00
"06/15/2025 11:00","N.Y.C.",61761,24.37,1.62,0.00
"06/15/2025 11:00","NORTH",61755,22.82,0.07,0.00
"06/15/2025 11:00","NPX",61845,23.30,0.55,0.00
"06/15/2025 11:00","O H",61846,22.79,0.05,0.00
"06/15/2025 11:00","PJM",61847,23.39,0.65,0.00
"06/15/2025 11:00","WEST",61752,23.13,0.38,0.00
"06/15/2025 12:00","CAPITL",61757,23.88,0.38,0.00
"06/15/2025 12:00","CENTRL",61754,23.66,0.16,0.00
"06/15/2025 12:00","DUNWOD",61760,25.01,1.51,0.00
"06/15/2025 12:00","GENESE",61753,23.73,0.23,0.00
"06/15/2025 12:00","H Q",61844,23.42,-0.08,0.00
"06/15/2025 12:00","HUD VL",61758,24.71,1.21,0.00
"06/15/2025 12:00","LONGIL",61762,25.46,1.96,0.00
"06/15/2025 12:00","MHK VL",61756,24.13,0.62,0.00
"06/15/2025 12:00","MILLWD",61759,24.87,1.37,0.00
"06/15/2025 12:00","N.Y.C.",61761,25.16,1.66,0.00
"06/15/2025 12:00","NORTH",61755,23.64,0.14,0.00
"06/15/2025 12:00","NPX",61845,23.97,0.47,0.00
"06/15/2025 12:00","O H",61846,23.75,0.25,0.00
"06/15/2025 12:00","PJM",61847,24.49,0.74,-0.24
"06/15/2025 12:00","WEST",61752,24.11,0.61,0.00
"06/15/2025 13:00","CAPITL",61757,24.06,0.42,0.00
"06/15/2025 13:00","CENTRL",61754,23.74,0.10,0.00
"06/15/2025 13:00","DUNWOD",61760,25.23,1.58,0.00
"06/15/2025 13:00","GENESE",61753,23.79,0.14,0.00
"06/15/2025 13:00","H Q",61844,23.58,-0.07,0.00
"06/15/2025 13:00","HUD VL",61758,24.91,1.27,0.00
"06/15/2025 13:00","LONGIL",61762,25.70,2.05,0.00
"06/15/2025 13:00","MHK VL",61756,24.28,0.63,0.00
"06/15/2025 13:00","MILLWD",61759,25.08,1.44,0.00
"06/15/2025 13:00","N.Y.C.",61761,25.39,1.74,0.00
"06/15/2025 13:00","NORTH",61755,23.82,0.17,0.00
"06/15/2025 13:00","NPX",61845,24.17,0.53,0.00
"06/15/2025 13:00","O H",61846,23.76,0.11,0.00
"06/15/2025 13:00","PJM",61847,24.36,0.72,0.00
"06/15/2025 13:00","WEST",61752,24.11,0.46,0.00
"06/15/2025 14:00","CAPITL",61757,25.35,0.50,0.00
"06/15/2025 14:00","CENTRL",61754,24.93,0.08,0.00
"06/15/2025 14:00","DUNWOD",61760,26.49,1.63,0.00
"06/15/2025 14:00","GENESE",61753,24.95,0.10,0.00
"06/15/2025 14:00","H Q",61844,24.79,-0.06,0.00
"06/15/2025 14:00","HUD VL",61758,26.17,1.32,0.00
"06/15/2025 14:00","LONGIL",61762,26.89,2.04,0.00
"06/15/2025 14:00","MHK VL",61756,25.54,0.68,0.00
"06/15/2025 14:00","MILLWD",61759,26.34,1.48,0.00
"06/15/2025 14:00","N.Y.C.",61761,26.65,1.80,0.00
"06/15/2025 14:00","NORTH",61755,25.05,0.20,0.00
"06/15/2025 14:00","NPX",61845,25.42,0.56,0.00
"06/15/2025 14:00","O H",61846,24.89,0.03,0.00
"06/15/2025 14:00","PJM",61847,25.58,0.72,0.00
"06/15/2025 14:00","WEST",61752,25.27,0.42,0.00
"06/15/2025 15:00","CAPITL",61757,27.16,0.58,0.10
"06/15/2025 15:00","CENTRL",61754,26.74,0.06,0.00
"06/15/2025 15:00","DUNWOD",61760,28.56,1.76,-0.12
"06/15/2025 15:00","GENESE",61753,26.76,0.08,0.00
"06/15/2025 15:00","H Q",61844,26.60,-0.08,0.00
"06/15/2025 15:00","HUD VL",61758,28.19,1.42,-0.09
"06/15/2025 15:00","LONGIL",61762,29.05,2.25,-0.12
"06/15/2025 15:00","MHK VL",61756,27.38,0.70,0.00
"06/15/2025 15:00","MILLWD",61759,28.39,1.60,-0.12
"06/15/2025 15:00","N.Y.C.",61761,28.75,1.95,-0.12
"06/15/2025 15:00","NORTH",61755,26.88,0.20,0.00
"06/15/2025 15:00","NPX",61845,26.46,0.58,0.80
"06/15/2025 15:00","O H",61846,26.60,-0.08,0.00
"06/15/2025 15:00","PJM",61847,27.51,0.76,-0.06
"06/15/2025 15:00","WEST",61752,27.03,0.35,0.00
"06/15/2025 16:00","CAPITL",61757,27.29,0.62,0.31
"06/15/2025 16:00","CENTRL",61754,27.08,0.10,0.00
"06/15/2025 16:00","DUNWOD",61760,29.06,1.71,-0.38
"06/15/2025 16:00","GENESE",61753,27.09,0.11,0.00
"06/15/2025 16:00","H Q",61844,26.93,-0.05,0.00
"06/15/2025 16:00","HUD VL",61758,28.65,1.40,-0.27
"06/15/2025 16:00","LONGIL",61762,29.38,2.03,-0.38
"06/15/2025 16:00","MHK VL",61756,27.74,0.76,0.00
"06/15/2025 16:00","MILLWD",61759,28.84,1.53,-0.33
"06/15/2025 16:00","N.Y.C.",61761,29.25,1.90,-0.38
"06/15/2025 16:00","NORTH",61755,27.23,0.25,0.00
"06/15/2025 16:00","NPX",61845,24.96,0.56,2.57
"06/15/2025 16:00","O H",61846,26.90,-0.08,0.00
"06/15/2025 16:00","PJM",61847,27.92,0.74,-0.20
"06/15/2025 16:00","WEST",61752,27.35,0.38,0.00
"06/15/2025 17:00","CAPITL",61757,28.62,0.73,0.00
"06/15/2025 17:00","CENTRL",61754,28.02,0.13,0.00
"06/15/2025 17:00","DUNWOD",61760,29.50,1.62,0.00
"06/15/2025 17:00","GENESE",61753,28.11,0.23,0.00
"06/15/2025 17:00","H Q",61844,27.87,-0.01,0.00
"06/15/2025 17:00","HUD VL",61758,29.21,1.33,0.00
"06/15/2025 17:00","LONGIL",61762,29.70,1.82,0.00
"06/15/2025 17:00","MHK VL",61756,28.70,0.82,0.00
"06/15/2025 17:00","MILLWD",61759,29.32,1.44,0.00
"06/15/2025 17:00","N.Y.C.",61761,29.67,1.78,0.00
"06/15/2025 17:00","NORTH",61755,28.22,0.34,0.00
"06/15/2025 17:00","NPX",61845,27.79,0.58,0.67
"06/15/2025 17:00","O H",61846,27.90,0.01,0.00
"06/15/2025 17:00","PJM",61847,28.55,0.67,0.00
"06/15/2025 17:00","WEST",61752,28.38,0.49,0.00
"06/15/2025 18:00","CAPITL",61757,35.56,1.01,0.00
"06/15/2025 18:00","CENTRL",61754,34.64,0.09,0.00
"06/15/2025 18:00","DUNWOD",61760,36.31,1.77,0.00
"06/15/2025 18:00","GENESE",61753,34.70,0.15,0.00
"06/15/2025 18:00","H Q",61844,34.60,0.05,0.00
"06/15/2025 18:00","HUD VL",61758,36.04,1.49,0.00
"06/15/2025 18:00","LONGIL",61762,36.27,1.73,0.00
"06/15/2025 18:00","MHK VL",61756,35.66,1.12,0.00
"06/15/2025 18:00","MILLWD",61759,36.14,1.59,0.00
"06/15/2025 18:00","N.Y.C.",61761,36.51,1.96,0.00
"06/15/2025 18:00","NORTH",61755,35.05,0.50,0.00
"06/15/2025 18:00","NPX",61845,36.16,0.77,-0.84
"06/15/2025 18:00","O H",61846,34.29,-0.25,0.00
"06/15/2025 18:00","PJM",61847,35.11,0.57,0.00
"06/15/2025 18:00","WEST",61752,34.89,0.35,0.00
"06/15/2025 19:00","CAPITL",61757,40.41,1.11,0.00
"06/15/2025 19:00","CENTRL",61754,39.46,0.16,0.00
"06/15/2025 19:00","DUNWOD",61760,41.09,1.79,0.00
"06/15/2025 19:00","GENESE",61753,39.41,0.11,0.00
"06/15/2025 19:00","H Q",61844,39.44,0.14,0.00
"06/15/2025 19:00","HUD VL",61758,40.85,1.56,0.00
"06/15/2025 19:00","LONGIL",61762,41.16,1.86,0.00
"06/15/2025 19:00","MHK VL",61756,40.73,1.44,0.00
"06/15/2025 19:00","MILLWD",61759,40.92,1.62,0.00
"06/15/2025 19:00","N.Y.C.",61761,41.25,1.95,0.00
"06/15/2025 19:00","NORTH",61755,40.04,0.74,0.00
"06/15/2025 19:00","NPX",61845,40.04,0.74,0.00
"06/15/2025 19:00","O H",61846,38.83,-0.46,0.00
"06/15/2025 19:00","PJM",61847,39.83,0.54,0.00
"06/15/2025 19:00","WEST",61752,39.55,0.25,0.00
"06/15/2025 20:00","CAPITL",61757,48.42,1.24,0.00
"06/15/2025 20:00","CENTRL",61754,47.45,0.03,-0.23
"06/15/2025 20:00","DUNWOD",61760,49.02,1.83,0.00
"06/15/2025 20:00","GENESE",61753,47.07,-0.11,0.00
"06/15/2025 20:00","H Q",61844,47.60,0.42,0.00
"06/15/2025 20:00","HUD VL",61758,48.78,1.60,0.00
"06/15/2025 20:00","LONGIL",61762,49.19,2.00,0.00
"06/15/2025 20:00","MHK VL",61756,49.12,1.80,-0.14
"06/15/2025 20:00","MILLWD",61759,48.82,1.64,0.00
"06/15/2025 20:00","N.Y.C.",61761,49.13,1.95,0.00
"06/15/2025 20:00","NORTH",61755,48.35,1.16,0.00
"06/15/2025 20:00","NPX",61845,47.78,0.60,0.00
"06/15/2025 20:00","O H",61846,46.17,-1.01,0.00
"06/15/2025 20:00","PJM",61847,47.49,0.30,0.00
"06/15/2025 20:00","WEST",61752,47.03,-0.15,0.00
"06/15/2025 21:00","CAPITL",61757,46.61,1.09,0.00
"06/15/2025 21:00","CENTRL",61754,45.60,-0.03,-0.11
"06/15/2025 21:00","DUNWOD",61760,47.17,1.65,0.00
"06/15/2025 21:00","GENESE",61753,45.43,-0.09,0.00
"06/15/2025 21:00","H Q",61844,45.98,0.47,0.00
"06/15/2025 21:00","HUD VL",61758,46.96,1.44,0.00
"06/15/2025 21:00","LONGIL",61762,47.30,1.78,0.00
"06/15/2025 21:00","MHK VL",61756,47.32,1.74,-0.07
"06/15/2025 21:00","MILLWD",61759,46.98,1.47,0.00
"06/15/2025 21:00","N.Y.C.",61761,47.31,1.79,0.00
"06/15/2025 21:00","NORTH",61755,46.71,1.20,0.00
"06/15/2025 21:00","NPX",61845,46.00,0.49,0.00
"06/15/2025 21:00","O H",61846,44.52,-1.00,0.00
"06/15/2025 21:00","PJM",61847,45.71,0.19,0.00
"06/15/2025 21:00","WEST",61752,45.35,-0.17,0.00
"06/15/2025 22:00","CAPITL",61757,38.53,0.86,0.00
"06/15/2025 22:00","CENTRL",61754,37.62,-0.05,0.00
"06/15/2025 22:00","DUNWOD",61760,38.96,1.30,0.00
"06/15/2025 22:00","GENESE",61753,37.61,-0.06,0.00
"06/15/2025 22:00","H Q",61844,38.05,0.38,0.00
"06/15/2025 22:00","HUD VL",61758,38.80,1.13,0.00
"06/15/2025 22:00","LONGIL",61762,39.14,1.48,0.00
"06/15/2025 22:00","MHK VL",61756,39.00,1.33,0.00
"06/15/2025 22:00","MILLWD",61759,38.80,1.13,0.00
"06/15/2025 22:00","N.Y.C.",61761,39.08,1.41,0.00
"06/15/2025 22:00","NORTH",61755,38.65,0.98,0.00
"06/15/2025 22:00","NPX",61845,38.07,0.43,0.03
"06/15/2025 22:00","O H",61846,37.01,-0.66,0.00
"06/15/2025 22:00","PJM",61847,37.84,0.17,0.00
"06/15/2025 22:00","WEST",61752,37.66,-0.01,0.00
"06/15/2025 23:00","CAPITL",61757,25.93,0.61,0.00
"06/15/2025 23:00","CENTRL",61754,25.40,0.08,0.00
"06/15/2025 23:00","DUNWOD",61760,26.17,0.85,0.00
"06/15/2025 23:00","GENESE",61753,25.51,0.19,0.00
"06/15/2025 23:00","H Q",61844,25.50,0.17,0.00
"06/15/2025 23:00","HUD VL",61758,26.05,0.73,0.00
"06/15/2025 23:00","LONGIL",61762,26.35,1.03,0.00
"06/15/2025 23:00","MHK VL",61756,26.10,0.78,0.00
"06/15/2025 23:00","MILLWD",61759,26.06,0.74,0.00
"06/15/2025 23:00","N.Y.C.",61761,26.24,0.92,0.00
"06/15/2025 23:00","NORTH",61755,25.82,0.50,0.00
"06/15/2025 23:00","NPX",61845,25.60,0.28,0.00
"06/15/2025 23:00","O H",61846,25.34,0.02,0.00
"06/15/2025 23:00","PJM",61847,22.29,0.26,3.30
"06/15/2025 23:00","WEST",61752,25.72,0.40,0.00
