"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/14/2025 00:00","CAPITL",61757,36.20,0.85,0.00
"06/14/2025 00:00","CENTRL",61754,34.95,-0.40,0.00
"06/14/2025 00:00","DUNWOD",61760,36.96,1.61,0.00
"06/14/2025 00:00","GENESE",61753,34.38,-0.97,0.00
"06/14/2025 00:00","H Q",61844,35.65,0.30,0.00
"06/14/2025 00:00","HUD VL",61758,36.66,1.30,0.00
"06/14/2025 00:00","LONGIL",61762,37.16,1.81,0.00
"06/14/2025 00:00","MHK VL",61756,36.22,0.87,0.00
"06/14/2025 00:00","MILLWD",61759,36.77,1.42,0.00
"06/14/2025 00:00","N.Y.C.",61761,37.06,1.71,0.00
"06/14/2025 00:00","NORTH",61755,36.20,0.85,0.00
"06/14/2025 00:00","NPX",61845,36.00,0.65,0.00
"06/14/2025 00:00","O H",61846,33.60,-1.75,0.00
"06/14/2025 00:00","PJM",61847,35.34,-0.02,0.00
"06/14/2025 00:00","WEST",61752,34.15,-1.20,0.00
"06/14/2025 01:00","CAPITL",61757,30.15,0.82,0.00
"06/14/2025 01:00","CENTRL",61754,29.04,-0.29,0.00
"06/14/2025 01:00","DUNWOD",61760,30.65,1.33,0.00
"06/14/2025 01:00","GENESE",61753,28.49,-0.84,0.00
"06/14/2025 01:00","H Q",61844,29.48,0.15,0.00
"06/14/2025 01:00","HUD VL",61758,30.43,1.10,0.00
"06/14/2025 01:00","LONGIL",61762,30.73,1.41,0.00
"06/14/2025 01:00","MHK VL",61756,30.00,0.67,0.00
"06/14/2025 01:00","MILLWD",61759,30.51,1.18,0.00
"06/14/2025 01:00","N.Y.C.",61761,30.75,1.42,0.00
"06/14/2025 01:00","NORTH",61755,29.88,0.55,0.00
"06/14/2025 01:00","NPX",61845,30.00,0.67,0.00
"06/14/2025 01:00","O H",61846,27.83,-1.50,0.00
"06/14/2025 01:00","PJM",61847,29.31,-0.02,0.00
"06/14/2025 01:00","WEST",61752,28.27,-1.06,0.00
"06/14/2025 02:00","CAPITL",61757,25.38,0.84,0.00
"06/14/2025 02:00","CENTRL",61754,24.31,-0.21,0.00
"06/14/2025 02:00","DUNWOD",61760,25.77,1.25,0.00
"06/14/2025 02:00","GENESE",61753,23.83,-0.69,0.00
"06/14/2025 02:00","H Q",61844,24.52,-0.01,0.00
"06/14/2025 02:00","HUD VL",61758,25.59,1.06,0.00
"06/14/2025 02:00","LONGIL",61762,25.79,1.26,0.00
"06/14/2025 02:00","MHK VL",61756,25.10,0.57,0.00
"06/14/2025 02:00","MILLWD",61759,25.66,1.13,0.00
"06/14/2025 02:00","N.Y.C.",61761,25.87,1.34,0.00
"06/14/2025 02:00","NORTH",61755,24.82,0.29,0.00
"06/14/2025 02:00","NPX",61845,25.32,0.79,0.00
"06/14/2025 02:00","O H",61846,23.29,-1.24,0.00
"06/14/2025 02:00","PJM",61847,24.61,0.08,0.00
"06/14/2025 02:00","WEST",61752,23.66,-0.87,0.00
"06/14/2025 03:00","CAPITL",61757,24.94,0.84,0.00
"06/14/2025 03:00","CENTRL",61754,23.99,-0.11,0.00
"06/14/2025 03:00","DUNWOD",61760,25.31,1.21,0.00
"06/14/2025 03:00","GENESE",61753,23.53,-0.57,0.00
"06/14/2025 03:00","H Q",61844,24.06,-0.04,0.00
"06/14/2025 03:00","HUD VL",61758,25.13,1.04,0.00
"06/14/2025 03:00","LONGIL",61762,25.33,1.23,0.00
"06/14/2025 03:00","MHK VL",61756,24.68,0.58,0.00
"06/14/2025 03:00","MILLWD",61759,25.20,1.10,0.00
"06/14/2025 03:00","N.Y.C.",61761,25.38,1.28,0.00
"06/14/2025 03:00","NORTH",61755,24.35,0.25,0.00
"06/14/2025 03:00","NPX",61845,24.88,0.78,0.00
"06/14/2025 03:00","O H",61846,23.07,-1.03,0.00
"06/14/2025 03:00","PJM",61847,24.29,0.19,0.00
"06/14/2025 03:00","WEST",61752,23.43,-0.67,0.00
"06/14/2025 04:00","CAPITL",61757,25.12,0.83,0.00
"06/14/2025 04:00","CENTRL",61754,24.15,-0.13,0.00
"06/14/2025 04:00","DUNWOD",61760,25.39,1.10,0.00
"06/14/2025 04:00","GENESE",61753,23.80,-0.48,0.00
"06/14/2025 04:00","H Q",61844,24.28,0.00,0.00
"06/14/2025 04:00","HUD VL",61758,25.22,0.94,0.00
"06/14/2025 04:00","LONGIL",61762,25.41,1.13,0.00
"06/14/2025 04:00","MHK VL",61756,24.91,0.63,0.00
"06/14/2025 04:00","MILLWD",61759,25.28,0.99,0.00
"06/14/2025 04:00","N.Y.C.",61761,25.45,1.17,0.00
"06/14/2025 04:00","NORTH",61755,24.62,0.33,0.00
"06/14/2025 04:00","NPX",61845,25.01,0.72,0.00
"06/14/2025 04:00","O H",61846,23.42,-0.87,0.00
"06/14/2025 04:00","PJM",61847,24.41,0.13,0.00
"06/14/2025 04:00","WEST",61752,23.75,-0.53,0.00
"06/14/2025 05:00","CAPITL",61757,27.59,0.83,0.00
"06/14/2025 05:00","CENTRL",61754,26.59,-0.18,0.00
"06/14/2025 05:00","DUNWOD",61760,27.91,1.15,0.00
"06/14/2025 05:00","GENESE",61753,26.19,-0.57,0.00
"06/14/2025 05:00","H Q",61844,26.83,0.06,0.00
"06/14/2025 05:00","HUD VL",61758,27.74,0.98,0.00
"06/14/2025 05:00","LONGIL",61762,28.03,1.26,0.00
"06/14/2025 05:00","MHK VL",61756,27.47,0.71,0.00
"06/14/2025 05:00","MILLWD",61759,27.80,1.03,0.00
"06/14/2025 05:00","N.Y.C.",61761,28.01,1.24,0.00
"06/14/2025 05:00","NORTH",61755,27.19,0.42,0.00
"06/14/2025 05:00","NPX",61845,27.47,0.70,0.00
"06/14/2025 05:00","O H",61846,25.76,-1.01,0.00
"06/14/2025 05:00","PJM",61847,26.85,0.09,0.00
"06/14/2025 05:00","WEST",61752,26.12,-0.64,0.00
"06/14/2025 06:00","CAPITL",61757,30.22,0.90,0.00
"06/14/2025 06:00","CENTRL",61754,29.04,-0.27,0.00
"06/14/2025 06:00","DUNWOD",61760,30.53,1.21,0.00
"06/14/2025 06:00","GENESE",61753,28.58,-0.74,0.00
"06/14/2025 06:00","H Q",61844,29.47,0.16,0.00
"06/14/2025 06:00","HUD VL",61758,30.35,1.03,0.00
"06/14/2025 06:00","LONGIL",61762,30.60,1.29,0.00
"06/14/2025 06:00","MHK VL",61756,30.03,0.71,0.00
"06/14/2025 06:00","MILLWD",61759,30.40,1.08,0.00
"06/14/2025 06:00","N.Y.C.",61761,30.63,1.31,0.00
"06/14/2025 06:00","NORTH",61755,29.83,0.52,0.00
"06/14/2025 06:00","NPX",61845,30.00,0.69,0.00
"06/14/2025 06:00","O H",61846,28.05,-1.27,0.00
"06/14/2025 06:00","PJM",61847,29.34,0.02,0.00
"06/14/2025 06:00","WEST",61752,28.45,-0.86,0.00
"06/14/2025 07:00","CAPITL",61757,30.46,1.01,0.00
"06/14/2025 07:00","CENTRL",61754,29.23,-0.22,0.00
"06/14/2025 07:00","DUNWOD",61760,31.05,1.60,0.00
"06/14/2025 07:00","GENESE",61753,28.71,-0.74,0.00
"06/14/2025 07:00","H Q",61844,29.49,0.03,0.00
"06/14/2025 07:00","HUD VL",61758,30.81,1.35,0.00
"06/14/2025 07:00","LONGIL",61762,31.64,2.19,0.00
"06/14/2025 07:00","MHK VL",61756,30.22,0.77,0.00
"06/14/2025 07:00","MILLWD",61759,30.90,1.45,0.00
"06/14/2025 07:00","N.Y.C.",61761,31.14,1.69,0.00
"06/14/2025 07:00","NORTH",61755,29.84,0.39,0.00
"06/14/2025 07:00","NPX",61845,30.32,0.89,0.03
"06/14/2025 07:00","O H",61846,28.13,-1.32,0.00
"06/14/2025 07:00","PJM",61847,29.69,0.24,0.00
"06/14/2025 07:00","WEST",61752,28.58,-0.87,0.00
"06/14/2025 08:00","CAPITL",61757,29.85,0.97,0.00
"06/14/2025 08:00","CENTRL",61754,28.61,-0.27,0.00
"06/14/2025 08:00","DUNWOD",61760,30.46,1.58,0.00
"06/14/2025 08:00","GENESE",61753,28.05,-0.83,0.00
"06/14/2025 08:00","H Q",61844,28.90,0.03,0.00
"06/14/2025 08:00","HUD VL",61758,30.23,1.36,0.00
"06/14/2025 08:00","LONGIL",61762,30.76,1.88,0.00
"06/14/2025 08:00","MHK VL",61756,29.57,0.70,0.00
"06/14/2025 08:00","MILLWD",61759,30.33,1.45,0.00
"06/14/2025 08:00","N.Y.C.",61761,30.55,1.68,0.00
"06/14/2025 08:00","NORTH",61755,29.15,0.28,0.00
"06/14/2025 08:00","NPX",61845,29.79,0.92,0.00
"06/14/2025 08:00","O H",61846,27.43,-1.44,0.00
"06/14/2025 08:00","PJM",61847,29.07,0.19,0.00
"06/14/2025 08:00","WEST",61752,27.90,-0.97,0.00
"06/14/2025 09:00","CAPITL",61757,27.17,0.79,0.00
"06/14/2025 09:00","CENTRL",61754,25.93,-0.45,0.00
"06/14/2025 09:00","DUNWOD",61760,27.77,1.39,0.00
"06/14/2025 09:00","GENESE",61753,25.20,-1.18,0.00
