"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/12/2025 00:00","CAPITL",61757,27.01,0.84,0.00
"06/12/2025 00:00","CENTRL",61754,27.31,-0.17,-1.31
"06/12/2025 00:00","DUNWOD",61760,27.65,1.48,0.00
"06/12/2025 00:00","GENESE",61753,25.87,-0.30,0.00
"06/12/2025 00:00","H Q",61844,26.10,-0.06,0.00
"06/12/2025 00:00","HUD VL",61758,27.42,1.26,0.00
"06/12/2025 00:00","LONGIL",61762,27.44,1.27,0.00
"06/12/2025 00:00","MHK VL",61756,26.30,0.13,0.00
"06/12/2025 00:00","MILLWD",61759,27.51,1.34,0.00
"06/12/2025 00:00","N.Y.C.",61761,27.72,1.55,0.00
"06/12/2025 00:00","NORTH",61755,25.89,-0.28,0.00
"06/12/2025 00:00","NPX",61845,26.90,0.82,0.08
"06/12/2025 00:00","O H",61846,22.72,-0.93,2.51
"06/12/2025 00:00","PJM",61847,26.43,0.27,0.00
"06/12/2025 00:00","WEST",61752,23.48,-0.68,2.01
"06/12/2025 01:00","CAPITL",61757,24.05,0.82,0.00
"06/12/2025 01:00","CENTRL",61754,23.75,-0.17,-0.69
"06/12/2025 01:00","DUNWOD",61760,24.62,1.39,0.00
"06/12/2025 01:00","GENESE",61753,22.91,-0.32,0.00
"06/12/2025 01:00","H Q",61844,23.11,-0.12,0.00
"06/12/2025 01:00","HUD VL",61758,24.42,1.19,0.00
"06/12/2025 01:00","LONGIL",61762,24.57,1.34,0.00
"06/12/2025 01:00","MHK VL",61756,23.33,0.10,0.00
"06/12/2025 01:00","MILLWD",61759,24.50,1.27,0.00
"06/12/2025 01:00","N.Y.C.",61761,24.70,1.47,0.00
"06/12/2025 01:00","NORTH",61755,22.97,-0.26,0.00
"06/12/2025 01:00","NPX",61845,24.09,0.86,0.00
"06/12/2025 01:00","O H",61846,21.04,-0.87,1.32
"06/12/2025 01:00","PJM",61847,23.49,0.26,0.00
"06/12/2025 01:00","WEST",61752,21.49,-0.68,1.06
"06/12/2025 02:00","CAPITL",61757,20.48,0.75,0.00
"06/12/2025 02:00","CENTRL",61754,19.65,-0.18,-0.10
"06/12/2025 02:00","DUNWOD",61760,20.96,1.23,0.00
"06/12/2025 02:00","GENESE",61753,19.33,-0.41,0.00
"06/12/2025 02:00","H Q",61844,19.61,-0.12,0.00
"06/12/2025 02:00","HUD VL",61758,20.79,1.05,0.00
"06/12/2025 02:00","LONGIL",61762,20.85,1.12,0.00
"06/12/2025 02:00","MHK VL",61756,19.80,0.07,0.00
"06/12/2025 02:00","MILLWD",61759,20.85,1.12,0.00
