"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/28/2025 04:00","NPX",61845,31.53,1.56,-3.84
"06/28/2025 04:00","O H",61846,25.44,-0.69,0.00
"06/28/2025 04:00","PJM",61847,26.66,0.52,0.00
"06/28/2025 04:00","WEST",61752,25.72,-0.41,0.00
"06/28/2025 05:00","CAPITL",61757,28.90,0.99,0.00
"06/28/2025 05:00","CENTRL",61754,27.82,-0.09,0.00
"06/28/2025 05:00","DUNWOD",61760,29.57,1.65,0.00
"06/28/2025 05:00","GENESE",61753,27.62,-0.30,0.00
"06/28/2025 05:00","H Q",61844,27.73,-0.18,0.00
"06/28/2025 05:00","HUD VL",61758,29.37,1.46,0.00
"06/28/2025 05:00","LONGIL",61762,29.59,1.68,0.00
"06/28/2025 05:00","MHK VL",61756,28.45,0.54,0.00
"06/28/2025 05:00","MILLWD",61759,29.45,1.53,0.00
"06/28/2025 05:00","N.Y.C.",61761,29.65,1.74,0.00
"06/28/2025 05:00","NORTH",61755,27.58,-0.34,0.00
"06/28/2025 05:00","NPX",61845,33.02,1.52,-3.58
"06/28/2025 05:00","O H",61846,26.89,-1.02,0.00
"06/28/2025 05:00","PJM",61847,28.28,0.36,0.00
"06/28/2025 05:00","WEST",61752,27.21,-0.70,0.00
"06/28/2025 06:00","CAPITL",61757,35.40,1.10,0.00
"06/28/2025 06:00","CENTRL",61754,34.14,-0.16,0.00
"06/28/2025 06:00","DUNWOD",61760,36.16,1.87,0.00
"06/28/2025 06:00","GENESE",61753,33.95,-0.34,0.00
"06/28/2025 06:00","H Q",61844,34.22,-0.08,0.00
"06/28/2025 06:00","HUD VL",61758,35.94,1.64,0.00
"06/28/2025 06:00","LONGIL",61762,36.20,1.90,0.00
"06/28/2025 06:00","MHK VL",61756,34.96,0.66,0.00
"06/28/2025 06:00","MILLWD",61759,36.03,1.73,0.00
"06/28/2025 06:00","N.Y.C.",61761,36.28,1.98,0.00
"06/28/2025 06:00","NORTH",61755,34.20,-0.09,0.00
"06/28/2025 06:00","NPX",61845,36.09,1.71,-0.09
"06/28/2025 06:00","O H",61846,33.76,-1.19,-0.65
"06/28/2025 06:00","PJM",61847,34.68,0.39,0.00
"06/28/2025 06:00","WEST",61752,33.51,-0.78,0.00
"06/28/2025 07:00","CAPITL",61757,28.13,0.83,0.00
"06/28/2025 07:00","CENTRL",61754,27.23,-0.07,0.00
"06/28/2025 07:00","DUNWOD",61760,28.92,1.61,0.00
"06/28/2025 07:00","GENESE",61753,27.19,-0.11,0.00
"06/28/2025 07:00","H Q",61844,27.32,0.02,0.00
"06/28/2025 07:00","HUD VL",61758,28.68,1.37,0.00
"06/28/2025 07:00","LONGIL",61762,29.01,1.71,0.00
"06/28/2025 07:00","MHK VL",61756,27.95,0.65,0.00
"06/28/2025 07:00","MILLWD",61759,28.79,1.48,0.00
"06/28/2025 07:00","N.Y.C.",61761,29.07,1.76,0.00
"06/28/2025 07:00","NORTH",61755,27.34,0.04,0.00
"06/28/2025 07:00","NPX",61845,34.14,1.34,-5.50
"06/28/2025 07:00","O H",61846,26.58,-0.73,0.00
"06/28/2025 07:00","PJM",61847,27.76,0.45,0.00
"06/28/2025 07:00","WEST",61752,26.95,-0.36,0.00
"06/28/2025 08:00","CAPITL",61757,29.18,0.79,0.00
"06/28/2025 08:00","CENTRL",61754,28.27,-0.11,0.00
"06/28/2025 08:00","DUNWOD",61760,30.00,1.61,0.00
"06/28/2025 08:00","GENESE",61753,28.47,0.08,0.00
"06/28/2025 08:00","H Q",61844,28.47,0.09,0.00
"06/28/2025 08:00","HUD VL",61758,29.76,1.37,0.00
"06/28/2025 08:00","LONGIL",61762,30.06,1.68,0.00
"06/28/2025 08:00","MHK VL",61756,29.05,0.66,0.00
"06/28/2025 08:00","MILLWD",61759,29.88,1.49,0.00
"06/28/2025 08:00","N.Y.C.",61761,30.14,1.75,0.00
"06/28/2025 08:00","NORTH",61755,28.62,0.24,0.00
"06/28/2025 08:00","NPX",61845,37.39,1.36,-7.64
"06/28/2025 08:00","O H",61846,28.01,-0.38,0.00
"06/28/2025 08:00","PJM",61847,28.91,0.52,0.00
"06/28/2025 08:00","WEST",61752,28.38,-0.01,0.00
"06/28/2025 09:00","CAPITL",61757,40.61,0.95,0.00
"06/28/2025 09:00","CENTRL",61754,39.75,0.09,0.00
"06/28/2025 09:00","DUNWOD",61760,41.84,2.18,0.00
"06/28/2025 09:00","GENESE",61753,40.53,0.87,0.00
"06/28/2025 09:00","H Q",61844,39.81,0.15,0.00
"06/28/2025 09:00","HUD VL",61758,41.51,1.85,0.00
"06/28/2025 09:00","LONGIL",61762,41.73,2.07,0.00
"06/28/2025 09:00","MHK VL",61756,40.65,0.98,0.00
"06/28/2025 09:00","MILLWD",61759,41.68,2.02,0.00
"06/28/2025 09:00","N.Y.C.",61761,42.02,2.35,0.00
"06/28/2025 09:00","NORTH",61755,40.05,0.39,0.00
"06/28/2025 09:00","NPX",61845,41.28,1.62,0.00
"06/28/2025 09:00","O H",61846,40.22,0.56,0.00
"06/28/2025 09:00","PJM",61847,40.71,1.05,0.00
"06/28/2025 09:00","WEST",61752,40.78,1.12,0.00
"06/28/2025 10:00","CAPITL",61757,39.13,0.85,0.00
"06/28/2025 10:00","CENTRL",61754,38.37,0.09,0.00
"06/28/2025 10:00","DUNWOD",61760,40.67,2.39,0.00
"06/28/2025 10:00","GENESE",61753,39.16,0.88,0.00
"06/28/2025 10:00","H Q",61844,37.95,0.03,0.36
"06/28/2025 10:00","HUD VL",61758,40.28,2.00,0.00
"06/28/2025 10:00","LONGIL",61762,40.82,2.54,0.00
"06/28/2025 10:00","MHK VL",61756,39.25,0.97,0.00
"06/28/2025 10:00","MILLWD",61759,40.48,2.20,0.00
"06/28/2025 10:00","N.Y.C.",61761,40.88,2.60,0.00
"06/28/2025 10:00","NORTH",61755,38.30,0.02,0.00
"06/28/2025 10:00","NPX",61845,39.60,1.68,0.36
"06/28/2025 10:00","O H",61846,38.69,0.40,0.00
"06/28/2025 10:00","PJM",61847,38.96,1.03,0.36
"06/28/2025 10:00","WEST",61752,39.19,0.91,0.00
"06/28/2025 11:00","CAPITL",61757,39.45,0.81,0.00
"06/28/2025 11:00","CENTRL",61754,39.36,0.02,-0.70
"06/28/2025 11:00","DUNWOD",61760,41.06,2.42,0.00
"06/28/2025 11:00","GENESE",61753,41.24,1.02,-1.58
"06/28/2025 11:00","H Q",61844,38.69,0.05,0.00
"06/28/2025 11:00","HUD VL",61758,40.62,1.97,0.00
"06/28/2025 11:00","LONGIL",61762,41.41,2.77,0.00
"06/28/2025 11:00","MHK VL",61756,39.54,0.89,0.00
"06/28/2025 11:00","MILLWD",61759,40.78,2.13,0.00
"06/28/2025 11:00","N.Y.C.",61761,41.27,2.62,0.00
"06/28/2025 11:00","NORTH",61755,38.68,0.04,0.00
"06/28/2025 11:00","NPX",61845,40.25,1.61,0.00
"06/28/2025 11:00","O H",61846,40.04,0.48,-0.91
"06/28/2025 11:00","PJM",61847,39.62,0.98,0.00
"06/28/2025 11:00","WEST",61752,40.73,0.94,-1.15
"06/28/2025 12:00","CAPITL",61757,40.44,0.61,0.00
"06/28/2025 12:00","CENTRL",61754,41.48,0.01,-1.63
"06/28/2025 12:00","DUNWOD",61760,42.19,2.36,0.00
"06/28/2025 12:00","GENESE",61753,44.60,1.25,-3.52
"06/28/2025 12:00","H Q",61844,40.06,0.11,-0.12
"06/28/2025 12:00","HUD VL",61758,41.73,1.90,0.00
"06/28/2025 12:00","LONGIL",61762,42.22,2.39,0.00
"06/28/2025 12:00","MHK VL",61756,40.67,0.83,0.00
"06/28/2025 12:00","MILLWD",61759,41.87,2.04,0.00
"06/28/2025 12:00","N.Y.C.",61761,42.44,2.61,0.00
"06/28/2025 12:00","NORTH",61755,40.00,0.16,0.00
"06/28/2025 12:00","NPX",61845,41.22,1.26,-0.12
"06/28/2025 12:00","O H",61846,42.56,0.68,-2.04
"06/28/2025 12:00","PJM",61847,40.90,0.94,-0.12
"06/28/2025 12:00","WEST",61752,43.49,1.08,-2.58
"06/28/2025 13:00","CAPITL",61757,43.30,0.56,0.18
"06/28/2025 13:00","CENTRL",61754,45.38,0.29,-2.17
"06/28/2025 13:00","DUNWOD",61760,45.59,2.54,-0.13
"06/28/2025 13:00","GENESE",61753,48.70,1.55,-4.23
"06/28/2025 13:00","H Q",61844,42.95,0.03,0.00
"06/28/2025 13:00","HUD VL",61758,45.08,2.08,-0.08
"06/28/2025 13:00","LONGIL",61762,45.38,2.33,-0.13
"06/28/2025 13:00","MHK VL",61756,43.92,0.99,0.00
"06/28/2025 13:00","MILLWD",61759,45.24,2.19,-0.12
"06/28/2025 13:00","N.Y.C.",61761,45.87,2.82,-0.13
"06/28/2025 13:00","NORTH",61755,42.86,-0.06,0.00
"06/28/2025 13:00","NPX",61845,41.67,1.00,2.25
"06/28/2025 13:00","O H",61846,46.27,0.91,-2.44
"06/28/2025 13:00","PJM",61847,44.25,1.26,-0.07
"06/28/2025 13:00","WEST",61752,47.47,1.43,-3.12
"06/28/2025 14:00","CAPITL",61757,45.05,0.69,0.48
"06/28/2025 14:00","CENTRL",61754,46.99,0.13,-2.02
"06/28/2025 14:00","DUNWOD",61760,48.03,2.84,-0.35
"06/28/2025 14:00","GENESE",61753,50.16,1.13,-4.19
"06/28/2025 14:00","H Q",61844,44.97,0.07,-0.06
"06/28/2025 14:00","HUD VL",61758,47.43,2.37,-0.22
"06/28/2025 14:00","LONGIL",61762,47.79,2.60,-0.35
"06/28/2025 14:00","MHK VL",61756,45.92,1.08,0.00
"06/28/2025 14:00","MILLWD",61759,47.65,2.47,-0.33
"06/28/2025 14:00","N.Y.C.",61761,48.36,3.16,-0.35
"06/28/2025 14:00","NORTH",61755,44.95,0.10,0.00
"06/28/2025 14:00","NPX",61845,38.95,1.12,7.01
"06/28/2025 14:00","O H",61846,47.42,0.14,-2.43
"06/28/2025 14:00","PJM",61847,46.19,1.10,-0.26
"06/28/2025 14:00","WEST",61752,48.61,0.67,-3.09
"06/28/2025 15:00","CAPITL",61757,45.86,0.93,0.64
"06/28/2025 15:00","CENTRL",61754,47.16,0.01,-1.58
"06/28/2025 15:00","DUNWOD",61760,49.35,3.32,-0.46
"06/28/2025 15:00","GENESE",61753,49.09,0.59,-2.93
"06/28/2025 15:00","H Q",61844,45.52,-0.04,0.00
"06/28/2025 15:00","HUD VL",61758,48.67,2.82,-0.29
"06/28/2025 15:00","LONGIL",61762,49.57,3.54,-0.46
"06/28/2025 15:00","MHK VL",61756,46.73,1.16,0.00
"06/28/2025 15:00","MILLWD",61759,48.93,2.92,-0.44
"06/28/2025 15:00","N.Y.C.",61761,49.65,3.62,-0.46
"06/28/2025 15:00","NORTH",61755,45.51,-0.06,0.00
"06/28/2025 15:00","NPX",61845,34.57,1.37,12.37
"06/28/2025 15:00","O H",61846,45.98,-0.75,-1.16
"06/28/2025 15:00","PJM",61847,46.77,1.08,-0.12
"06/28/2025 15:00","WEST",61752,46.93,-0.15,-1.52
"06/28/2025 16:00","CAPITL",61757,88.67,2.16,0.04
"06/28/2025 16:00","CENTRL",61754,94.12,-0.08,-7.65
"06/28/2025 16:00","DUNWOD",61760,93.33,6.75,-0.03
"06/28/2025 16:00","GENESE",61753,86.71,0.16,0.00
"06/28/2025 16:00","H Q",61844,86.58,0.03,0.00
"06/28/2025 16:00","HUD VL",61758,92.37,5.80,-0.02
"06/28/2025 16:00","LONGIL",61762,94.25,7.67,-0.03
"06/28/2025 16:00","MHK VL",61756,88.78,2.23,0.00
"06/28/2025 16:00","MILLWD",61759,92.58,6.00,-0.03
"06/28/2025 16:00","N.Y.C.",61761,93.71,7.13,-0.03
"06/28/2025 16:00","NORTH",61755,86.82,0.27,0.00
"06/28/2025 16:00","NPX",61845,89.34,3.27,0.48
"06/28/2025 16:00","O H",61846,70.19,-3.01,13.35
"06/28/2025 16:00","PJM",61847,85.19,1.89,3.25
"06/28/2025 16:00","WEST",61752,69.59,-1.54,15.42
"06/28/2025 17:00","CAPITL",61757,79.21,2.48,0.24
"06/28/2025 17:00","CENTRL",61754,77.86,-0.04,-0.92
"06/28/2025 17:00","DUNWOD",61760,83.55,6.40,-0.17
"06/28/2025 17:00","GENESE",61753,77.17,0.20,0.00
"06/28/2025 17:00","H Q",61844,76.80,-0.17,0.00
"06/28/2025 17:00","HUD VL",61758,82.71,5.63,-0.11
"06/28/2025 17:00","LONGIL",61762,84.34,7.19,-0.17
"06/28/2025 17:00","MHK VL",61756,79.36,2.38,0.00
"06/28/2025 17:00","MILLWD",61759,82.91,5.77,-0.17
"06/28/2025 17:00","N.Y.C.",61761,83.99,6.85,-0.17
"06/28/2025 17:00","NORTH",61755,77.10,0.13,0.00
"06/28/2025 17:00","NPX",61845,71.46,2.88,8.39
"06/28/2025 17:00","O H",61846,72.70,-2.85,1.43
"06/28/2025 17:00","PJM",61847,78.47,1.75,0.25
"06/28/2025 17:00","WEST",61752,73.82,-1.50,1.66
"06/28/2025 18:00","CAPITL",61757,83.43,3.17,0.00
"06/28/2025 18:00","CENTRL",61754,80.49,0.17,-0.07
"06/28/2025 18:00","DUNWOD",61760,87.13,6.87,0.00
"06/28/2025 18:00","GENESE",61753,80.52,0.27,0.00
"06/28/2025 18:00","H Q",61844,79.85,-0.40,0.00
"06/28/2025 18:00","HUD VL",61758,86.33,6.07,0.00
"06/28/2025 18:00","LONGIL",61762,88.12,7.86,0.00
"06/28/2025 18:00","MHK VL",61756,82.96,2.71,0.00
"06/28/2025 18:00","MILLWD",61759,86.48,6.22,0.00
"06/28/2025 18:00","N.Y.C.",61761,87.52,7.27,0.00
"06/28/2025 18:00","NORTH",61755,80.21,-0.05,0.00
"06/28/2025 18:00","NPX",61845,83.19,3.35,0.41
"06/28/2025 18:00","O H",61846,77.44,-2.82,0.00
"06/28/2025 18:00","PJM",61847,82.13,1.87,0.00
"06/28/2025 18:00","WEST",61752,78.80,-1.45,0.00
"06/28/2025 19:00","CAPITL",61757,75.85,3.26,0.00
"06/28/2025 19:00","CENTRL",61754,73.15,0.56,0.00
"06/28/2025 19:00","DUNWOD",61760,78.98,6.38,0.00
"06/28/2025 19:00","GENESE",61753,72.73,0.14,0.00
"06/28/2025 19:00","H Q",61844,71.92,-0.68,0.00
"06/28/2025 19:00","HUD VL",61758,78.28,5.68,0.00
"06/28/2025 19:00","LONGIL",61762,79.60,7.00,0.00
"06/28/2025 19:00","MHK VL",61756,75.62,3.03,0.00
"06/28/2025 19:00","MILLWD",61759,78.40,5.80,0.00
"06/28/2025 19:00","N.Y.C.",61761,79.30,6.71,0.00
"06/28/2025 19:00","NORTH",61755,72.12,-0.48,0.00
"06/28/2025 19:00","NPX",61845,76.10,3.50,0.00
"06/28/2025 19:00","O H",61846,69.72,-2.88,0.00
"06/28/2025 19:00","PJM",61847,74.40,1.81,0.00
"06/28/2025 19:00","WEST",61752,71.04,-1.56,0.00
"06/28/2025 20:00","CAPITL",61757,77.71,3.26,0.00
"06/28/2025 20:00","CENTRL",61754,75.24,0.52,-0.26
"06/28/2025 20:00","DUNWOD",61760,80.32,5.86,0.00
"06/28/2025 20:00","GENESE",61753,74.35,-0.11,0.00
"06/28/2025 20:00","H Q",61844,74.07,-0.39,0.00
"06/28/2025 20:00","HUD VL",61758,79.71,5.25,0.00
"06/28/2025 20:00","LONGIL",61762,80.49,6.03,0.00
"06/28/2025 20:00","MHK VL",61756,77.56,3.10,0.00
"06/28/2025 20:00","MILLWD",61759,79.78,5.32,0.00
"06/28/2025 20:00","N.Y.C.",61761,80.62,6.16,0.00
"06/28/2025 20:00","NORTH",61755,74.58,0.12,0.00
"06/28/2025 20:00","NPX",61845,77.67,3.21,0.00
"06/28/2025 20:00","O H",61846,71.45,-3.00,0.00
"06/28/2025 20:00","PJM",61847,76.01,1.55,0.00
"06/28/2025 20:00","WEST",61752,72.95,-1.51,0.00
"06/28/2025 21:00","CAPITL",61757,81.73,3.55,0.00
"06/28/2025 21:00","CENTRL",61754,79.10,0.47,-0.45
"06/28/2025 21:00","DUNWOD",61760,84.43,6.24,0.00
"06/28/2025 21:00","GENESE",61753,77.69,-0.49,0.00
"06/28/2025 21:00","H Q",61844,77.72,-0.47,0.00
"06/28/2025 21:00","HUD VL",61758,83.76,5.57,0.00
"06/28/2025 21:00","LONGIL",61762,84.57,6.38,0.00
"06/28/2025 21:00","MHK VL",61756,81.52,3.33,0.00
"06/28/2025 21:00","MILLWD",61759,83.84,5.65,0.00
"06/28/2025 21:00","N.Y.C.",61761,84.74,6.55,0.00
"06/28/2025 21:00","NORTH",61755,78.20,0.01,0.00
"06/28/2025 21:00","NPX",61845,81.75,3.56,0.00
"06/28/2025 21:00","O H",61846,74.69,-3.49,0.00
"06/28/2025 21:00","PJM",61847,79.80,1.61,0.00
"06/28/2025 21:00","WEST",61752,76.31,-1.88,0.00
"06/28/2025 22:00","CAPITL",61757,78.24,2.73,0.00
"06/28/2025 22:00","CENTRL",61754,75.71,0.10,-0.10
"06/28/2025 22:00","DUNWOD",61760,80.56,5.06,0.00
"06/28/2025 22:00","GENESE",61753,75.13,-0.38,0.00
"06/28/2025 22:00","H Q",61844,75.51,0.01,0.00
"06/28/2025 22:00","HUD VL",61758,79.99,4.48,0.00
"06/28/2025 22:00","LONGIL",61762,80.18,4.67,0.00
"06/28/2025 22:00","MHK VL",61756,78.35,2.85,0.00
"06/28/2025 22:00","MILLWD",61759,80.03,4.52,0.00
"06/28/2025 22:00","N.Y.C.",61761,80.92,5.42,0.00
"06/28/2025 22:00","NORTH",61755,75.99,0.48,0.00
"06/28/2025 22:00","NPX",61845,76.41,2.44,1.54
"06/28/2025 22:00","O H",61846,72.85,-2.66,0.00
"06/28/2025 22:00","PJM",61847,76.58,1.07,0.00
"06/28/2025 22:00","WEST",61752,74.26,-1.25,0.00
"06/28/2025 23:00","CAPITL",61757,70.46,2.56,0.00
"06/28/2025 23:00","CENTRL",61754,68.06,0.14,-0.02
"06/28/2025 23:00","DUNWOD",61760,72.64,4.74,0.00
"06/28/2025 23:00","GENESE",61753,67.61,-0.29,0.00
"06/28/2025 23:00","H Q",61844,67.78,-0.13,0.00
"06/28/2025 23:00","HUD VL",61758,72.02,4.12,0.00
"06/28/2025 23:00","LONGIL",61762,72.44,4.54,0.00
"06/28/2025 23:00","MHK VL",61756,70.37,2.46,0.00
"06/28/2025 23:00","MILLWD",61759,72.13,4.23,0.00
"06/28/2025 23:00","N.Y.C.",61761,73.08,5.18,0.00
"06/28/2025 23:00","NORTH",61755,67.98,0.08,0.00
"06/28/2025 23:00","NPX",61845,69.77,2.50,0.63
"06/28/2025 23:00","O H",61846,67.08,-2.10,-1.27
"06/28/2025 23:00","PJM",61847,69.05,1.15,0.00
"06/28/2025 23:00","WEST",61752,66.97,-0.93,0.00
