"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/24/2025 03:00","CENTRL",61754,56.21,-0.31,0.00
"06/24/2025 03:00","DUNWOD",61760,60.00,3.49,0.00
"06/24/2025 03:00","GENESE",61753,56.19,-0.33,0.00
"06/24/2025 03:00","H Q",61844,56.13,-0.38,0.00
"06/24/2025 03:00","HUD VL",61758,59.37,2.86,0.00
"06/24/2025 03:00","LONGIL",61762,60.41,3.90,0.00
"06/24/2025 03:00","MHK VL",61756,57.50,0.99,0.00
"06/24/2025 03:00","MILLWD",61759,59.69,3.17,0.00
"06/24/2025 03:00","N.Y.C.",61761,60.13,3.72,0.10
"06/24/2025 03:00","NORTH",61755,56.26,-0.25,0.00
"06/24/2025 03:00","NPX",61845,58.49,1.98,0.00
"06/24/2025 03:00","O H",61846,54.35,-2.17,0.00
"06/24/2025 03:00","PJM",61847,56.73,0.34,0.13
"06/24/2025 03:00","WEST",61752,54.89,-1.62,0.00
"06/24/2025 04:00","CAPITL",61757,57.91,2.35,0.00
"06/24/2025 04:00","CENTRL",61754,55.23,-0.33,0.00
"06/24/2025 04:00","DUNWOD",61760,59.13,3.57,0.00
"06/24/2025 04:00","GENESE",61753,55.05,-0.51,0.00
"06/24/2025 04:00","H Q",61844,55.13,-0.44,0.00
"06/24/2025 04:00","HUD VL",61758,58.45,2.89,0.00
"06/24/2025 04:00","LONGIL",61762,59.80,4.24,0.00
"06/24/2025 04:00","MHK VL",61756,56.47,0.90,0.00
"06/24/2025 04:00","MILLWD",61759,58.81,3.24,0.00
"06/24/2025 04:00","N.Y.C.",61761,59.29,3.84,0.11
"06/24/2025 04:00","NORTH",61755,55.19,-0.37,0.00
"06/24/2025 04:00","NPX",61845,57.65,2.09,0.00
"06/24/2025 04:00","O H",61846,53.11,-2.45,0.00
"06/24/2025 04:00","PJM",61847,55.73,0.31,0.15
"06/24/2025 04:00","WEST",61752,53.66,-1.91,0.00
"06/24/2025 05:00","CAPITL",61757,64.36,2.53,0.00
"06/24/2025 05:00","CENTRL",61754,61.61,-0.22,0.00
"06/24/2025 05:00","DUNWOD",61760,65.55,3.72,0.00
"06/24/2025 05:00","GENESE",61753,61.71,-0.12,0.00
"06/24/2025 05:00","H Q",61844,61.46,-0.38,0.00
"06/24/2025 05:00","HUD VL",61758,64.80,2.97,0.00
"06/24/2025 05:00","LONGIL",61762,66.15,4.32,0.00
"06/24/2025 05:00","MHK VL",61756,62.96,1.13,0.00
"06/24/2025 05:00","MILLWD",61759,65.19,3.36,0.00
"06/24/2025 05:00","N.Y.C.",61761,65.43,4.00,0.40
"06/24/2025 05:00","NORTH",61755,61.58,-0.25,0.00
"06/24/2025 05:00","NPX",61845,63.95,2.12,0.00
"06/24/2025 05:00","O H",61846,59.70,-2.13,0.00
"06/24/2025 05:00","PJM",61847,61.59,0.31,0.55
"06/24/2025 05:00","WEST",61752,60.27,-1.56,0.00
"06/24/2025 06:00","CAPITL",61757,59.33,2.28,0.00
"06/24/2025 06:00","CENTRL",61754,56.87,-0.18,0.00
"06/24/2025 06:00","DUNWOD",61760,60.46,3.41,0.00
"06/24/2025 06:00","GENESE",61753,56.98,-0.07,0.00
"06/24/2025 06:00","H Q",61844,56.73,-0.32,0.00
"06/24/2025 06:00","HUD VL",61758,59.77,2.72,0.00
"06/24/2025 06:00","LONGIL",61762,60.98,3.93,0.00
"06/24/2025 06:00","MHK VL",61756,58.28,1.23,0.00
"06/24/2025 06:00","MILLWD",61759,60.12,3.06,0.00
"06/24/2025 06:00","N.Y.C.",61761,60.67,3.66,0.04
"06/24/2025 06:00","NORTH",61755,56.95,-0.10,0.00
"06/24/2025 06:00","NPX",61845,58.89,1.83,0.00
"06/24/2025 06:00","O H",61846,55.03,-2.02,0.00
"06/24/2025 06:00","PJM",61847,57.24,0.25,0.06
"06/24/2025 06:00","WEST",61752,55.68,-1.38,0.00
"06/24/2025 07:00","CAPITL",61757,58.56,2.37,0.00
"06/24/2025 07:00","CENTRL",61754,56.05,-0.13,0.00
"06/24/2025 07:00","DUNWOD",61760,60.34,4.15,0.00
"06/24/2025 07:00","GENESE",61753,56.00,-0.18,0.00
"06/24/2025 07:00","H Q",61844,55.66,-0.54,0.00
"06/24/2025 07:00","HUD VL",61758,59.51,3.32,0.00
"06/24/2025 07:00","LONGIL",61762,61.89,4.79,-0.91
"06/24/2025 07:00","MHK VL",61756,57.51,1.31,0.00
"06/24/2025 07:00","MILLWD",61759,59.96,3.77,0.00
"06/24/2025 07:00","N.Y.C.",61761,60.62,4.43,0.00
"06/24/2025 07:00","NORTH",61755,55.88,-0.31,0.00
"06/24/2025 07:00","NPX",61845,58.55,2.36,0.00
"06/24/2025 07:00","O H",61846,52.96,-2.37,0.86
"06/24/2025 07:00","PJM",61847,56.80,0.61,0.00
"06/24/2025 07:00","WEST",61752,54.61,-1.58,0.00
"06/24/2025 08:00","CAPITL",61757,55.32,2.11,0.00
"06/24/2025 08:00","CENTRL",61754,53.24,0.02,0.00
"06/24/2025 08:00","DUNWOD",61760,57.60,4.38,0.00
"06/24/2025 08:00","GENESE",61753,53.47,0.26,0.00
"06/24/2025 08:00","H Q",61844,52.60,-0.62,0.00
"06/24/2025 08:00","HUD VL",61758,56.69,3.47,0.00
"06/24/2025 08:00","LONGIL",61762,57.86,4.64,0.00
"06/24/2025 08:00","MHK VL",61756,54.56,1.34,0.00
"06/24/2025 08:00","MILLWD",61759,57.19,3.97,0.00
"06/24/2025 08:00","N.Y.C.",61761,58.00,4.78,0.00
"06/24/2025 08:00","NORTH",61755,52.70,-0.52,0.00
"06/24/2025 08:00","NPX",61845,55.53,2.32,0.00
"06/24/2025 08:00","O H",61846,51.49,-1.72,0.00
"06/24/2025 08:00","PJM",61847,54.23,1.01,0.00
"06/24/2025 08:00","WEST",61752,52.34,-0.88,0.00
"06/24/2025 09:00","CAPITL",61757,67.60,2.52,0.00
"06/24/2025 09:00","CENTRL",61754,65.65,0.57,0.00
"06/24/2025 09:00","DUNWOD",61760,70.66,5.58,0.00
"06/24/2025 09:00","GENESE",61753,66.37,1.29,0.00
"06/24/2025 09:00","H Q",61844,64.08,-1.00,0.00
"06/24/2025 09:00","HUD VL",61758,69.54,4.46,0.00
"06/24/2025 09:00","LONGIL",61762,72.38,5.35,-1.94
"06/24/2025 09:00","MHK VL",61756,66.90,1.82,0.00
"06/24/2025 09:00","MILLWD",61759,70.19,5.11,0.00
"06/24/2025 09:00","N.Y.C.",61761,71.15,6.07,0.00
"06/24/2025 09:00","NORTH",61755,64.04,-1.04,0.00
"06/24/2025 09:00","NPX",61845,60.98,2.81,6.91
"06/24/2025 09:00","O H",61846,64.25,-0.83,0.00
"06/24/2025 09:00","PJM",61847,66.98,1.91,0.00
"06/24/2025 09:00","WEST",61752,65.40,0.32,0.00
"06/24/2025 10:00","CAPITL",61757,62.45,2.74,1.53
"06/24/2025 10:00","CENTRL",61754,62.25,1.00,0.00
"06/24/2025 10:00","DUNWOD",61760,67.17,5.93,0.00
"06/24/2025 10:00","GENESE",61753,63.40,2.15,0.00
"06/24/2025 10:00","H Q",61844,59.80,-1.44,0.00
"06/24/2025 10:00","HUD VL",61758,64.43,4.90,1.71
"06/24/2025 10:00","LONGIL",61762,72.54,6.25,-5.05
"06/24/2025 10:00","MHK VL",61756,63.16,1.92,0.00
"06/24/2025 10:00","MILLWD",61759,66.77,5.53,0.00
"06/24/2025 10:00","N.Y.C.",61761,67.62,6.27,-0.10
"06/24/2025 10:00","NORTH",61755,59.69,-1.56,0.00
"06/24/2025 10:00","NPX",61845,66.28,3.14,-1.91
"06/24/2025 10:00","O H",61846,61.58,0.34,0.00
"06/24/2025 10:00","PJM",61847,63.84,2.60,0.00
"06/24/2025 10:00","WEST",61752,62.68,1.43,0.00
"06/24/2025 11:00","CAPITL",61757,68.94,3.24,0.00
"06/24/2025 11:00","CENTRL",61754,67.11,1.40,0.00
"06/24/2025 11:00","DUNWOD",61760,72.68,6.98,0.00
"06/24/2025 11:00","GENESE",61753,68.43,2.72,0.00
"06/24/2025 11:00","H Q",61844,63.76,-1.95,0.00
"06/24/2025 11:00","HUD VL",61758,71.50,5.80,0.00
"06/24/2025 11:00","LONGIL",61762,93.42,7.70,-20.01
"06/24/2025 11:00","MHK VL",61756,67.98,2.28,0.00
"06/24/2025 11:00","MILLWD",61759,72.27,6.56,0.00
"06/24/2025 11:00","N.Y.C.",61761,76.28,7.33,-3.25
"06/24/2025 11:00","NORTH",61755,63.44,-2.27,0.00
"06/24/2025 11:00","NPX",61845,69.43,3.73,0.00
"06/24/2025 11:00","O H",61846,66.49,0.78,0.00
"06/24/2025 11:00","PJM",61847,69.06,3.35,0.00
"06/24/2025 11:00","WEST",61752,67.69,1.98,0.00
"06/24/2025 12:00","CAPITL",61757,87.91,4.35,0.00
"06/24/2025 12:00","CENTRL",61754,84.10,2.26,1.72
"06/24/2025 12:00","DUNWOD",61760,93.10,9.55,0.00
"06/24/2025 12:00","GENESE",61753,87.83,4.28,0.00
"06/24/2025 12:00","H Q",61844,82.87,-2.91,-2.22
"06/24/2025 12:00","HUD VL",61758,91.51,7.96,0.00
"06/24/2025 12:00","LONGIL",61762,144.51,10.13,-50.83
"06/24/2025 12:00","MHK VL",61756,76.66,2.93,9.83
"06/24/2025 12:00","MILLWD",61759,92.54,8.99,0.00
"06/24/2025 12:00","N.Y.C.",61761,94.24,9.97,-0.72
"06/24/2025 12:00","NORTH",61755,84.11,-3.90,-4.46
"06/24/2025 12:00","NPX",61845,88.64,5.09,0.00
"06/24/2025 12:00","O H",61846,85.63,2.08,0.00
"06/24/2025 12:00","PJM",61847,88.78,5.22,0.00
"06/24/2025 12:00","WEST",61752,87.26,3.70,0.00
"06/24/2025 13:00","CAPITL",61757,185.71,9.37,0.00
"06/24/2025 13:00","CENTRL",61754,182.65,4.32,-1.99
"06/24/2025 13:00","DUNWOD",61760,197.63,21.30,0.00
"06/24/2025 13:00","GENESE",61753,183.88,7.55,0.00
"06/24/2025 13:00","H Q",61844,128.16,-6.14,42.03
"06/24/2025 13:00","HUD VL",61758,194.17,17.84,0.00
"06/24/2025 13:00","LONGIL",61762,266.49,22.63,-67.52
"06/24/2025 13:00","MHK VL",61756,181.47,5.96,0.83
"06/24/2025 13:00","MILLWD",61759,196.52,20.19,0.00
"06/24/2025 13:00","N.Y.C.",61761,198.80,22.36,-0.11
"06/24/2025 13:00","NORTH",61755,91.64,-8.46,76.23
"06/24/2025 13:00","NPX",61845,188.15,10.93,-0.88
"06/24/2025 13:00","O H",61846,177.99,1.95,0.29
"06/24/2025 13:00","PJM",61847,187.47,11.21,0.07
"06/24/2025 13:00","WEST",61752,181.45,5.47,0.35
"06/24/2025 14:00","CAPITL",61757,603.24,30.21,0.00
"06/24/2025 14:00","CENTRL",61754,588.47,13.32,-2.12
"06/24/2025 14:00","DUNWOD",61760,645.57,72.54,0.00
"06/24/2025 14:00","GENESE",61753,594.67,21.64,0.00
"06/24/2025 14:00","H Q",61844,241.38,-20.13,311.52
"06/24/2025 14:00","HUD VL",61758,634.22,61.19,0.00
"06/24/2025 14:00","LONGIL",61762,725.21,76.91,-75.26
"06/24/2025 14:00","MHK VL",61756,589.38,19.38,3.04
"06/24/2025 14:00","MILLWD",61759,641.60,68.57,0.00
"06/24/2025 14:00","N.Y.C.",61761,650.25,76.16,-1.05
"06/24/2025 14:00","NORTH",61755,260.85,-28.95,283.24
"06/24/2025 14:00","NPX",61845,444.86,35.15,163.32
"06/24/2025 14:00","O H",61846,569.13,1.88,5.78
"06/24/2025 14:00","PJM",61847,445.62,37.36,164.78
"06/24/2025 14:00","WEST",61752,580.46,14.35,6.93
"06/24/2025 15:00","CAPITL",61757,763.67,40.07,0.00
"06/24/2025 15:00","CENTRL",61754,765.33,14.72,-27.01
"06/24/2025 15:00","DUNWOD",61760,1138.90,97.48,-317.82
"06/24/2025 15:00","GENESE",61753,742.87,19.23,-0.05
"06/24/2025 15:00","H Q",61844,237.93,-25.08,460.59
"06/24/2025 15:00","HUD VL",61758,1064.83,82.45,-258.78
"06/24/2025 15:00","LONGIL",61762,1443.66,101.47,-618.60
"06/24/2025 15:00","MHK VL",61756,773.10,27.45,-22.05
"06/24/2025 15:00","MILLWD",61759,1134.27,92.45,-318.23
"06/24/2025 15:00","N.Y.C.",61761,1144.63,101.87,-319.16
"06/24/2025 15:00","NORTH",61755,302.38,-34.01,387.20
"06/24/2025 15:00","NPX",61845,702.67,45.71,66.63
"06/24/2025 15:00","O H",61846,1028.44,-9.60,-314.44
"06/24/2025 15:00","PJM",61847,653.05,48.28,118.82
"06/24/2025 15:00","WEST",61752,663.93,8.12,67.79
"06/24/2025 16:00","CAPITL",61757,688.61,35.59,0.00
"06/24/2025 16:00","CENTRL",61754,685.28,9.17,-23.09
"06/24/2025 16:00","DUNWOD",61760,848.25,84.19,-111.04
"06/24/2025 16:00","GENESE",61753,665.25,11.89,-0.34
"06/24/2025 16:00","H Q",61844,476.36,-19.83,156.83
"06/24/2025 16:00","HUD VL",61758,815.00,71.68,-90.31
"06/24/2025 16:00","LONGIL",61762,1288.80,85.70,-550.08
"06/24/2025 16:00","MHK VL",61756,684.81,23.84,-7.94
"06/24/2025 16:00","MILLWD",61759,844.05,79.85,-111.18
"06/24/2025 16:00","N.Y.C.",61761,851.22,87.11,-111.10
"06/24/2025 16:00","NORTH",61755,342.29,-25.28,285.45
"06/24/2025 16:00","NPX",61845,763.09,41.27,-68.80
"06/24/2025 16:00","O H",61846,780.17,-16.51,-143.65
"06/24/2025 16:00","PJM",61847,732.69,36.03,-43.65
"06/24/2025 16:00","WEST",61752,595.81,-0.17,57.04
"06/24/2025 17:00","CAPITL",61757,1443.29,87.49,-4.65
"06/24/2025 17:00","CENTRL",61754,1435.91,14.14,-70.61
"06/24/2025 17:00","DUNWOD",61760,1921.89,179.17,-391.56
"06/24/2025 17:00","GENESE",61753,1360.21,8.81,-0.24
"06/24/2025 17:00","H Q",61844,1003.75,-42.22,305.19
"06/24/2025 17:00","HUD VL",61758,1821.84,153.43,-317.25
"06/24/2025 17:00","LONGIL",61762,3870.78,184.70,-2334.92
"06/24/2025 17:00","MHK VL",61756,1425.54,46.53,-27.85
"06/24/2025 17:00","MILLWD",61759,1913.46,170.42,-391.89
"06/24/2025 17:00","N.Y.C.",61761,1925.54,182.50,-391.88
"06/24/2025 17:00","NORTH",61755,745.45,-49.94,555.76
"06/24/2025 17:00","NPX",61845,1692.27,97.16,-243.95
"06/24/2025 17:00","O H",61846,1444.53,-58.90,-152.28
"06/24/2025 17:00","PJM",61847,1582.10,70.21,-160.74
"06/24/2025 17:00","WEST",61752,1162.93,-22.13,166.10
"06/24/2025 18:00","CAPITL",61757,2196.64,97.17,-708.51
"06/24/2025 18:00","CENTRL",61754,1487.89,4.55,-92.38
"06/24/2025 18:00","DUNWOD",61760,2128.45,182.03,-555.45
"06/24/2025 18:00","GENESE",61753,1401.95,-12.81,-23.80
"06/24/2025 18:00","H Q",61844,1231.75,-40.45,118.76
"06/24/2025 18:00","HUD VL",61758,2020.73,156.54,-473.22
"06/24/2025 18:00","LONGIL",61762,4522.13,189.11,-2942.06
"06/24/2025 18:00","MHK VL",61756,1474.96,47.79,-36.21
"06/24/2025 18:00","MILLWD",61759,2120.99,173.36,-556.67
"06/24/2025 18:00","N.Y.C.",61761,2133.53,186.82,-555.75
"06/24/2025 18:00","NORTH",61755,1090.77,-50.63,249.56
"06/24/2025 18:00","NPX",61845,1859.32,105.70,-362.66
"06/24/2025 18:00","O H",61846,971.53,-99.19,320.24
"06/24/2025 18:00","PJM",61847,1717.42,55.87,-270.59
"06/24/2025 18:00","WEST",61752,1220.91,-59.94,110.11
"06/24/2025 19:00","CAPITL",61757,1718.11,64.99,-718.30
"06/24/2025 19:00","CENTRL",61754,985.05,8.46,-41.76
"06/24/2025 19:00","DUNWOD",61760,1541.06,120.17,-486.06
"06/24/2025 19:00","GENESE",61753,961.23,0.90,-25.50
"06/24/2025 19:00","H Q",61844,829.16,-27.06,78.61
"06/24/2025 19:00","HUD VL",61758,1475.51,103.04,-437.64
"06/24/2025 19:00","LONGIL",61762,2044.26,123.37,-986.06
"06/24/2025 19:00","MHK VL",61756,1030.10,39.30,-55.97
"06/24/2025 19:00","MILLWD",61759,1536.14,113.79,-487.52
"06/24/2025 19:00","N.Y.C.",61761,1545.59,124.44,-486.32
"06/24/2025 19:00","NORTH",61755,819.66,-37.48,77.69
"06/24/2025 19:00","NPX",61845,1507.40,66.60,-505.97
"06/24/2025 19:00","O H",61846,891.22,-54.49,-10.88
"06/24/2025 19:00","PJM",61847,1179.44,40.52,-204.10
"06/24/2025 19:00","WEST",61752,916.42,-28.40,-9.98
"06/24/2025 20:00","CAPITL",61757,650.16,36.10,-75.20
"06/24/2025 20:00","CENTRL",61754,550.60,8.18,-3.58
"06/24/2025 20:00","DUNWOD",61760,625.11,64.65,-21.61
"06/24/2025 20:00","GENESE",61753,548.22,6.63,-2.75
"06/24/2025 20:00","H Q",61844,214.79,-15.08,308.97
"06/24/2025 20:00","HUD VL",61758,616.72,55.47,-22.40
"06/24/2025 20:00","LONGIL",61762,734.81,64.00,-131.97
"06/24/2025 20:00","MHK VL",61756,563.39,23.35,-1.19
"06/24/2025 20:00","MILLWD",61759,621.64,61.04,-21.75
"06/24/2025 20:00","N.Y.C.",61761,627.70,67.24,-21.62
"06/24/2025 20:00","NORTH",61755,496.48,-18.64,23.72
"06/24/2025 20:00","NPX",61845,608.89,35.16,-34.88
"06/24/2025 20:00","O H",61846,90.14,-22.14,426.57
"06/24/2025 20:00","PJM",61847,274.52,23.69,288.01
"06/24/2025 20:00","WEST",61752,533.34,-9.24,-3.73
"06/24/2025 21:00","CAPITL",61757,302.63,17.33,-27.93
"06/24/2025 21:00","CENTRL",61754,263.94,5.16,-1.41
"06/24/2025 21:00","DUNWOD",61760,295.36,29.97,-8.02
"06/24/2025 21:00","GENESE",61753,270.73,4.26,-9.11
"06/24/2025 21:00","H Q",61844,372.57,-7.76,-122.96
"06/24/2025 21:00","HUD VL",61758,291.58,25.88,-8.33
"06/24/2025 21:00","LONGIL",61762,302.27,27.13,-17.77
"06/24/2025 21:00","MHK VL",61756,270.12,11.12,-1.63
"06/24/2025 21:00","MILLWD",61759,293.75,28.30,-8.08
"06/24/2025 21:00","N.Y.C.",61761,297.01,31.62,-8.03
"06/24/2025 21:00","NORTH",61755,244.82,-9.38,3.17
"06/24/2025 21:00","NPX",61845,403.27,16.74,-129.17
"06/24/2025 21:00","O H",61846,-938.75,-7.69,1188.43
"06/24/2025 21:00","PJM",61847,399.54,13.20,-128.97
"06/24/2025 21:00","WEST",61752,257.62,-1.13,-1.38
"06/24/2025 22:00","CAPITL",61757,265.69,10.15,-95.67
"06/24/2025 22:00","CENTRL",61754,166.63,2.08,-4.68
"06/24/2025 22:00","DUNWOD",61760,204.88,16.35,-28.64
"06/24/2025 22:00","GENESE",61753,187.24,1.30,-26.06
"06/24/2025 22:00","H Q",61844,155.60,-4.28,0.00
"06/24/2025 22:00","HUD VL",61758,201.83,14.13,-27.81
"06/24/2025 22:00","LONGIL",61762,208.40,15.30,-33.22
"06/24/2025 22:00","MHK VL",61756,174.66,6.66,-8.13
"06/24/2025 22:00","MILLWD",61759,204.08,15.41,-28.79
"06/24/2025 22:00","N.Y.C.",61761,205.29,16.75,-28.66
"06/24/2025 22:00","NORTH",61755,155.66,-4.22,0.00
"06/24/2025 22:00","NPX",61845,277.17,10.15,-107.14
"06/24/2025 22:00","O H",61846,148.92,-6.59,4.37
"06/24/2025 22:00","PJM",61847,183.12,5.63,-17.61
"06/24/2025 22:00","WEST",61752,161.61,-2.89,-4.62
"06/24/2025 23:00","CAPITL",61757,103.78,5.74,0.00
"06/24/2025 23:00","CENTRL",61754,100.33,2.29,0.00
"06/24/2025 23:00","DUNWOD",61760,107.51,9.47,0.00
"06/24/2025 23:00","GENESE",61753,101.92,3.87,0.00
"06/24/2025 23:00","H Q",61844,95.14,-2.91,0.00
"06/24/2025 23:00","HUD VL",61758,106.28,8.23,0.00
"06/24/2025 23:00","LONGIL",61762,109.91,9.59,-2.27
"06/24/2025 23:00","MHK VL",61756,101.94,3.89,0.00
"06/24/2025 23:00","MILLWD",61759,106.93,8.89,0.00
"06/24/2025 23:00","N.Y.C.",61761,108.79,9.73,-1.01
"06/24/2025 23:00","NORTH",61755,94.49,-3.56,0.00
"06/24/2025 23:00","NPX",61845,107.89,5.65,-4.19
"06/24/2025 23:00","O H",61846,98.92,0.87,0.00
"06/24/2025 23:00","PJM",61847,113.89,4.63,-11.22
"06/24/2025 23:00","WEST",61752,100.90,2.85,0.00
