"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/22/2025 00:00","CAPITL",61757,44.88,2.14,0.00
"06/22/2025 00:00","CENTRL",61754,42.74,-0.04,-0.04
"06/22/2025 00:00","DUNWOD",61760,46.10,3.36,0.00
"06/22/2025 00:00","GENESE",61753,42.58,-0.17,0.00
"06/22/2025 00:00","H Q",61844,42.48,-0.26,0.00
"06/22/2025 00:00","HUD VL",61758,45.70,2.96,0.00
"06/22/2025 00:00","LONGIL",61762,46.41,3.67,0.00
"06/22/2025 00:00","MHK VL",61756,43.73,0.99,0.00
"06/22/2025 00:00","MILLWD",61759,45.89,3.15,0.00
"06/22/2025 00:00","N.Y.C.",61761,46.29,3.55,0.00
"06/22/2025 00:00","NORTH",61755,42.61,-0.13,0.00
"06/22/2025 00:00","NPX",61845,45.86,1.99,-1.14
"06/22/2025 00:00","O H",61846,41.17,-1.50,0.07
"06/22/2025 00:00","PJM",61847,43.69,0.97,0.02
"06/22/2025 00:00","WEST",61752,41.58,-1.08,0.08
"06/22/2025 01:00","CAPITL",61757,39.41,1.84,0.00
"06/22/2025 01:00","CENTRL",61754,37.52,-0.05,0.00
"06/22/2025 01:00","DUNWOD",61760,40.54,2.96,0.00
"06/22/2025 01:00","GENESE",61753,37.37,-0.20,0.00
"06/22/2025 01:00","H Q",61844,37.30,-0.27,0.00
"06/22/2025 01:00","HUD VL",61758,40.20,2.62,0.00
"06/22/2025 01:00","LONGIL",61762,40.73,3.16,0.00
"06/22/2025 01:00","MHK VL",61756,38.40,0.83,0.00
"06/22/2025 01:00","MILLWD",61759,40.35,2.77,0.00
"06/22/2025 01:00","N.Y.C.",61761,40.69,3.12,0.00
"06/22/2025 01:00","NORTH",61755,37.29,-0.28,0.00
"06/22/2025 01:00","NPX",61845,39.34,1.77,0.00
"06/22/2025 01:00","O H",61846,36.26,-1.31,0.00
"06/22/2025 01:00","PJM",61847,38.47,0.90,0.00
"06/22/2025 01:00","WEST",61752,36.63,-0.95,0.00
"06/22/2025 02:00","CAPITL",61757,38.37,1.78,0.00
"06/22/2025 02:00","CENTRL",61754,36.59,-0.02,-0.01
"06/22/2025 02:00","DUNWOD",61760,39.31,2.72,0.00
"06/22/2025 02:00","GENESE",61753,36.32,-0.28,0.00
"06/22/2025 02:00","H Q",61844,36.25,-0.34,0.00
"06/22/2025 02:00","HUD VL",61758,39.02,2.42,0.00
"06/22/2025 02:00","LONGIL",61762,39.31,2.72,0.00
"06/22/2025 02:00","MHK VL",61756,37.41,0.81,0.00
"06/22/2025 02:00","MILLWD",61759,39.14,2.54,0.00
"06/22/2025 02:00","N.Y.C.",61761,39.42,2.83,0.00
"06/22/2025 02:00","NORTH",61755,36.20,-0.39,0.00
"06/22/2025 02:00","NPX",61845,38.33,1.73,0.00
"06/22/2025 02:00","O H",61846,35.15,-1.42,0.02
"06/22/2025 02:00","PJM",61847,37.34,0.75,0.01
"06/22/2025 02:00","WEST",61752,35.52,-1.04,0.03
"06/22/2025 03:00","CAPITL",61757,38.92,1.78,0.00
"06/22/2025 03:00","CENTRL",61754,37.21,0.00,-0.06
"06/22/2025 03:00","DUNWOD",61760,39.69,2.55,0.00
"06/22/2025 03:00","GENESE",61753,36.79,-0.35,0.00
"06/22/2025 03:00","H Q",61844,36.72,-0.42,0.00
"06/22/2025 03:00","HUD VL",61758,39.44,2.30,0.00
"06/22/2025 03:00","LONGIL",61762,39.53,2.39,0.00
"06/22/2025 03:00","MHK VL",61756,38.23,1.09,0.00
"06/22/2025 03:00","MILLWD",61759,39.54,2.40,0.00
"06/22/2025 03:00","N.Y.C.",61761,39.80,2.66,0.00
"06/22/2025 03:00","NORTH",61755,36.62,-0.52,0.00
"06/22/2025 03:00","NPX",61845,38.76,1.62,0.00
"06/22/2025 03:00","O H",61846,35.48,-1.53,0.12
"06/22/2025 03:00","PJM",61847,37.78,0.67,0.03
"06/22/2025 03:00","WEST",61752,35.84,-1.16,0.14
"06/22/2025 04:00","CAPITL",61757,35.66,1.71,0.00
"06/22/2025 04:00","CENTRL",61754,35.54,0.08,-1.51
"06/22/2025 04:00","DUNWOD",61760,36.44,2.49,0.00
"06/22/2025 04:00","GENESE",61753,33.74,-0.21,0.00
"06/22/2025 04:00","H Q",61844,33.47,-0.48,0.00
"06/22/2025 04:00","HUD VL",61758,36.20,2.25,0.00
"06/22/2025 04:00","LONGIL",61762,36.39,2.44,0.00
"06/22/2025 04:00","MHK VL",61756,34.86,0.91,0.00
"06/22/2025 04:00","MILLWD",61759,36.29,2.34,0.00
"06/22/2025 04:00","N.Y.C.",61761,36.56,2.61,0.00
"06/22/2025 04:00","NORTH",61755,33.32,-0.64,0.00
"06/22/2025 04:00","NPX",61845,35.57,1.62,0.00
"06/22/2025 04:00","O H",61846,29.77,-1.25,2.93
"06/22/2025 04:00","PJM",61847,34.00,0.76,0.72
"06/22/2025 04:00","WEST",61752,29.73,-0.87,3.35
"06/22/2025 05:00","CAPITL",61757,29.12,1.47,0.00
"06/22/2025 05:00","CENTRL",61754,31.51,0.05,-3.80
"06/22/2025 05:00","DUNWOD",61760,29.83,2.18,0.00
"06/22/2025 05:00","GENESE",61753,27.51,-0.14,0.00
"06/22/2025 05:00","H Q",61844,27.22,-0.43,0.00
"06/22/2025 05:00","HUD VL",61758,29.61,1.96,0.00
"06/22/2025 05:00","LONGIL",61762,29.73,2.08,0.00
"06/22/2025 05:00","MHK VL",61756,28.23,0.58,0.00
"06/22/2025 05:00","MILLWD",61759,29.70,2.05,0.00
"06/22/2025 05:00","N.Y.C.",61761,29.97,2.32,0.00
"06/22/2025 05:00","NORTH",61755,27.05,-0.60,0.00
"06/22/2025 05:00","NPX",61845,29.11,1.46,0.00
"06/22/2025 05:00","O H",61846,19.56,-1.04,7.05
"06/22/2025 05:00","PJM",61847,26.62,0.70,1.73
"06/22/2025 05:00","WEST",61752,18.90,-0.71,8.04
"06/22/2025 06:00","CAPITL",61757,27.26,1.29,0.00
"06/22/2025 06:00","CENTRL",61754,29.96,0.10,-3.89
"06/22/2025 06:00","DUNWOD",61760,28.03,2.07,0.00
"06/22/2025 06:00","GENESE",61753,25.92,-0.05,0.00
"06/22/2025 06:00","H Q",61844,25.57,-0.40,0.00
"06/22/2025 06:00","HUD VL",61758,27.81,1.85,0.00
"06/22/2025 06:00","LONGIL",61762,28.04,2.08,0.00
"06/22/2025 06:00","MHK VL",61756,26.53,0.56,0.00
"06/22/2025 06:00","MILLWD",61759,27.91,1.94,0.00
"06/22/2025 06:00","N.Y.C.",61761,28.15,2.18,0.00
"06/22/2025 06:00","NORTH",61755,25.45,-0.51,0.00
"06/22/2025 06:00","NPX",61845,27.22,1.34,0.09
"06/22/2025 06:00","O H",61846,17.96,-0.89,7.12
"06/22/2025 06:00","PJM",61847,24.91,0.69,1.75
"06/22/2025 06:00","WEST",61752,17.29,-0.57,8.11
"06/22/2025 07:00","CAPITL",61757,24.84,1.23,0.00
"06/22/2025 07:00","CENTRL",61754,27.17,0.13,-3.43
"06/22/2025 07:00","DUNWOD",61760,25.66,2.05,0.00
"06/22/2025 07:00","GENESE",61753,23.67,0.06,0.00
"06/22/2025 07:00","H Q",61844,23.23,-0.38,0.00
"06/22/2025 07:00","HUD VL",61758,25.43,1.82,0.00
"06/22/2025 07:00","LONGIL",61762,25.70,2.09,0.00
"06/22/2025 07:00","MHK VL",61756,24.13,0.52,0.00
"06/22/2025 07:00","MILLWD",61759,25.54,1.93,0.00
"06/22/2025 07:00","N.Y.C.",61761,25.77,2.17,0.00
"06/22/2025 07:00","NORTH",61755,23.08,-0.52,0.00
"06/22/2025 07:00","NPX",61845,24.93,1.33,0.00
"06/22/2025 07:00","O H",61846,16.67,-0.66,6.28
"06/22/2025 07:00","PJM",61847,22.82,0.75,1.54
"06/22/2025 07:00","WEST",61752,16.03,-0.38,7.20
"06/22/2025 08:00","CAPITL",61757,25.73,1.33,0.00
"06/22/2025 08:00","CENTRL",61754,27.81,0.13,-3.28
"06/22/2025 08:00","DUNWOD",61760,26.55,2.16,0.00
"06/22/2025 08:00","GENESE",61753,24.54,0.14,0.00
"06/22/2025 08:00","H Q",61844,24.01,-0.39,0.00
"06/22/2025 08:00","HUD VL",61758,26.32,1.92,0.00
"06/22/2025 08:00","LONGIL",61762,26.65,2.25,0.00
"06/22/2025 08:00","MHK VL",61756,24.92,0.52,0.00
"06/22/2025 08:00","MILLWD",61759,26.43,2.04,0.00
"06/22/2025 08:00","N.Y.C.",61761,26.68,2.28,0.00
"06/22/2025 08:00","NORTH",61755,23.87,-0.53,0.00
"06/22/2025 08:00","NPX",61845,25.81,1.41,0.00
"06/22/2025 08:00","O H",61846,14.75,-0.58,9.07
"06/22/2025 08:00","PJM",61847,23.70,0.83,1.52
"06/22/2025 08:00","WEST",61752,16.95,-0.30,7.15
"06/22/2025 09:00","CAPITL",61757,28.97,1.32,-0.04
"06/22/2025 09:00","CENTRL",61754,31.07,0.15,-3.32
"06/22/2025 09:00","DUNWOD",61760,30.05,2.12,-0.32
"06/22/2025 09:00","GENESE",61753,27.88,0.27,0.00
"06/22/2025 09:00","H Q",61844,27.32,-0.29,0.00
"06/22/2025 09:00","HUD VL",61758,29.21,1.87,0.27
"06/22/2025 09:00","LONGIL",61762,30.12,2.19,-0.32
"06/22/2025 09:00","MHK VL",61756,28.15,0.60,0.05
"06/22/2025 09:00","MILLWD",61759,29.88,2.01,-0.26
"06/22/2025 09:00","N.Y.C.",61761,30.18,2.26,-0.32
"06/22/2025 09:00","NORTH",61755,27.24,-0.37,0.00
"06/22/2025 09:00","NPX",61845,29.05,1.32,-0.12
"06/22/2025 09:00","O H",61846,21.26,-0.44,5.90
"06/22/2025 09:00","PJM",61847,26.46,0.78,1.94
"06/22/2025 09:00","WEST",61752,20.68,-0.13,6.80
"06/22/2025 10:00","CAPITL",61757,28.81,1.04,-2.21
"06/22/2025 10:00","CENTRL",61754,27.93,0.19,-2.18
"06/22/2025 10:00","DUNWOD",61760,44.19,1.82,-16.80
"06/22/2025 10:00","GENESE",61753,26.72,0.39,-0.77
"06/22/2025 10:00","H Q",61844,25.38,-0.18,0.00
"06/22/2025 10:00","HUD VL",61758,12.90,1.57,14.23
"06/22/2025 10:00","LONGIL",61762,44.21,2.06,-16.59
"06/22/2025 10:00","MHK VL",61756,23.22,0.53,2.86
"06/22/2025 10:00","MILLWD",61759,41.08,1.71,-13.82
"06/22/2025 10:00","N.Y.C.",61761,44.14,1.94,-16.65
"06/22/2025 10:00","NORTH",61755,25.36,-0.19,0.00
"06/22/2025 10:00","NPX",61845,34.14,1.03,-7.56
"06/22/2025 10:00","O H",61846,22.55,-0.26,2.75
"06/22/2025 10:00","PJM",61847,0.42,0.65,25.79
"06/22/2025 10:00","WEST",61752,22.45,0.05,3.16
"06/22/2025 11:00","CAPITL",61757,26.80,0.76,0.00
"06/22/2025 11:00","CENTRL",61754,27.55,0.27,-1.24
"06/22/2025 11:00","DUNWOD",61760,27.63,1.59,0.00
"06/22/2025 11:00","GENESE",61753,29.49,0.72,-2.73
"06/22/2025 11:00","H Q",61844,25.96,-0.08,0.00
"06/22/2025 11:00","HUD VL",61758,27.38,1.34,0.00
"06/22/2025 11:00","LONGIL",61762,27.73,1.70,0.00
"06/22/2025 11:00","MHK VL",61756,26.58,0.54,0.00
"06/22/2025 11:00","MILLWD",61759,27.52,1.49,0.00
"06/22/2025 11:00","N.Y.C.",61761,27.78,1.74,0.00
"06/22/2025 11:00","NORTH",61755,26.04,0.00,0.00
"06/22/2025 11:00","NPX",61845,24.29,0.70,2.44
"06/22/2025 11:00","O H",61846,27.62,0.07,-1.51
"06/22/2025 11:00","PJM",61847,26.67,0.63,0.00
"06/22/2025 11:00","WEST",61752,28.27,0.31,-1.92
"06/22/2025 12:00","CAPITL",61757,29.93,0.81,0.00
"06/22/2025 12:00","CENTRL",61754,29.77,0.52,-0.12
"06/22/2025 12:00","DUNWOD",61760,30.97,1.85,0.00
"06/22/2025 12:00","GENESE",61753,30.37,0.99,-0.26
"06/22/2025 12:00","H Q",61844,28.96,-0.16,0.00
"06/22/2025 12:00","HUD VL",61758,30.69,1.57,0.00
"06/22/2025 12:00","LONGIL",61762,31.00,1.88,0.00
"06/22/2025 12:00","MHK VL",61756,29.80,0.68,0.00
"06/22/2025 12:00","MILLWD",61759,30.86,1.74,0.00
"06/22/2025 12:00","N.Y.C.",61761,31.13,2.01,0.00
"06/22/2025 12:00","NORTH",61755,28.96,-0.15,0.00
"06/22/2025 12:00","NPX",61845,29.85,0.74,0.00
"06/22/2025 12:00","O H",61846,29.61,0.35,-0.15
"06/22/2025 12:00","PJM",61847,30.06,0.95,0.00
"06/22/2025 12:00","WEST",61752,30.01,0.70,-0.19
"06/22/2025 13:00","CAPITL",61757,46.00,1.28,0.00
"06/22/2025 13:00","CENTRL",61754,45.66,0.94,0.00
"06/22/2025 13:00","DUNWOD",61760,47.80,3.07,0.00
"06/22/2025 13:00","GENESE",61753,46.52,1.79,0.00
"06/22/2025 13:00","H Q",61844,44.05,-0.33,0.33
"06/22/2025 13:00","HUD VL",61758,47.36,2.63,0.00
"06/22/2025 13:00","LONGIL",61762,47.82,3.10,0.00
"06/22/2025 13:00","MHK VL",61756,45.99,1.27,0.00
"06/22/2025 13:00","MILLWD",61759,47.64,2.91,0.00
"06/22/2025 13:00","N.Y.C.",61761,48.03,3.30,0.00
"06/22/2025 13:00","NORTH",61755,44.43,-0.30,0.00
"06/22/2025 13:00","NPX",61845,45.46,1.06,0.33
"06/22/2025 13:00","O H",61846,45.69,0.96,0.00
"06/22/2025 13:00","PJM",61847,46.18,1.79,0.33
"06/22/2025 13:00","WEST",61752,46.38,1.65,0.00
"06/22/2025 14:00","CAPITL",61757,54.38,1.29,0.00
"06/22/2025 14:00","CENTRL",61754,54.00,0.91,0.00
"06/22/2025 14:00","DUNWOD",61760,56.01,2.92,0.00
"06/22/2025 14:00","GENESE",61753,55.51,2.42,0.00
"06/22/2025 14:00","H Q",61844,52.94,-0.15,0.00
"06/22/2025 14:00","HUD VL",61758,55.61,2.52,0.00
"06/22/2025 14:00","LONGIL",61762,55.89,2.80,0.00
"06/22/2025 14:00","MHK VL",61756,54.43,1.35,0.00
"06/22/2025 14:00","MILLWD",61759,55.88,2.80,0.00
"06/22/2025 14:00","N.Y.C.",61761,56.18,3.09,0.00
"06/22/2025 14:00","NORTH",61755,53.19,0.10,0.00
"06/22/2025 14:00","NPX",61845,53.92,0.83,0.00
"06/22/2025 14:00","O H",61846,54.72,1.63,0.00
"06/22/2025 14:00","PJM",61847,54.76,1.68,0.00
"06/22/2025 14:00","WEST",61752,55.47,2.38,0.00
"06/22/2025 15:00","CAPITL",61757,52.86,1.65,0.00
"06/22/2025 15:00","CENTRL",61754,52.14,0.92,0.00
"06/22/2025 15:00","DUNWOD",61760,54.67,3.46,0.00
"06/22/2025 15:00","GENESE",61753,53.40,2.19,0.00
"06/22/2025 15:00","H Q",61844,50.77,-0.43,0.00
"06/22/2025 15:00","HUD VL",61758,54.29,3.08,0.00
"06/22/2025 15:00","LONGIL",61762,54.64,3.43,0.00
"06/22/2025 15:00","MHK VL",61756,52.69,1.48,0.00
"06/22/2025 15:00","MILLWD",61759,54.53,3.32,0.00
"06/22/2025 15:00","N.Y.C.",61761,54.83,3.62,0.00
"06/22/2025 15:00","NORTH",61755,51.08,-0.13,0.00
"06/22/2025 15:00","NPX",61845,52.42,1.33,0.12
"06/22/2025 15:00","O H",61846,86.08,1.09,-33.78
"06/22/2025 15:00","PJM",61847,53.15,1.94,0.00
"06/22/2025 15:00","WEST",61752,53.10,1.89,0.00
"06/22/2025 16:00","CAPITL",61757,50.83,2.31,0.00
"06/22/2025 16:00","CENTRL",61754,43.82,1.28,5.99
"06/22/2025 16:00","DUNWOD",61760,52.72,4.19,0.00
"06/22/2025 16:00","GENESE",61753,51.02,2.49,0.00
"06/22/2025 16:00","H Q",61844,58.88,-1.01,-11.37
"06/22/2025 16:00","HUD VL",61758,52.33,3.81,0.00
"06/22/2025 16:00","LONGIL",61762,52.55,4.02,0.00
"06/22/2025 16:00","MHK VL",61756,27.66,1.75,22.62
"06/22/2025 16:00","MILLWD",61759,52.59,4.07,0.00
"06/22/2025 16:00","N.Y.C.",61761,52.90,4.38,0.00
"06/22/2025 16:00","NORTH",61755,71.01,-1.12,-23.61
"06/22/2025 16:00","NPX",61845,50.22,2.08,0.39
"06/22/2025 16:00","O H",61846,86.05,1.34,-36.18
"06/22/2025 16:00","PJM",61847,51.03,2.50,0.00
"06/22/2025 16:00","WEST",61752,50.62,2.09,0.00
"06/22/2025 17:00","CAPITL",61757,52.09,2.72,0.00
"06/22/2025 17:00","CENTRL",61754,50.97,1.26,-0.34
"06/22/2025 17:00","DUNWOD",61760,54.12,4.75,0.00
"06/22/2025 17:00","GENESE",61753,51.88,2.33,-0.18
"06/22/2025 17:00","H Q",61844,48.08,-1.29,0.00
"06/22/2025 17:00","HUD VL",61758,53.75,4.39,0.00
"06/22/2025 17:00","LONGIL",61762,54.56,5.18,0.00
"06/22/2025 17:00","MHK VL",61756,51.36,2.00,0.00
"06/22/2025 17:00","MILLWD",61759,53.99,4.62,0.00
"06/22/2025 17:00","N.Y.C.",61761,54.17,4.80,0.00
"06/22/2025 17:00","NORTH",61755,47.80,-1.56,0.00
"06/22/2025 17:00","NPX",61845,51.70,2.64,0.31
"06/22/2025 17:00","O H",61846,49.71,0.74,0.40
"06/22/2025 17:00","PJM",61847,51.77,2.52,0.12
"06/22/2025 17:00","WEST",61752,50.46,1.55,0.45
"06/22/2025 18:00","CAPITL",61757,58.54,2.90,0.00
"06/22/2025 18:00","CENTRL",61754,57.54,1.90,0.00
"06/22/2025 18:00","DUNWOD",61760,60.67,5.03,0.00
"06/22/2025 18:00","GENESE",61753,58.65,3.01,0.00
"06/22/2025 18:00","H Q",61844,54.23,-1.41,0.00
"06/22/2025 18:00","HUD VL",61758,60.30,4.66,0.00
"06/22/2025 18:00","LONGIL",61762,60.98,5.34,0.00
"06/22/2025 18:00","MHK VL",61756,58.21,2.57,0.00
"06/22/2025 18:00","MILLWD",61759,60.54,4.90,0.00
"06/22/2025 18:00","N.Y.C.",61761,59.90,5.02,0.76
"06/22/2025 18:00","NORTH",61755,54.02,-1.62,0.00
"06/22/2025 18:00","NPX",61845,57.43,2.49,0.70
"06/22/2025 18:00","O H",61846,56.75,1.11,0.00
"06/22/2025 18:00","PJM",61847,58.50,2.86,0.00
"06/22/2025 18:00","WEST",61752,57.77,2.13,0.00
"06/22/2025 19:00","CAPITL",61757,84.63,3.84,0.00
"06/22/2025 19:00","CENTRL",61754,84.02,3.22,-0.01
"06/22/2025 19:00","DUNWOD",61760,87.06,6.27,0.00
