Date,Adj Close,Close,High,Low,Open,Volume
,QG=F,QG=F,QG=F,QG=F,QG=F,QG=F
2020-09-14,2.309999942779541,2.309999942779541,2.4000000953674316,2.2799999713897705,2.305000066757202,6193
2020-09-15,2.359999895095825,2.359999895095825,2.380000114440918,2.2799999713897705,2.299999952316284,5243
2020-09-16,2.265000104904175,2.265000104904175,2.390000104904175,2.234999895095825,2.365000009536743,5714
2020-09-17,2.0399999618530273,2.0399999618530273,2.2750000953674316,1.9850000143051147,2.25,8491
2020-09-18,2.049999952316284,2.049999952316284,2.075000047683716,1.9299999475479126,2.0,9037
2020-09-21,1.8350000381469727,1.8350000381469727,2.0350000858306885,1.7949999570846558,1.9900000095367432,10523
2020-09-22,1.8350000381469727,1.8350000381469727,1.899999976158142,1.809999942779541,1.8849999904632568,5800
2020-09-23,2.125,2.125,2.2049999237060547,1.815000057220459,1.8450000286102295,6648
2020-09-24,2.25,2.25,2.319999933242798,2.1600000858306885,2.190000057220459,3703
2020-09-25,2.1389999389648438,2.1389999389648438,2.255000114440918,2.109999895095825,2.200000047683716,5557
2020-09-28,2.7950000762939453,2.7950000762939453,2.819999933242798,2.700000047683716,2.7899999618530273,6483
2020-09-29,2.559999942779541,2.559999942779541,2.7899999618530273,2.490000009536743,2.759999990463257,9212
2020-09-30,2.5250000953674316,2.5250000953674316,2.575000047683716,2.424999952316284,2.5,6923
2020-10-01,2.5250000953674316,2.5250000953674316,2.5899999141693115,2.440000057220459,2.549999952316284,6569
2020-10-02,2.440000057220459,2.440000057220459,2.549999952316284,2.375,2.484999895095825,10910
2020-10-05,2.615000009536743,2.615000009536743,2.7249999046325684,2.434999942779541,2.434999942779541,12669
2020-10-06,2.5199999809265137,2.5199999809265137,2.7049999237060547,2.505000114440918,2.619999885559082,8033
2020-10-07,2.6050000190734863,2.6050000190734863,2.684999942779541,2.4600000381469727,2.509999990463257,8821
2020-10-08,2.625,2.625,2.6500000953674316,2.509999990463257,2.5950000286102295,8610
2020-10-09,2.740000009536743,2.740000009536743,2.825000047683716,2.615000009536743,2.630000114440918,8872
2020-10-12,2.880000114440918,2.880000114440918,2.9600000381469727,2.825000047683716,2.875,8084
2020-10-13,2.8550000190734863,2.8550000190734863,2.880000114440918,2.755000114440918,2.8399999141693115,7134
2020-10-14,2.634999990463257,2.634999990463257,2.7699999809265137,2.609999895095825,2.7699999809265137,8889
2020-10-15,2.7750000953674316,2.7750000953674316,2.8299999237060547,2.6500000953674316,2.6500000953674316,8373
2020-10-16,2.7750000953674316,2.7750000953674316,2.8550000190734863,2.6700000762939453,2.7750000953674316,7520
2020-10-19,2.7950000762939453,2.7950000762939453,2.884999990463257,2.634999990463257,2.6449999809265137,7810
2020-10-20,2.9149999618530273,2.9149999618530273,2.950000047683716,2.825000047683716,2.8299999237060547,7861
2020-10-21,3.0250000953674316,3.0250000953674316,3.049999952316284,2.890000104904175,2.9000000953674316,8885
2020-10-22,3.005000114440918,3.005000114440918,3.065000057220459,2.9749999046325684,3.0250000953674316,6801
2020-10-23,2.9700000286102295,2.9700000286102295,3.005000114440918,2.9200000762939453,2.9749999046325684,6537
2020-10-26,3.0250000953674316,3.0250000953674316,3.0799999237060547,2.9100000858306885,2.934999942779541,3488
2020-10-27,3.0190000534057617,3.0190000534057617,3.0799999237060547,2.990000009536743,3.0,7162
2020-10-28,3.2899999618530273,3.2899999618530273,3.319999933242798,3.265000104904175,3.305000066757202,6325
2020-10-29,3.299999952316284,3.299999952316284,3.3450000286102295,3.1500000953674316,3.2850000858306885,9384
2020-10-30,3.3550000190734863,3.3550000190734863,3.3949999809265137,3.255000114440918,3.299999952316284,9509
2020-11-02,3.244999885559082,3.244999885559082,3.390000104904175,3.2100000381469727,3.375,8232
2020-11-03,3.059999942779541,3.059999942779541,3.240000009536743,3.0399999618530273,3.240000009536743,8698
2020-11-04,3.0450000762939453,3.0450000762939453,3.0899999141693115,3.0,3.059999942779541,5946
2020-11-05,2.940000057220459,2.940000057220459,3.115000009536743,2.924999952316284,3.065000057220459,7238
2020-11-06,2.890000104904175,2.890000104904175,2.9700000286102295,2.865000009536743,2.934999942779541,7016
2020-11-09,2.859999895095825,2.859999895095825,2.924999952316284,2.819999933242798,2.875,5637
2020-11-10,2.950000047683716,2.950000047683716,3.015000104904175,2.8550000190734863,2.859999895095825,6244
2020-11-11,3.0299999713897705,3.0299999713897705,3.059999942779541,2.9149999618530273,2.944999933242798,6285
2020-11-12,2.9749999046325684,2.9749999046325684,3.059999942779541,2.944999933242798,3.0350000858306885,5433
2020-11-13,2.994999885559082,2.994999885559082,3.0850000381469727,2.950000047683716,2.9549999237060547,6301
2020-11-16,2.694999933242798,2.694999933242798,2.890000104904175,2.674999952316284,2.884999990463257,8214
2020-11-17,2.690000057220459,2.690000057220459,2.7300000190734863,2.6500000953674316,2.680000066757202,5286
2020-11-18,2.7100000381469727,2.7100000381469727,2.7850000858306885,2.684999942779541,2.694999933242798,4812
2020-11-19,2.5899999141693115,2.5899999141693115,2.740000009536743,2.5250000953674316,2.7100000381469727,8108
2020-11-20,2.6500000953674316,2.6500000953674316,2.674999952316284,2.5799999237060547,2.5950000286102295,3236
2020-11-23,2.7100000381469727,2.7100000381469727,2.7300000190734863,2.6500000953674316,2.700000047683716,1435
2020-11-24,2.7750000953674316,2.7750000953674316,2.7750000953674316,2.690000057220459,2.7149999141693115,4801
2020-11-25,2.9600000381469727,2.9600000381469727,3.005000114440918,2.8399999141693115,2.890000104904175,6261
2020-11-27,2.8450000286102295,2.8450000286102295,2.9649999141693115,2.8299999237060547,2.944999933242798,6318
2020-11-30,2.880000114440918,2.880000114440918,2.994999885559082,2.819999933242798,2.8299999237060547,8542
2020-12-01,2.880000114440918,2.880000114440918,2.9700000286102295,2.8350000381469727,2.950000047683716,7277
2020-12-02,2.7799999713897705,2.7799999713897705,2.930000066757202,2.734999895095825,2.880000114440918,7129
2020-12-03,2.505000114440918,2.505000114440918,2.7699999809265137,2.484999895095825,2.759999990463257,14185
2020-12-04,2.575000047683716,2.575000047683716,2.619999885559082,2.4649999141693115,2.509999990463257,9028
2020-12-07,2.4049999713897705,2.4049999713897705,2.484999895095825,2.380000114440918,2.4600000381469727,9339
2020-12-08,2.4000000953674316,2.4000000953674316,2.4800000190734863,2.365000009536743,2.430000066757202,7630
2020-12-09,2.440000057220459,2.440000057220459,2.5199999809265137,2.4200000762939453,2.4549999237060547,6838
2020-12-10,2.555000066757202,2.555000066757202,2.5899999141693115,2.380000114440918,2.430000066757202,10035
2020-12-11,2.5899999141693115,2.5899999141693115,2.630000114440918,2.5250000953674316,2.569999933242798,7999
2020-12-14,2.680000066757202,2.680000066757202,2.7100000381469727,2.615000009536743,2.6549999713897705,8690
2020-12-15,2.680000066757202,2.680000066757202,2.700000047683716,2.5999999046325684,2.674999952316284,7977
2020-12-16,2.674999952316284,2.674999952316284,2.690000057220459,2.615000009536743,2.6700000762939453,7161
2020-12-17,2.634999990463257,2.634999990463257,2.7249999046325684,2.6050000190734863,2.684999942779541,9080
2020-12-18,2.700000047683716,2.700000047683716,2.7200000286102295,2.6500000953674316,2.6600000858306885,6334
2020-12-21,2.7049999237060547,2.7049999237060547,2.75,2.634999990463257,2.75,6111
2020-12-22,2.7799999713897705,2.7799999713897705,2.805000066757202,2.690000057220459,2.7049999237060547,4702
2020-12-23,2.609999895095825,2.609999895095825,2.7899999618530273,2.569999933242798,2.7750000953674316,4452
2020-12-24,2.5199999809265137,2.5199999809265137,2.630000114440918,2.515000104904175,2.609999895095825,2260
2020-12-28,2.305000066757202,2.305000066757202,2.3299999237060547,2.234999895095825,2.3299999237060547,10732
2020-12-29,2.444999933242798,2.444999933242798,2.484999895095825,2.305000066757202,2.365000009536743,7347
2020-12-30,2.4200000762939453,2.4200000762939453,2.4749999046325684,2.384999990463257,2.444999933242798,5552
2020-12-31,2.5399999618530273,2.5399999618530273,2.549999952316284,2.4149999618530273,2.434999942779541,7351
2021-01-04,2.5799999237060547,2.5799999237060547,2.6700000762939453,2.565000057220459,2.615000009536743,6782
2021-01-05,2.700000047683716,2.700000047683716,2.7300000190734863,2.5950000286102295,2.5950000286102295,6625
2021-01-06,2.7149999141693115,2.7149999141693115,2.765000104904175,2.609999895095825,2.694999933242798,6891
2021-01-07,2.7300000190734863,2.7300000190734863,2.755000114440918,2.6649999618530273,2.7149999141693115,7192
2021-01-08,2.700000047683716,2.700000047683716,2.7300000190734863,2.625,2.6700000762939453,6768
2021-01-11,2.744999885559082,2.744999885559082,2.809999942779541,2.5899999141693115,2.5999999046325684,7083
2021-01-12,2.755000114440918,2.755000114440918,2.9000000953674316,2.7200000286102295,2.7850000858306885,8958
2021-01-13,2.7249999046325684,2.7249999046325684,2.825000047683716,2.7049999237060547,2.7249999046325684,8213
2021-01-14,2.6649999618530273,2.6649999618530273,2.7850000858306885,2.6600000858306885,2.740000009536743,7739
2021-01-15,2.734999895095825,2.734999895095825,2.799999952316284,2.640000104904175,2.6700000762939453,7247
2021-01-19,2.5450000762939453,2.5450000762939453,2.6700000762939453,2.5250000953674316,2.6500000953674316,11212
2021-01-20,2.5399999618530273,2.5399999618530273,2.565000057220459,2.4549999237060547,2.549999952316284,5848
2021-01-21,2.490000009536743,2.490000009536743,2.549999952316284,2.4600000381469727,2.5250000953674316,4740
2021-01-22,2.444999933242798,2.444999933242798,2.505000114440918,2.4149999618530273,2.494999885559082,2548
2021-01-25,2.5999999046325684,2.5999999046325684,2.615000009536743,2.505000114440918,2.5299999713897705,1605
2021-01-26,2.6559998989105225,2.6559998989105225,2.674999952316284,2.5799999237060547,2.5999999046325684,4866
2021-01-27,2.700000047683716,2.700000047683716,2.740000009536743,2.619999885559082,2.630000114440918,5679
2021-01-28,2.6649999618530273,2.6649999618530273,2.700000047683716,2.5899999141693115,2.674999952316284,6969
2021-01-29,2.565000057220459,2.565000057220459,2.7100000381469727,2.555000066757202,2.684999942779541,5768
2021-02-01,2.8499999046325684,2.8499999046325684,2.869999885559082,2.7049999237060547,2.7249999046325684,7606
2021-02-02,2.8450000286102295,2.8450000286102295,3.005000114440918,2.809999942779541,2.8299999237060547,10165
2021-02-03,2.7899999618530273,2.7899999618530273,2.8949999809265137,2.75,2.825000047683716,7453
2021-02-04,2.934999942779541,2.934999942779541,2.9749999046325684,2.734999895095825,2.7850000858306885,7985
2021-02-05,2.865000009536743,2.865000009536743,3.055000066757202,2.8499999046325684,2.9600000381469727,10721
2021-02-08,2.880000114440918,2.880000114440918,2.984999895095825,2.8450000286102295,2.9100000858306885,8089
2021-02-09,2.8350000381469727,2.8350000381469727,2.924999952316284,2.7899999618530273,2.890000104904175,6938
2021-02-10,2.9100000858306885,2.9100000858306885,2.984999895095825,2.740000009536743,2.815000057220459,7537
2021-02-11,2.869999885559082,2.869999885559082,3.0450000762939453,2.8350000381469727,2.9800000190734863,11731
2021-02-12,2.9100000858306885,2.9100000858306885,2.984999895095825,2.8299999237060547,2.875,7871
2021-02-16,3.130000114440918,3.130000114440918,3.2100000381469727,2.9749999046325684,3.0450000762939453,16888
2021-02-17,3.2200000286102295,3.2200000286102295,3.315000057220459,3.049999952316284,3.0899999141693115,10712
2021-02-18,3.0799999237060547,3.0799999237060547,3.299999952316284,3.0399999618530273,3.2699999809265137,11041
2021-02-19,3.069999933242798,3.069999933242798,3.1449999809265137,2.990000009536743,3.069999933242798,6301
2021-02-22,2.9549999237060547,2.9549999237060547,3.0299999713897705,2.884999990463257,3.005000114440918,4169
2021-02-23,2.878999948501587,2.878999948501587,2.9649999141693115,2.859999895095825,2.940000057220459,4383
2021-02-24,2.7950000762939453,2.7950000762939453,2.869999885559082,2.7899999618530273,2.865000009536743,3562
2021-02-25,2.7750000953674316,2.7750000953674316,2.8550000190734863,2.759999990463257,2.805000066757202,4448
2021-02-26,2.7699999809265137,2.7699999809265137,2.7850000858306885,2.694999933242798,2.7699999809265137,4332
2021-03-01,2.7750000953674316,2.7750000953674316,2.809999942779541,2.7249999046325684,2.7950000762939453,2283
2021-03-02,2.8399999141693115,2.8399999141693115,2.859999895095825,2.755000114440918,2.7899999618530273,2902
2021-03-03,2.815000057220459,2.815000057220459,2.884999990463257,2.799999952316284,2.8550000190734863,2987
2021-03-04,2.744999885559082,2.744999885559082,2.825000047683716,2.684999942779541,2.805000066757202,3897
2021-03-05,2.700000047683716,2.700000047683716,2.755000114440918,2.680000066757202,2.75,2581
2021-03-08,2.6649999618530273,2.6649999618530273,2.734999895095825,2.625,2.690000057220459,2884
2021-03-09,2.6600000858306885,2.6600000858306885,2.690000057220459,2.630000114440918,2.6600000858306885,2024
2021-03-10,2.690000057220459,2.690000057220459,2.7049999237060547,2.615000009536743,2.6549999713897705,2494
2021-03-11,2.6700000762939453,2.6700000762939453,2.7149999141693115,2.640000104904175,2.690000057220459,2793
2021-03-12,2.5999999046325684,2.5999999046325684,2.690000057220459,2.5799999237060547,2.674999952316284,3183
2021-03-15,2.484999895095825,2.484999895095825,2.559999942779541,2.4800000190734863,2.555000066757202,3182
2021-03-16,2.559999942779541,2.559999942779541,2.565000057220459,2.4800000190734863,2.484999895095825,2503
2021-03-17,2.5299999713897705,2.5299999713897705,2.565000057220459,2.490000009536743,2.559999942779541,2202
2021-03-18,2.4800000190734863,2.4800000190734863,2.5250000953674316,2.4200000762939453,2.5199999809265137,3623
2021-03-19,2.5350000858306885,2.5350000858306885,2.559999942779541,2.4549999237060547,2.490000009536743,2046
2021-03-22,2.5799999237060547,2.5799999237060547,2.5950000286102295,2.4749999046325684,2.505000114440918,2857
2021-03-23,2.509999990463257,2.509999990463257,2.5799999237060547,2.5,2.5799999237060547,1538
2021-03-24,2.5199999809265137,2.5199999809265137,2.5450000762939453,2.505000114440918,2.5199999809265137,1184
2021-03-25,2.569999933242798,2.569999933242798,2.5799999237060547,2.490000009536743,2.5250000953674316,1302
2021-03-26,2.556999921798706,2.556999921798706,2.5850000381469727,2.549999952316284,2.559999942779541,1828
2021-03-29,2.6549999713897705,2.6549999713897705,2.6549999713897705,2.5799999237060547,2.619999885559082,2792
2021-03-30,2.625,2.625,2.690000057220459,2.5999999046325684,2.640000104904175,2693
2021-03-31,2.609999895095825,2.609999895095825,2.6549999713897705,2.575000047683716,2.619999885559082,2256
2021-04-01,2.640000104904175,2.640000104904175,2.6649999618530273,2.575000047683716,2.5999999046325684,3137
2021-04-05,2.509999990463257,2.509999990463257,2.619999885559082,2.484999895095825,2.5999999046325684,3585
2021-04-06,2.4549999237060547,2.4549999237060547,2.565000057220459,2.450000047683716,2.515000104904175,3042
2021-04-07,2.5199999809265137,2.5199999809265137,2.5450000762939453,2.4549999237060547,2.4600000381469727,2990
2021-04-08,2.5199999809265137,2.5199999809265137,2.5350000858306885,2.4800000190734863,2.509999990463257,2505
2021-04-09,2.5250000953674316,2.5250000953674316,2.549999952316284,2.505000114440918,2.5250000953674316,1797
2021-04-12,2.559999942779541,2.559999942779541,2.5999999046325684,2.5299999713897705,2.5299999713897705,2615
2021-04-13,2.619999885559082,2.619999885559082,2.640000104904175,2.5250000953674316,2.555000066757202,2616
2021-04-14,2.619999885559082,2.619999885559082,2.6649999618530273,2.609999895095825,2.625,1934
2021-04-15,2.6600000858306885,2.6600000858306885,2.684999942779541,2.5799999237060547,2.615000009536743,2489
2021-04-16,2.680000066757202,2.680000066757202,2.700000047683716,2.6549999713897705,2.6549999713897705,1903
2021-04-19,2.75,2.75,2.75,2.694999933242798,2.7100000381469727,2681
2021-04-20,2.7249999046325684,2.7249999046325684,2.759999990463257,2.7149999141693115,2.740000009536743,1754
2021-04-21,2.690000057220459,2.690000057220459,2.7249999046325684,2.6649999618530273,2.7200000286102295,1944
2021-04-22,2.75,2.75,2.7799999713897705,2.6549999713897705,2.694999933242798,2209
2021-04-23,2.7300000190734863,2.7300000190734863,2.765000104904175,2.7200000286102295,2.75,1519
2021-04-26,2.7899999618530273,2.7899999618530273,2.799999952316284,2.700000047683716,2.7149999141693115,1578
2021-04-27,2.872999906539917,2.872999906539917,2.872999906539917,2.75,2.75,2312
2021-04-28,2.9600000381469727,2.9600000381469727,2.984999895095825,2.930000066757202,2.940000057220459,2765
2021-04-29,2.9100000858306885,2.9100000858306885,2.9749999046325684,2.884999990463257,2.950000047683716,2649
2021-04-30,2.930000066757202,2.930000066757202,2.9649999141693115,2.890000104904175,2.9100000858306885,2247
2021-05-03,2.9649999141693115,2.9649999141693115,2.9749999046325684,2.9000000953674316,2.940000057220459,2065
2021-05-04,2.9649999141693115,2.9649999141693115,3.0,2.930000066757202,2.9549999237060547,2493
2021-05-05,2.940000057220459,2.940000057220459,2.994999885559082,2.9149999618530273,2.9800000190734863,2477
2021-05-06,2.930000066757202,2.930000066757202,2.9700000286102295,2.9049999713897705,2.950000047683716,2398
2021-05-07,2.9600000381469727,2.9600000381469727,2.990000009536743,2.9049999713897705,2.934999942779541,2354
2021-05-10,2.930000066757202,2.930000066757202,2.9700000286102295,2.9000000953674316,2.9700000286102295,2591
2021-05-11,2.9549999237060547,2.9549999237060547,2.9749999046325684,2.880000114440918,2.924999952316284,2805
2021-05-12,2.9700000286102295,2.9700000286102295,2.990000009536743,2.924999952316284,2.950000047683716,2162
2021-05-13,2.9749999046325684,2.9749999046325684,2.994999885559082,2.934999942779541,2.984999895095825,2161
2021-05-14,2.9600000381469727,2.9600000381469727,3.0399999618530273,2.944999933242798,2.9800000190734863,2490
2021-05-17,3.109999895095825,3.109999895095825,3.1500000953674316,3.015000104904175,3.015000104904175,3579
2021-05-18,3.009999990463257,3.009999990463257,3.134999990463257,3.0,3.119999885559082,2803
2021-05-19,2.9649999141693115,2.9649999141693115,3.015000104904175,2.940000057220459,3.005000114440918,2865
2021-05-20,2.924999952316284,2.924999952316284,2.9800000190734863,2.9049999713897705,2.9600000381469727,1988
2021-05-21,2.9049999713897705,2.9049999713897705,2.9800000190734863,2.8949999809265137,2.940000057220459,1655
2021-05-24,2.884999990463257,2.884999990463257,2.890000104904175,2.8299999237060547,2.8550000190734863,1620
2021-05-25,2.9130001068115234,2.9130001068115234,2.924999952316284,2.875,2.8949999809265137,2621
2021-05-26,3.0250000953674316,3.0250000953674316,3.0450000762939453,2.9749999046325684,2.994999885559082,2474
2021-05-27,2.9600000381469727,2.9600000381469727,3.0250000953674316,2.9149999618530273,3.0199999809265137,3262
2021-05-28,2.984999895095825,2.984999895095825,3.0399999618530273,2.9549999237060547,2.9649999141693115,2614
2021-06-01,3.1050000190734863,3.1050000190734863,3.1449999809265137,3.015000104904175,3.015000104904175,4268
2021-06-02,3.075000047683716,3.075000047683716,3.125,3.049999952316284,3.0899999141693115,2916
2021-06-03,3.0399999618530273,3.0399999618530273,3.0899999141693115,3.0299999713897705,3.075000047683716,2490
2021-06-04,3.0950000286102295,3.0950000286102295,3.119999885559082,3.005000114440918,3.065000057220459,4312
2021-06-07,3.069999933242798,3.069999933242798,3.119999885559082,3.0299999713897705,3.119999885559082,3275
2021-06-08,3.130000114440918,3.130000114440918,3.194999933242798,3.0950000286102295,3.0950000286102295,5099
2021-06-09,3.130000114440918,3.130000114440918,3.1700000762939453,3.109999895095825,3.130000114440918,2377
2021-06-10,3.1500000953674316,3.1500000953674316,3.194999933242798,3.130000114440918,3.1600000858306885,2937
2021-06-11,3.2950000762939453,3.2950000762939453,3.3299999237060547,3.1500000953674316,3.1500000953674316,4782
2021-06-14,3.3499999046325684,3.3499999046325684,3.365000009536743,3.2699999809265137,3.309999942779541,2875
2021-06-15,3.240000009536743,3.240000009536743,3.369999885559082,3.2100000381469727,3.3499999046325684,3007
2021-06-16,3.25,3.25,3.2750000953674316,3.184999942779541,3.2249999046325684,3819
2021-06-17,3.255000114440918,3.255000114440918,3.259999990463257,3.184999942779541,3.244999885559082,3957
2021-06-18,3.2149999141693115,3.2149999141693115,3.259999990463257,3.1649999618530273,3.2049999237060547,2695
2021-06-21,3.190000057220459,3.190000057220459,3.2149999141693115,3.134999990463257,3.2149999141693115,3280
2021-06-22,3.259999990463257,3.259999990463257,3.2799999713897705,3.184999942779541,3.200000047683716,1825
2021-06-23,3.3350000381469727,3.3350000381469727,3.384999990463257,3.25,3.259999990463257,2107
2021-06-24,3.4200000762939453,3.4200000762939453,3.440000057220459,3.2950000762939453,3.315000057220459,2462
2021-06-25,3.496000051498413,3.496000051498413,3.509999990463257,3.4200000762939453,3.430000066757202,3088
2021-06-28,3.5950000286102295,3.5950000286102295,3.6549999713897705,3.505000114440918,3.5350000858306885,3992
2021-06-29,3.630000114440918,3.630000114440918,3.809999942779541,3.575000047683716,3.575000047683716,6288
2021-06-30,3.6500000953674316,3.6500000953674316,3.815000057220459,3.5999999046325684,3.6549999713897705,7524
2021-07-01,3.6600000858306885,3.6600000858306885,3.765000104904175,3.5899999141693115,3.75,6488
2021-07-02,3.700000047683716,3.700000047683716,3.740000009536743,3.5999999046325684,3.6700000762939453,4502
2021-07-06,3.634999990463257,3.634999990463257,3.825000047683716,3.6050000190734863,3.700000047683716,7426
2021-07-07,3.5950000286102295,3.5950000286102295,3.7049999237060547,3.5199999809265137,3.6700000762939453,5643
2021-07-08,3.690000057220459,3.690000057220459,3.7200000286102295,3.5450000762939453,3.5799999237060547,5208
2021-07-09,3.674999952316284,3.674999952316284,3.740000009536743,3.6600000858306885,3.690000057220459,3256
2021-07-12,3.75,3.75,3.765000104904175,3.625,3.674999952316284,4241
2021-07-13,3.694999933242798,3.694999933242798,3.7699999809265137,3.6700000762939453,3.75,3561
2021-07-14,3.6600000858306885,3.6600000858306885,3.755000114440918,3.625,3.690000057220459,3834
2021-07-15,3.615000009536743,3.615000009536743,3.684999942779541,3.6050000190734863,3.6700000762939453,3576
2021-07-16,3.674999952316284,3.674999952316284,3.690000057220459,3.5799999237060547,3.619999885559082,2890
2021-07-19,3.7799999713897705,3.7799999713897705,3.7850000858306885,3.684999942779541,3.700000047683716,3926
2021-07-20,3.875,3.875,3.934999942779541,3.740000009536743,3.7699999809265137,4351
2021-07-21,3.9600000381469727,3.9600000381469727,3.9649999141693115,3.890000104904175,3.930000066757202,3871
2021-07-22,4.005000114440918,4.005000114440918,4.005000114440918,3.880000114440918,3.9200000762939453,3457
2021-07-23,4.059999942779541,4.059999942779541,4.070000171661377,3.9700000286102295,4.0,2784
2021-07-26,4.099999904632568,4.099999904632568,4.190000057220459,4.010000228881836,4.019999980926514,3074
2021-07-27,3.9709999561309814,3.9709999561309814,4.105000019073486,3.9700000286102295,4.105000019073486,4974
2021-07-28,3.9649999141693115,3.9649999141693115,4.025000095367432,3.8350000381469727,3.9200000762939453,6052
2021-07-29,4.059999942779541,4.059999942779541,4.099999904632568,3.924999952316284,3.940000057220459,4763
2021-07-30,3.9149999618530273,3.9149999618530273,4.059999942779541,3.8550000190734863,4.059999942779541,5492
2021-08-02,3.934999942779541,3.934999942779541,4.039999961853027,3.924999952316284,3.9700000286102295,3877
2021-08-03,4.025000095367432,4.025000095367432,4.074999809265137,3.9149999618530273,3.9649999141693115,4527
2021-08-04,4.159999847412109,4.159999847412109,4.204999923706055,4.054999828338623,4.065000057220459,4525
2021-08-05,4.139999866485596,4.139999866485596,4.199999809265137,4.114999771118164,4.150000095367432,4965
2021-08-06,4.139999866485596,4.139999866485596,4.190000057220459,4.09499979019165,4.159999847412109,4256
2021-08-09,4.059999942779541,4.059999942779541,4.184999942779541,4.0,4.15500020980835,4678
2021-08-10,4.090000152587891,4.090000152587891,4.125,4.019999980926514,4.039999961853027,3985
2021-08-11,4.059999942779541,4.059999942779541,4.130000114440918,3.9800000190734863,4.110000133514404,4668
2021-08-12,3.934999942779541,3.934999942779541,4.070000171661377,3.9000000953674316,4.059999942779541,4875
2021-08-13,3.859999895095825,3.859999895095825,3.9549999237060547,3.8450000286102295,3.924999952316284,4031
2021-08-16,3.944999933242798,3.944999933242798,3.984999895095825,3.815000057220459,3.8299999237060547,4189
2021-08-17,3.8350000381469727,3.8350000381469727,3.950000047683716,3.805000066757202,3.940000057220459,4472
2021-08-18,3.8499999046325684,3.8499999046325684,3.875,3.7850000858306885,3.8350000381469727,3574
2021-08-19,3.8299999237060547,3.8299999237060547,3.880000114440918,3.684999942779541,3.8299999237060547,3728
2021-08-20,3.8499999046325684,3.8499999046325684,3.950000047683716,3.8350000381469727,3.859999895095825,2861
2021-08-23,3.944999933242798,3.944999933242798,3.9549999237060547,3.8350000381469727,3.859999895095825,2520
2021-08-24,3.8949999809265137,3.8949999809265137,3.9700000286102295,3.884999990463257,3.930000066757202,2529
2021-08-25,3.8949999809265137,3.8949999809265137,3.994999885559082,3.8550000190734863,3.9000000953674316,2201
2021-08-26,4.184000015258789,4.184000015258789,4.184999942779541,3.9000000953674316,3.9149999618530273,6521
2021-08-27,4.389999866485596,4.389999866485596,4.414999961853027,4.224999904632568,4.239999771118164,6932
2021-08-30,4.304999828338623,4.304999828338623,4.53000020980835,4.21999979019165,4.489999771118164,7400
2021-08-31,4.375,4.375,4.414999961853027,4.215000152587891,4.304999828338623,5841
2021-09-01,4.614999771118164,4.614999771118164,4.699999809265137,4.380000114440918,4.40500020980835,10659
2021-09-02,4.639999866485596,4.639999866485596,4.730000019073486,4.574999809265137,4.639999866485596,9080
2021-09-03,4.710000038146973,4.710000038146973,4.71999979019165,4.585000038146973,4.630000114440918,5397
2021-09-07,4.570000171661377,4.570000171661377,4.775000095367432,4.559999942779541,4.710000038146973,9231
2021-09-08,4.914999961853027,4.914999961853027,5.005000114440918,4.585000038146973,4.585000038146973,13253
2021-09-09,5.03000020980835,5.03000020980835,5.045000076293945,4.824999809265137,4.929999828338623,9119
2021-09-10,4.940000057220459,4.940000057220459,5.059999942779541,4.914999961853027,5.005000114440918,6619
2021-09-13,5.230000019073486,5.230000019073486,5.295000076293945,4.875,4.949999809265137,11199
2021-09-14,5.260000228881836,5.260000228881836,5.369999885559082,5.175000190734863,5.190000057220459,10756
2021-09-15,5.460000038146973,5.460000038146973,5.650000095367432,5.264999866485596,5.28000020980835,18273
2021-09-16,5.335000038146973,5.335000038146973,5.599999904632568,5.210000038146973,5.400000095367432,19558
2021-09-17,5.105000019073486,5.105000019073486,5.394999980926514,5.039999961853027,5.264999866485596,16106
2021-09-20,4.985000133514404,4.985000133514404,5.170000076293945,4.90500020980835,5.019999980926514,11598
2021-09-21,4.804999828338623,4.804999828338623,5.045000076293945,4.735000133514404,4.954999923706055,11035
2021-09-22,4.804999828338623,4.804999828338623,4.900000095367432,4.744999885559082,4.800000190734863,7195
2021-09-23,4.974999904632568,4.974999904632568,5.034999847412109,4.744999885559082,4.760000228881836,6891
2021-09-24,5.139999866485596,5.139999866485596,5.179999828338623,4.985000133514404,5.03000020980835,6503
2021-09-27,5.705999851226807,5.705999851226807,5.710000038146973,5.170000076293945,5.179999828338623,16267
2021-09-28,5.880000114440918,5.880000114440918,6.320000171661377,5.644999980926514,5.855000019073486,52399
2021-09-29,5.474999904632568,5.474999904632568,5.954999923706055,5.425000190734863,5.849999904632568,25269
2021-09-30,5.864999771118164,5.864999771118164,5.989999771118164,5.335000038146973,5.46999979019165,35091
2021-10-01,5.619999885559082,5.619999885559082,6.014999866485596,5.53000020980835,5.960000038146973,21774
2021-10-04,5.764999866485596,5.764999866485596,6.065000057220459,5.619999885559082,5.619999885559082,29663
2021-10-05,6.309999942779541,6.309999942779541,6.389999866485596,5.789999961853027,5.809999942779541,25689
2021-10-06,5.675000190734863,5.675000190734863,6.46999979019165,5.65500020980835,6.324999809265137,38374
2021-10-07,5.675000190734863,5.675000190734863,5.829999923706055,5.389999866485596,5.710000038146973,32022
2021-10-08,5.565000057220459,5.565000057220459,5.880000114440918,5.550000190734863,5.769999980926514,21917
2021-10-11,5.34499979019165,5.34499979019165,5.795000076293945,5.304999828338623,5.675000190734863,21848
